UniqueID,Gene.Name,U1-WT-500-BIO2197294_vs_DMSO_logFC,P.Value.x,Adj.P.Value.x,U1-WT-500-BIO2197294_vs_WT-500_logFC,P.Value.y,Adj.P.Value.y,U1-WT-500-Branaplam_vs_DMSO_logFC,P.Value.x.1,Adj.P.Value.x.1,U1-WT-500-Branaplam_vs_WT-500_logFC,P.Value.y.1,Adj.P.Value.y.1
ENSG00000173511.9,VEGFB,-0.283701112407299,0.203004670528559,0.602541174656984,-0.433352294247785,0.00216166221382243,0.0164982035629666,NA,NA,NA,NA,NA,NA
ENSG00000188706.13,ZDHHC9,-0.28365142925568,0.128222404919943,0.439219541262934,-0.303043548019274,0.063510723107765,0.250099090333316,NA,NA,NA,NA,NA,NA
ENSG00000141425.18,RPRD1A,-0.283587859101126,0.183756293877668,0.564039123285827,-0.302812426821976,0.106572959208697,0.366875736941984,NA,NA,NA,NA,NA,NA
ENSG00000109445.11,ZNF330,0.283485424118746,0.109780580001545,0.393107011760321,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163877.11,SNIP1,0.283483353533481,0.181053492651511,0.558015414299241,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000083520.15,DIS3,0.283357998466045,0.108905119282394,0.3907730336542,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000131503.21,ANKHD1,0.283287622032605,0.150396260850251,0.491813664767826,0.378160528393947,0.00313036393538052,0.0223218876200729,NA,NA,NA,NA,NA,NA
ENSG00000134755.17,DSC2,-0.283268109632948,0.291357225969481,0.761046571802898,-0.362582968471937,0.0540869046717508,0.220249992761444,NA,NA,NA,NA,NA,NA
ENSG00000151729.11,SLC25A4,-0.283248215932276,0.167829492492849,0.529816942997513,-0.478429367905684,1.52567866897433e-05,0.00024289634677711,NA,NA,NA,NA,NA,NA
ENSG00000149547.15,EI24,-0.283243476931277,0.220858886565902,0.637397218949147,-0.411054998139779,0.00379125301796098,0.0261108383567685,NA,NA,NA,NA,NA,NA
ENSG00000168297.16,PXK,0.283215204637909,0.0897402731180208,0.340276124862473,0.367037440169515,0.00139894640519552,0.0115391355658363,NA,NA,NA,NA,NA,NA
ENSG00000171453.20,POLR1C,0.283185707481279,0.112173443766592,0.399170339697123,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000282021.1,AC100810.3,-0.283167174673997,0.309606152329177,0.790249917978065,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000174886.14,NDUFA11,-0.283157153020837,0.229038980839124,0.653977243957732,-0.405491296070378,0.00562110373465953,0.0358480333089473,NA,NA,NA,NA,NA,NA
ENSG00000169692.13,AGPAT2,-0.283154308956739,0.312019267559718,0.793375795683187,-0.398886446298696,0.0277743776558231,0.130900264342359,NA,NA,NA,NA,NA,NA
ENSG00000185115.6,NSMCE3,0.283139211156012,0.153976483597942,0.499813912095847,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162729.14,IGSF8,-0.2831365009435,0.344621234874284,0.84276088249154,-0.373463789811823,0.0782782973691542,0.291841276946839,NA,NA,NA,NA,NA,NA
ENSG00000259917.1,HNRNPLP2,-0.283087235966649,0.40698222948305,0.931897303200934,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000260807.7,CEROX1,-0.28308217949854,0.415043087084594,0.941868854869031,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000270504.1,AL391422.4,-0.283076713472625,0.326802098711624,0.817005246779059,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256950.2,AC069503.2,0.28305508723571,0.10444783496124,0.379537117242517,0.232817762166845,0.146607383953183,0.463927992430572,NA,NA,NA,NA,NA,NA
ENSG00000173281.5,PPP1R3B,0.283025979929674,0.282989951589894,0.746282191749194,0.371111523812207,0.040811684832202,0.17780096425546,NA,NA,NA,NA,NA,NA
ENSG00000163214.21,DHX57,0.282966927108266,0.232692073557639,0.661336856668803,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000178952.11,TUFM,-0.282936753146012,0.181407993304805,0.558683974676672,-0.34830738740219,0.0214067196189242,0.106660362418193,NA,NA,NA,NA,NA,NA
ENSG00000100644.17,HIF1A,0.282832156251024,0.125602494913198,0.432950654801014,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000284116.1,AL772307.1,-0.28280349446884,0.34793388768118,0.847349935967352,-0.246941372993054,0.406218746102408,0.913516725969514,NA,NA,NA,NA,NA,NA
ENSG00000230897.1,RPS18P12,-0.282757125608825,0.275589754661658,0.734225155948647,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000018510.16,AGPS,-0.28275242308906,0.198063803484166,0.593351749582287,-0.347237251486622,0.0279554264050871,0.131675715944345,NA,NA,NA,NA,NA,NA
ENSG00000124496.12,TRERF1,-0.282748823657698,0.29714072847018,0.77055417543904,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000168502.17,MTCL1,0.282738739164698,0.200671197459791,0.597588902453227,0.452147262798639,0.0002693840385563,0.0028877559612759,NA,NA,NA,NA,NA,NA
ENSG00000213780.11,GTF2H4,-0.282736682674139,0.340018325166317,0.836002122225717,-0.345191848315954,0.112734157366467,0.382374750105974,NA,NA,NA,NA,NA,NA
ENSG00000186471.13,AKAP14,0.282685119889881,0.00765333286670021,0.049697567616844,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000204438.11,GPANK1,0.282603874219198,0.23629489319641,0.667678096448677,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000114126.17,TFDP2,-0.282597705298322,0.149211027338665,0.489307460177953,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000120800.5,UTP20,0.282575510736879,0.258290171534183,0.706337764266876,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258920.1,FOXN3-AS1,-0.28248314436369,0.410500885452336,0.936472680003302,-0.309860740055344,0.3098994822002,0.77221553343215,NA,NA,NA,NA,NA,NA
ENSG00000157224.16,CLDN12,-0.282480408955682,0.195931389327386,0.589353750339938,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000280177.1,AC004408.2,-0.282428117706148,0.339402266605858,0.834926717124223,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000135519.8,KCNH3,-0.282345436930009,0.410081099829854,0.935907524481837,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000095596.12,CYP26A1,0.282325577224257,0.29634023304307,0.768990398162076,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000127838.14,PNKD,-0.282318693980514,0.240771146720885,0.676292302235733,-0.43491529260211,0.00164178110407901,0.0131203009577656,NA,NA,NA,NA,NA,NA
ENSG00000128731.18,HERC2,-0.282310492115967,0.381799563903302,0.896647583737123,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000111328.7,CDK2AP1,-0.282277022408912,0.208753984192849,0.613990035330553,-0.417045680191738,0.00190387831516567,0.014903591138412,NA,NA,NA,NA,NA,NA
ENSG00000128294.16,TPST2,-0.282212663619028,0.294235463940123,0.765892499564826,-0.487058998872847,0.000958601583406793,0.00852694615720715,NA,NA,NA,NA,NA,NA
ENSG00000186280.7,KDM4D,0.282184148912488,0.298289288488153,0.772589427505342,0.427386475678245,0.0102495772442888,0.0587892418361441,NA,NA,NA,NA,NA,NA
ENSG00000185477.5,GPRIN3,-0.282174385949485,0.354877566881281,0.858089035514967,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000236508.1,ATP13A5-AS1,0.282112867442615,0.0237990022186568,0.124789875861516,0.116432044526419,0.325538523125494,0.79743193049787,NA,NA,NA,NA,NA,NA
ENSG00000122376.11,SHLD2,-0.282111290862643,0.214627465765101,0.626062754338293,-0.348217317806714,0.0322621589954042,0.147422680940428,NA,NA,NA,NA,NA,NA
ENSG00000029639.11,TFB1M,0.282050917753681,0.249349936156212,0.691766950639977,0.264363822001302,0.339808045436875,0.819780555009926,NA,NA,NA,NA,NA,NA
ENSG00000269559.2,AC093677.2,0.282029142886223,0.322200788819088,0.809939723665404,0.577079308618189,0.0707333342405932,0.271300671732184,NA,NA,NA,NA,NA,NA
ENSG00000112739.17,PRPF4B,0.282027687602118,0.156078733969956,0.50502418213655,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000188856.6,RPSAP47,0.282020223849149,0.148007055358458,0.486657029052964,1.2987966981338,0.0175555998605161,0.0907727310499654,NA,NA,NA,NA,NA,NA
ENSG00000203724.11,C1orf53,-0.282004967974205,0.381542636503293,0.896314468318865,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000232706.3,NUTM2HP,0.281943977678886,0.169912515072837,0.534752951869187,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000221829.10,FANCG,0.281942342776496,0.267488828783286,0.721751209268242,0.295878497171946,0.200312619945403,0.577998173298493,NA,NA,NA,NA,NA,NA
ENSG00000134308.14,YWHAQ,-0.281931071578006,0.157155795008293,0.5071047024401,-0.367581323750775,0.005395636039784,0.0346548731818389,NA,NA,NA,NA,NA,NA
ENSG00000095261.14,PSMD5,0.281924607820814,0.409463986139271,0.934928763426569,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000106829.19,TLE4,0.281919661804641,0.171498727775412,0.537861381078211,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000063660.9,GPC1,-0.281906359695441,0.259803125218744,0.708815976265292,-0.382305232750216,0.0298683808991176,0.138832317722561,NA,NA,NA,NA,NA,NA
ENSG00000178878.12,APOLD1,-0.281905813173059,0.447313969694937,0.985322155764782,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000180992.7,MRPL14,-0.281860170458773,0.173901785001253,0.542412923048228,-0.456779518920429,0.00025654319347452,0.00278180554076885,NA,NA,NA,NA,NA,NA
ENSG00000089597.18,GANAB,-0.281833612085665,0.184856245693575,0.566373745165275,-0.256709557553973,0.336898439861527,0.815112975920463,NA,NA,NA,NA,NA,NA
ENSG00000184900.16,SUMO3,-0.281827564535139,0.165729719460202,0.525794918003178,-0.5005185964589,1.78364507251848e-06,3.67069928506629e-05,NA,NA,NA,NA,NA,NA
ENSG00000285730.1,Z94721.3,0.281826009620064,0.367480716280308,0.875492840933356,0.547576834632578,0.0795728743698625,0.295320929109652,NA,NA,NA,NA,NA,NA
ENSG00000213390.11,ARHGAP19,-0.281820258677688,0.0772030432272016,0.304477894771613,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000156411.10,ATP5MPL,-0.281723878748952,0.189599527092952,0.576362618310755,-0.374874953624982,0.00638609871132075,0.039771741932904,NA,NA,NA,NA,NA,NA
ENSG00000119487.17,MAPKAP1,-0.281717055290394,0.115349443961353,0.407366952563033,-0.347878775212412,0.0137393114077917,0.074472675712438,NA,NA,NA,NA,NA,NA
ENSG00000196862.10,RGPD4,0.281680451898652,0.408504243214518,0.933832466755427,0.54777543825618,0.0105860801203626,0.0604276472306714,NA,NA,NA,NA,NA,NA
ENSG00000283196.2,AC006453.3,-0.281609501669833,0.265149447958882,0.717584924868568,-0.333297719920636,0.0889061583436405,0.319866364372769,NA,NA,NA,NA,NA,NA
ENSG00000166579.15,NDEL1,0.28157200665391,0.120235840377851,0.419738594117508,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000189266.13,PNRC2,0.281566206328934,0.151100580288866,0.493409054788362,0.240405876995744,0.411438778581163,0.921246498659045,NA,NA,NA,NA,NA,NA
ENSG00000144468.17,RHBDD1,-0.281557769172683,0.190620587321469,0.57789672022397,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000159842.15,ABR,-0.281484696506597,0.121423557844595,0.422427014138919,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000148814.18,LRRC27,0.281462104045839,0.330744812520341,0.822286927488589,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000247572.8,CKMT2-AS1,-0.281452060072891,0.328576142452781,0.819428655293531,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000254485.5,AC026191.1,0.281434022194178,0.437264849844809,0.972647869061687,0.544957455530672,0.046816263343543,0.197629760890768,NA,NA,NA,NA,NA,NA
ENSG00000173588.15,CEP83,0.281422489367819,0.3396558045336,0.835374512939743,0.272266086093595,0.421459593566332,0.934755062811034,NA,NA,NA,NA,NA,NA
ENSG00000214922.9,HLA-F-AS1,-0.281412010785085,0.438052238023377,0.973611541801063,-0.287836145795403,0.383299832397321,0.881199288818932,NA,NA,NA,NA,NA,NA
ENSG00000143319.17,ISG20L2,0.281397961624052,0.15579667222987,0.504390916814594,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000100523.16,DDHD1,0.281391696198843,0.144157416789298,0.477628763936749,0.294277515901593,0.130997480939263,0.427740689858952,NA,NA,NA,NA,NA,NA
ENSG00000145526.12,CDH18,-0.281336842316529,0.34054538073647,0.836945705365269,-0.247488584361376,0.387585013842048,0.886088027594742,NA,NA,NA,NA,NA,NA
ENSG00000280202.1,AC005831.1,0.281330730536492,0.377981384373371,0.890620802780892,0.338194923727247,0.176680746097515,0.527472166609031,NA,NA,NA,NA,NA,NA
ENSG00000165495.16,PKNOX2,0.281322425553925,0.21815595504274,0.632722677454519,0.309283643110013,0.106102172188721,0.36570421974543,NA,NA,NA,NA,NA,NA
ENSG00000142544.7,CTU1,0.281254214452048,0.372457291079012,0.882155560675226,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000116171.19,SCP2,-0.281244421645632,0.18972864535236,0.576614177765076,-0.314236137565759,0.0648412622668419,0.253833247257885,NA,NA,NA,NA,NA,NA
ENSG00000104408.10,EIF3E,-0.281243721317839,0.201185544919684,0.598510345944541,-0.3301244114165,0.0400345824182063,0.175125117743349,NA,NA,NA,NA,NA,NA
ENSG00000113916.18,BCL6,0.281138962061737,0.257900181105075,0.705953382022696,0.254372064700254,0.414070705737773,0.92540517913771,NA,NA,NA,NA,NA,NA
ENSG00000118260.15,CREB1,0.281131717836436,0.169646477769909,0.534059546361347,0.301113387253027,0.0909739327545745,0.326056120950512,NA,NA,NA,NA,NA,NA
ENSG00000072803.17,FBXW11,-0.281107855841551,0.269057795844587,0.724482710300951,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000035681.9,NSMAF,0.281106867992083,0.148446341674945,0.487694954291648,0.310270366930856,0.0559175535457445,0.225992604520001,NA,NA,NA,NA,NA,NA
ENSG00000176978.14,DPP7,0.281106359096464,0.412071210861366,0.938131525068285,0.280498711951205,0.399150048707584,0.903832647905959,NA,NA,NA,NA,NA,NA
ENSG00000169189.17,NSMCE1,-0.281079568469627,0.124039372744675,0.429209897301059,-0.249567355923243,0.330908994467018,0.805499588857939,NA,NA,NA,NA,NA,NA
ENSG00000113448.19,PDE4D,0.28102570593122,0.308555619407635,0.788947477288181,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000185345.23,PRKN,-0.280954871274012,0.417410779044333,0.945955659783786,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000248161.5,AC098487.1,-0.2809394208208,0.42953124193431,0.962316374321139,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000259431.6,THTPA,-0.280897102215123,0.227914061681406,0.651607776898983,-0.310941406868681,0.102988619163745,0.357373357860545,NA,NA,NA,NA,NA,NA
ENSG00000164258.12,NDUFS4,-0.280860254591656,0.148791340154306,0.488342416449694,-0.309857144291542,0.0536178540991961,0.218694972744978,NA,NA,NA,NA,NA,NA
ENSG00000231233.1,CFAP58-DT,-0.280775021382545,0.312981554832087,0.79461197746949,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000138433.16,CIR1,0.280753659627856,0.253727680564316,0.699344963593872,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000116161.18,CACYBP,-0.28075204070017,0.255640194248123,0.702363789253815,-0.534955683334433,2.29768416901218e-05,0.000345126532266261,NA,NA,NA,NA,NA,NA
ENSG00000124116.19,WFDC3,-0.280744864263607,0.224224842242764,0.643978772749166,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000059804.16,SLC2A3,-0.280742188852072,0.366861144766612,0.874575109424742,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000286634.1,AC146507.3,0.280710461127787,0.36943723693886,0.877850202489217,0.402362062400211,0.175994387831212,0.525840299057365,NA,NA,NA,NA,NA,NA
ENSG00000257433.6,AC004241.1,-0.280650899989194,0.382373793824953,0.897454916395783,-0.28145875709375,0.371744217691108,0.864225873606678,NA,NA,NA,NA,NA,NA
ENSG00000160999.10,SH2B2,-0.280635131662399,0.36076511636113,0.866407333104924,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000262468.6,LINC01569,-0.2806317813956,0.416376812622085,0.943978675229479,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000116138.13,DNAJC16,0.280619632183459,0.114958307673511,0.406354139000239,0.385709733317446,0.000262829214011855,0.00283363530827681,NA,NA,NA,NA,NA,NA
ENSG00000280355.1,AL132656.4,0.280573588517172,0.418818910177669,0.947584374581314,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000172403.11,SYNPO2,-0.280498328379056,0.427889726627845,0.959650937095373,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000279227.1,AC009303.4,-0.280476773011692,0.425822111796138,0.95694273753167,-0.334455113216105,0.281670195448311,0.728239387590595,NA,NA,NA,NA,NA,NA
ENSG00000139579.13,NABP2,-0.280450850903911,0.138040022134177,0.463206249772376,-0.39356673097767,0.000521726609098579,0.00505732070717454,NA,NA,NA,NA,NA,NA
ENSG00000130363.12,RSPH3,0.280339693682713,0.278149945966152,0.737920209741845,0.394005594455188,0.0162264009376989,0.0852693444288796,NA,NA,NA,NA,NA,NA
ENSG00000162374.18,ELAVL4,0.280326928730839,0.180107470024169,0.556053255432705,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000288060.1,AL355338.1,0.280311162080864,0.226479915865351,0.64912944482261,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000225279.2,AL121987.1,0.280310400509615,0.126445468880108,0.434790048621591,0.418327757402699,0.0492429980742652,0.205114498170909,NA,NA,NA,NA,NA,NA
ENSG00000262652.1,AC124283.3,0.280287114425846,0.0768796158956154,0.303783197466662,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000100911.16,PSME2,-0.280243528237606,0.227865579061787,0.651607776898983,-0.386676429180482,0.00542053236222295,0.0347850877230089,NA,NA,NA,NA,NA,NA
ENSG00000244649.5,LINC02086,-0.28023906354015,0.430740798365807,0.964194170704836,-0.346070946308228,0.255906854293462,0.681934979052078,NA,NA,NA,NA,NA,NA
ENSG00000143258.16,USP21,0.280180540419164,0.208093698363751,0.612664977604467,0.346505063863495,0.0294332093113561,0.13726175034356,NA,NA,NA,NA,NA,NA
ENSG00000187796.15,CARD9,0.280176361421376,0.394915562597074,0.914758395108614,0.316879444776203,0.304156699047393,0.763469161406932,NA,NA,NA,NA,NA,NA
ENSG00000272476.1,AL024507.3,-0.280141945612598,0.412280072152257,0.938180436901378,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000006015.17,REX1BD,-0.28012557786113,0.324418072750485,0.813046044171949,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000113594.10,LIFR,-0.280124434607127,0.356833103976523,0.860235810401513,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000106733.21,NMRK1,-0.280110195229078,0.328412714583361,0.819428655293531,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000121350.16,PYROXD1,0.280089156796274,0.264148727907922,0.715505539462494,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000267370.1,AC008752.4,0.280081000519048,0.35202782501051,0.853508244136058,1.14624674640427,0.00438974018007713,0.0293899093432447,NA,NA,NA,NA,NA,NA
ENSG00000064763.11,FAR2,-0.280043498982551,0.188787666410682,0.57465135821855,-0.308707589358125,0.0983958741517479,0.345740895696476,NA,NA,NA,NA,NA,NA
ENSG00000280927.1,CTBP1-AS,-0.280027609648689,0.27469954043805,0.733023613788834,-0.664501781260814,0.0503908123313822,0.208432205788436,NA,NA,NA,NA,NA,NA
ENSG00000181409.14,AATK,-0.279995867988507,0.376159403291745,0.888312558915668,-0.272447326122904,0.434886652391713,0.950428083603393,NA,NA,NA,NA,NA,NA
ENSG00000114993.17,RTKN,0.279966917261946,0.27420482845669,0.732456364112332,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000167114.13,SLC27A4,-0.27987544815331,0.26410940571006,0.715505539462494,-0.34355364668053,0.0679684222260541,0.263380552724922,NA,NA,NA,NA,NA,NA
ENSG00000181790.11,ADGRB1,0.279854804216659,0.408847338107764,0.934298901294257,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000205879.5,FAM90A2P,0.279826051670675,0.104033463392262,0.378679213609627,0.684831133094389,0.0245756243430913,0.119136631988325,NA,NA,NA,NA,NA,NA
ENSG00000246777.1,AC044802.1,0.279784278419878,0.409217057627274,0.934730330575936,0.798695061132574,0.00697898662549251,0.0426638510850579,NA,NA,NA,NA,NA,NA
ENSG00000272674.3,PCDHB16,-0.279772253040243,0.257891810841953,0.705953382022696,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000206417.8,H1FX-AS1,0.279766487304907,0.38225769771299,0.897272564503116,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000138777.20,PPA2,-0.279763110527395,0.217515905059913,0.631571905272133,-0.274700864453951,0.242246330826038,0.657089170338657,NA,NA,NA,NA,NA,NA
ENSG00000182134.16,TDRKH,-0.279743316563032,0.265845055953144,0.719253095454516,-0.263990782421773,0.351169610496378,0.836055214439257,NA,NA,NA,NA,NA,NA
ENSG00000186326.4,RGS9BP,-0.279741064422379,0.433396350495053,0.966804060465622,-0.283136965602098,0.40185968672926,0.907783098619149,NA,NA,NA,NA,NA,NA
ENSG00000173848.19,NET1,0.27967808117083,0.087474526489358,0.333852060016963,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117394.23,SLC2A1,0.279671241895989,0.401475102269605,0.92400616869134,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000118418.14,HMGN3,-0.279647586634491,0.211949659066276,0.621121758946889,-0.381234277722521,0.00847198108806994,0.0500951925207614,NA,NA,NA,NA,NA,NA
ENSG00000285596.1,AC017116.2,0.279595629349302,0.312468412461587,0.79382673232195,0.754246791123539,0.0337880385573013,0.152530942728523,NA,NA,NA,NA,NA,NA
ENSG00000152234.16,ATP5F1A,-0.279592551668706,0.200441756997532,0.597133960505843,-0.312632053130167,0.0769822850080234,0.288074269242688,NA,NA,NA,NA,NA,NA
ENSG00000186907.8,RTN4RL2,-0.279530840638906,0.386266709036645,0.902963647487865,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000178409.13,BEND3,-0.279447185514069,0.234922262007357,0.665328321430534,-0.315819721423653,0.127467981768601,0.418759772469141,NA,NA,NA,NA,NA,NA
ENSG00000162695.12,SLC30A7,0.279409751432467,0.136071179142109,0.458046837725885,0.242305873156368,0.395369538947117,0.898064464359606,NA,NA,NA,NA,NA,NA
ENSG00000278769.1,AC090510.3,0.279379573188769,0.104650181344232,0.380035978723651,0.171373936081623,0.262914077342818,0.696562150025261,NA,NA,NA,NA,NA,NA
ENSG00000132026.14,RTBDN,-0.279350849477278,0.232139179419516,0.660086640761469,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000111271.15,ACAD10,0.279346290299609,0.244629929191523,0.683623764568823,0.287327370069186,0.207266769617718,0.59141235981921,NA,NA,NA,NA,NA,NA
ENSG00000272092.1,AC087623.2,0.279303784006325,0.311784576918401,0.7929516316206,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000129657.16,SEC14L1,-0.27924638179685,0.210323508687518,0.617828612079942,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000177150.13,FAM210A,0.279216391737989,0.166787537683725,0.527862202802883,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000122691.13,TWIST1,-0.279147383227606,0.283079534948769,0.746434187346574,-0.332025339594524,0.122441280780015,0.406272104859268,NA,NA,NA,NA,NA,NA
ENSG00000160446.19,ZDHHC12,-0.279139649638589,0.307321869719145,0.787209869727562,-0.403264917602314,0.0192193225270761,0.0977021899057128,NA,NA,NA,NA,NA,NA
ENSG00000173915.16,ATP5MD,-0.279132878634995,0.260337461864612,0.709784809430531,-0.352309780790566,0.036282966640873,0.162042384744678,NA,NA,NA,NA,NA,NA
ENSG00000139697.14,SBNO1,-0.279126897945465,0.314060165872894,0.796744383889269,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000235823.3,OLMALINC,-0.279122137145652,0.283489024705822,0.747145614352201,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000259687.2,LINC01220,0.27909637642059,0.318561999256619,0.803627846321626,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000013563.14,DNASE1L1,-0.279090389236515,0.271982341786972,0.729162434110558,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000101182.15,PSMA7,-0.279032716668557,0.186938943977778,0.570659580094172,-0.405623759658977,0.00135003915250877,0.0112053249658228,NA,NA,NA,NA,NA,NA
ENSG00000169116.11,PARM1,-0.278969282672101,0.310728545753494,0.791512283556586,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136240.10,KDELR2,-0.278935160498458,0.134049366593118,0.453134179752345,-0.28224552506205,0.139418543844094,0.446772611188682,NA,NA,NA,NA,NA,NA
ENSG00000167600.14,CYP2S1,-0.278927430624759,0.282051695803338,0.744564215619139,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000175606.11,TMEM70,0.27891540185679,0.212777515227053,0.622922771993495,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000012983.11,MAP4K5,0.278883031402821,0.181322535876722,0.558683974676672,0.257197392237586,0.318848777592807,0.786616763516033,NA,NA,NA,NA,NA,NA
ENSG00000156990.14,RPUSD3,-0.278872606218875,0.164642672711672,0.523611619306905,-0.352219042328785,0.0132911672848185,0.0725837911519263,NA,NA,NA,NA,NA,NA
ENSG00000280378.1,AL353898.3,0.278797183068645,0.0960954479379262,0.356845222674769,0.145293765268067,0.338022810178123,0.816695522536527,NA,NA,NA,NA,NA,NA
ENSG00000170421.12,KRT8,-0.278787801057139,0.338674702693713,0.833414014808493,-0.551794008249498,0.00035080710810527,0.00361305714990172,NA,NA,NA,NA,NA,NA
ENSG00000142669.15,SH3BGRL3,-0.278713013612906,0.274787537686663,0.733062946438084,-0.520862717468594,0.000305425841718854,0.00321009953568196,NA,NA,NA,NA,NA,NA
ENSG00000265690.7,AC074143.1,0.278682516366587,0.262292907642091,0.712778993609846,0.221982161524483,0.353386062942816,0.838734625420209,NA,NA,NA,NA,NA,NA
ENSG00000122642.11,FKBP9,-0.278630539391107,0.165193007931923,0.524634311584801,-0.247748162705658,0.393160920308884,0.894586466269955,NA,NA,NA,NA,NA,NA
ENSG00000274561.1,AC005332.3,-0.27862802450854,0.412020489458816,0.938131525068285,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166507.19,NDST2,-0.278627014066669,0.26424924352858,0.715598467205061,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000009694.13,TENM1,-0.278624095919968,0.431758492345972,0.965007231336835,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000077549.19,CAPZB,-0.278565664469229,0.154652637851741,0.501451413184279,-0.392014744232895,0.000863275528784509,0.00779572333513563,NA,NA,NA,NA,NA,NA
