,dPSI_iPSC-4088-10x,dPSI_iPSC-4088-3x,dPSI_iPSC-4090-10x,dPSI_iPSC-4090-3x,dPSI_iPSC-4714-10x,dPSI_iPSC-4714-3x,dPSI_iPSC-4741-10x,dPSI_iPSC-4741-3x,dPSI_iPSC-4748-10x,dPSI_iPSC-4748-3x,dPSI_iPSC-5420-10x,dPSI_iPSC-5420-3x,dPSI_iPSC-6152-10x,dPSI_iPSC-6152-3x,dPSI_iPSC-6527-10x,dPSI_iPSC-6527-3x,dPSI_iPSC-6866-10x,dPSI_iPSC-6866-3x,dPSI_iPSC-6960-10x,dPSI_iPSC-6960-3x,dPSI_iPSC-9701-10x,dPSI_iPSC-9701-3x,dPSI_NGN2-4088-10x,dPSI_NGN2-4088-3x,dPSI_NGN2-4090-10x,dPSI_NGN2-4090-3x,dPSI_NGN2-4714-10x,dPSI_NGN2-4714-3x,dPSI_NGN2-4741-10x,dPSI_NGN2-4741-3x,dPSI_NGN2-4748-10x,dPSI_NGN2-4748-3x,dPSI_NGN2-5420-10x,dPSI_NGN2-5420-3x,dPSI_NGN2-6152-10x,dPSI_NGN2-6152-3x,dPSI_NGN2-6527-10x,dPSI_NGN2-6527-3x,dPSI_NGN2-6866-10x,dPSI_NGN2-6866-3x,dPSI_NGN2-6960-10x,dPSI_NGN2-6960-3x,dPSI_NGN2-9701-10x,dPSI_NGN2-9701-3x,minpadj_maxPdPSI_iPSC-4088-10x,minpadj_maxPdPSI_iPSC-4088-3x,minpadj_maxPdPSI_iPSC-4090-10x,minpadj_maxPdPSI_iPSC-4090-3x,minpadj_maxPdPSI_iPSC-4714-10x,minpadj_maxPdPSI_iPSC-4714-3x,minpadj_maxPdPSI_iPSC-4741-10x,minpadj_maxPdPSI_iPSC-4741-3x,minpadj_maxPdPSI_iPSC-4748-10x,minpadj_maxPdPSI_iPSC-4748-3x,minpadj_maxPdPSI_iPSC-5420-10x,minpadj_maxPdPSI_iPSC-5420-3x,minpadj_maxPdPSI_iPSC-6152-10x,minpadj_maxPdPSI_iPSC-6152-3x,minpadj_maxPdPSI_iPSC-6527-10x,minpadj_maxPdPSI_iPSC-6527-3x,minpadj_maxPdPSI_iPSC-6866-10x,minpadj_maxPdPSI_iPSC-6866-3x,minpadj_maxPdPSI_iPSC-6960-10x,minpadj_maxPdPSI_iPSC-6960-3x,minpadj_maxPdPSI_iPSC-9701-10x,minpadj_maxPdPSI_iPSC-9701-3x,minpadj_maxPdPSI_NGN2-4088-10x,minpadj_maxPdPSI_NGN2-4088-3x,minpadj_maxPdPSI_NGN2-4090-10x,minpadj_maxPdPSI_NGN2-4090-3x,minpadj_maxPdPSI_NGN2-4714-10x,minpadj_maxPdPSI_NGN2-4714-3x,minpadj_maxPdPSI_NGN2-4741-10x,minpadj_maxPdPSI_NGN2-4741-3x,minpadj_maxPdPSI_NGN2-4748-10x,minpadj_maxPdPSI_NGN2-4748-3x,minpadj_maxPdPSI_NGN2-5420-10x,minpadj_maxPdPSI_NGN2-5420-3x,minpadj_maxPdPSI_NGN2-6152-10x,minpadj_maxPdPSI_NGN2-6152-3x,minpadj_maxPdPSI_NGN2-6527-10x,minpadj_maxPdPSI_NGN2-6527-3x,minpadj_maxPdPSI_NGN2-6866-10x,minpadj_maxPdPSI_NGN2-6866-3x,minpadj_maxPdPSI_NGN2-6960-10x,minpadj_maxPdPSI_NGN2-6960-3x,minpadj_maxPdPSI_NGN2-9701-10x,minpadj_maxPdPSI_NGN2-9701-3x
SLC44A2,NA,NA,NA,NA,NA,NA,0.275564239018083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63161053004805e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC4A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.427451901643724,-0.399342317021917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996871837992169,0.973412844021428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC7A6,0.312620402482428,NA,NA,NA,-0.318,NA,-0.488,NA,NA,NA,0.351677114220407,NA,NA,NA,NA,NA,-0.322,NA,0.339188606834751,NA,NA,NA,-0.367,NA,NA,NA,-0.468,-0.308,0.715949149761945,NA,-0.532,0.325817366825703,0.270597351853225,NA,-0.4,NA,0.586710060112855,NA,-0.383,NA,-0.462,NA,-0.323,NA,6.49886244388146e-05,NA,NA,NA,5.40329139468e-08,NA,0,NA,NA,NA,0.00267987724685215,NA,NA,NA,NA,NA,0,NA,0.00041867391601095,NA,NA,NA,0,NA,NA,NA,0,0,6.86479804337764e-06,NA,0,0.00106612049120237,0.00553099950413796,NA,0,NA,2.97040835997975e-05,NA,0,NA,0,NA,0,NA
SMARCD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300925392751664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62735580684147e-05,NA,NA,NA,NA,NA,NA,NA
SMC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294828197554068,NA,0.34092046251338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39094375086096e-06,NA,0.000166575630920653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMYD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48621446868e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNAI3-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.324295006555012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0345993384199447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNAP23,NA,NA,NA,NA,NA,NA,-0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.635,-0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000745481298045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNAP91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296223039925022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00836237034656761,NA,NA,NA,NA,NA
SNAPC5,NA,NA,NA,NA,NA,NA,NA,-0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0332547075671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0393888296081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG16,NA,NA,NA,NA,NA,NA,-0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG17,NA,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00216069300835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG29,NA,NA,NA,NA,NA,-0.468732119413424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92203046109255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG5,NA,NA,NA,NA,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02064351488e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNRPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449572654702278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09745258034109e-05,NA,NA,NA,NA,NA,NA,NA
SNTB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390170139568575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0086299552631301,NA,NA,NA,NA,NA,NA,NA
SNTG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40809147063426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940231010733704,NA,NA,NA,NA,NA,NA
SNX24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478994803910559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11197757584657e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNX7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.545839720525913,NA,NA,NA,0.421631157887276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99954371210365,NA,NA,NA,0.96592429857516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOCS6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265912639931178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13715059258679e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SORCS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470862133488186,NA,NA,NA,NA,NA,0.374768243914296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5319183270722e-07,NA,NA,NA,NA,NA,0.960439315157556,NA,NA,NA,NA,NA,NA,NA,NA,NA
SORCS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305984936034745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40342401013008e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOS2,NA,NA,NA,NA,NA,NA,0.520298973288762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28156133676142,NA,0.88617301659927,0.462621306237618,NA,NA,NA,NA,0.401533029556054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999311655519969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79582849756059e-10,NA,8.88065262606925e-12,2.13306612809165e-09,NA,NA,NA,NA,8.63204012187327e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPATS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269846465835424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000795945208382422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPG7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000576870725688,NA
SPIDR,0.595255368727409,0.346333575212055,0.428641609086992,0.306735519697252,0.744609710113816,NA,0.687780653757963,NA,0.600869276846277,0.337512651294747,0.462737466607103,NA,0.421603520688484,NA,0.41971942751407,0.26443764895732,0.65852496503149,0.297649113207401,0.634427546125852,NA,0.52399416002268,NA,0.273892261675751,NA,NA,NA,0.355442518715418,NA,NA,NA,0.305323814694243,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272234971181348,NA,NA,NA,0.00015880680016487,0.0024124694292576,0.0317030447787412,0.0197397818327007,1.03968454694875e-07,NA,4.97467806324997e-09,NA,0.000416134216650324,0.014086598893378,0.00318496527144026,NA,0.000831104657961704,NA,0.00322326983652748,0.0174017387262825,0.000537034241376486,0.0217388068695926,4.60241574552281e-06,NA,2.87004668247836e-07,NA,9.79298444112405e-05,NA,NA,NA,9.615833843174e-06,NA,NA,NA,6.18934911884146e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30300043862631e-05,NA,NA,NA
SPIRE1,NA,NA,-0.321006657566314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.255111884302516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00237556818833256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0196254761307399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPPL2B,NA,NA,NA,NA,NA,NA,0.375188765854329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465213123078145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904308497837502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998884390195305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPRYD7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378793806038404,NA,0.324857283843139,NA,0.386807787274939,NA,0.391380208423797,NA,0.324631907994469,NA,0.347698908615499,NA,0.287007770891428,NA,0.304916540510795,NA,0.270392988916788,NA,0.392676728065973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22862112034696e-09,NA,1.26291293198551e-08,NA,1.34853433255385e-09,NA,5.46692304099567e-09,NA,2.82064213165675e-08,NA,4.03848294899706e-07,NA,3.3154680646926e-08,NA,3.16403156828788e-06,NA,1.90645123357247e-08,NA,3.0131808690757e-07,NA,NA,NA
SPTLC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350156539232691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037611766506839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SREK1,NA,NA,-0.307,NA,0.268464973670677,NA,NA,NA,NA,NA,NA,-0.409,NA,NA,NA,NA,0.329503054729873,NA,NA,NA,NA,NA,-0.522,NA,-0.464,NA,-0.68,0.352677239495043,-0.471,NA,-0.646,0.314842799883974,0.313931137629242,NA,-0.375,NA,-0.569,NA,-0.476,NA,-0.638,NA,-0.372,NA,NA,NA,0.0163420660384,NA,0.000111600833692399,NA,NA,NA,NA,NA,NA,0.00920943403633,NA,NA,NA,NA,0.000115469348609655,NA,NA,NA,NA,NA,0,NA,0,NA,0,0.000841481142484955,1.00286445814e-12,NA,0,8.91618624887881e-05,0.00174296510701081,NA,0,NA,6.60434669915e-13,NA,0,NA,0,NA,0,NA
SRGAP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347124847872481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78073072622953e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SSBP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25195908802028,NA,NA,NA,NA,NA,0.366788852407205,NA,NA,NA,NA,NA,0.327651592897815,NA,NA,NA,0.397675201864076,NA,NA,NA,0.302072731868134,NA,0.273866144115961,NA,NA,NA,NA,NA,0.265566486509194,NA,0.294867319812314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74434705218554e-12,NA,NA,NA,NA,NA,6.8828965727673e-13,NA,NA,NA,NA,NA,5.65349856824915e-11,NA,NA,NA,2.14039008228305e-10,NA,NA,NA,2.15486228071655e-09,NA,6.76950725747713e-08,NA,NA,NA,NA,NA,4.04199212179937e-09,NA,2.43724311548084e-23,NA,NA,NA
SSH2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290999665300891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0498076013615863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SSR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.364721116523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920453280554448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SSR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0057086018944,NA
ST7L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269301480548075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486121690541483,NA,NA,NA,NA,NA,NA,NA
STEAP1B,NA,NA,NA,NA,NA,NA,0.376626283618029,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331837822265056,NA,-0.268859211250854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00353783100232807,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00409258115623101,NA,0.0457109091360561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STEAP2,NA,NA,NA,NA,-0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000171741973758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
