,1st_exp_iPSC.0573.10x,1st_exp_iPSC.0573.3x,1st_exp_iPSC.0692.10x,1st_exp_iPSC.0692.3x,1st_exp_iPSC.0884.10x,1st_exp_iPSC.0884.3x,1st_exp_iPSC.5497.10x,1st_exp_iPSC.5497.3x,1st_exp_iPSC.5644.10x,1st_exp_iPSC.5644.3x,1st_exp_iPSC.6152.10x,1st_exp_iPSC.6152.3x,1st_exp_iPSC.6770.10x,1st_exp_iPSC.6770.3x,1st_exp_iPSC.9634.10x,1st_exp_iPSC.9634.3x,1st_exp_iPSC.9811.10x,1st_exp_iPSC.9811.3x,1st_exp_NGN2.0573.10x,1st_exp_NGN2.0573.3x,1st_exp_NGN2.0692.10x,1st_exp_NGN2.0692.3x,1st_exp_NGN2.0884.10x,1st_exp_NGN2.0884.3x,1st_exp_NGN2.5497.10x,1st_exp_NGN2.5497.3x,1st_exp_NGN2.5644.10x,1st_exp_NGN2.5644.3x,1st_exp_NGN2.6152.10x,1st_exp_NGN2.6152.3x,1st_exp_NGN2.6770.10x,1st_exp_NGN2.6770.3x,1st_exp_NGN2.9634.10x,1st_exp_NGN2.9634.3x,1st_exp_NGN2.9811.10x,1st_exp_NGN2.9811.3x,2nd_exp_iPSC.4088.10x,2nd_exp_iPSC.4088.3x,2nd_exp_iPSC.4090.10x,2nd_exp_iPSC.4090.3x,2nd_exp_iPSC.4714.10x,2nd_exp_iPSC.4714.3x,2nd_exp_iPSC.4741.10x,2nd_exp_iPSC.4741.3x,2nd_exp_iPSC.4748.10x,2nd_exp_iPSC.4748.3x,2nd_exp_iPSC.5420.10x,2nd_exp_iPSC.5420.3x,2nd_exp_iPSC.6152.10x,2nd_exp_iPSC.6152.3x,2nd_exp_iPSC.6527.10x,2nd_exp_iPSC.6527.3x,2nd_exp_iPSC.6866.10x,2nd_exp_iPSC.6866.3x,2nd_exp_iPSC.6960.10x,2nd_exp_iPSC.6960.3x,2nd_exp_iPSC.9701.10x,2nd_exp_iPSC.9701.3x,2nd_exp_NGN2.4088.10x,2nd_exp_NGN2.4088.3x,2nd_exp_NGN2.4090.10x,2nd_exp_NGN2.4090.3x,2nd_exp_NGN2.4714.10x,2nd_exp_NGN2.4714.3x,2nd_exp_NGN2.4741.10x,2nd_exp_NGN2.4741.3x,2nd_exp_NGN2.4748.10x,2nd_exp_NGN2.4748.3x,2nd_exp_NGN2.5420.10x,2nd_exp_NGN2.5420.3x,2nd_exp_NGN2.6152.10x,2nd_exp_NGN2.6152.3x,2nd_exp_NGN2.6527.10x,2nd_exp_NGN2.6527.3x,2nd_exp_NGN2.6866.10x,2nd_exp_NGN2.6866.3x,2nd_exp_NGN2.6960.10x,2nd_exp_NGN2.6960.3x,2nd_exp_NGN2.9701.10x,2nd_exp_NGN2.9701.3x
CBWD6,0,0,0.271485185386468,0,0,0,0,0,0,0,0,0,0,0,0.40213271641482,0,0,0,0,0,0.450277772889344,0,0.49347332215087,0.505984636518304,0,0,0.316747417814877,0,0,0,0,0,0.423993210617496,0,0,0,0,0,0,0,0.268609888427718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRIP1,0.416,0,0.428,0,0.515,0.388,0,0,0,0,0,0,0,0,0.675,0.367,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMST,0,0,0,0,0.269140419405665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0,0.699,0,0,0,0,0,0,0,0,0,0.786,0.431,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0,0.3,0,0.306,0.303,0,0,0.321,0,0,0,0.321,0,0.329,0.307,0.319,0.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATXN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337546788708482,0,0,0,0,0,0.384563395024325,0,0,0,0.522830207163678,0,0.75750554188169,0.570062066465888,0.544395138327352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543777546896017,0,0.264154813923044,0.312308658178014,0.318,0.569741649114734,0,0,0,0,0,0,0,0,0.348,0.3619340144163,0.397839886953034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRXN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389064098960255,0,0.556870724801852,0.251521178614546,0.793282081275079,0.413224298855073,0,0,0,0,0,0,0.426300974548339,0,0.273376672001165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBN1,0.373,0,0.484,0,0.522,0.482,0,0,0,0,0,0,0,0,0.555,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381637951035377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRDN,0,0,0.252515933757039,0,0.442632911557796,0,0,0,0.384819520035578,0,0,0,0.257557049756781,0,0.779173457919606,0.559626465249484,0.420218094896962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFMID,0.395,0,0.507,0,0.413,0.422,0,0,0,0,0,0,0,0,0.377,0.307,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATG5,0,0,0,0,0.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284434986031068,0,0.37,0,0.569,0.36,0.315,0,0,0,0,0,0,0,0.445,0.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANKRD36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753328166741135,0,0.831833073969205,0.383815564723453,0,0,0,0,0,0,0,0,0.558402806733581,0,0.551855791002728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMTM8,0.359227448213359,0,0.528887606714853,0,0.766767202261056,0.418424290616435,0,0,0,0,0,0,0,0,0.525972181936354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478091589522087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409104572664569,0,0.454538910021177,0.283261723963671,0.70147069628098,0.471854069158777,0,0,0,0,0,0,0,0,0.498549481891367,0,0.25831708063103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCCHC8,0,0,0,0,0,0,0,0,0,0,0,0,0.273984513391855,0,0.713,0.379,0.415307689357724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289451198440912,0,0.314,0.692183326644987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIA1,0,0,0.43,0,0.457,0.362,0,0,0,0,0,0,0,0,0.598,0,0,0,0,0,0.353740231630943,0,0.556125172691525,0,0,0,0,0,0,0,0,0,0.317771075357965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATD1,0,0,0.332,0,0.324,0,0,0,0,0,0,0,0,0,0.338,0,0,0,0,0,0.448,0.344,0.3,0,0,0,0.312,0,0,0,0.343,0,0.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGT,0.429,0,0.551,0,0.488,0.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419,0,0,0,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326,0.577976368364431,0,0,0,0,0.654162182518297,0,0,0,0,0,0.455,0.304,0.72263138563133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482797433268717,0,0,0,0.8821364085624,0.560743780676935,0,0,0,0,0,0,0,0,0,0.647639698097381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460905908102066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIKFYVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.447097301729693,0.330935385848188,0,0.301018795011982,0,0.275966306345809,0,0,0,0,0,0,0,0,0,0.273822935769516,0,0.33922050525394,0.362421046876137,0.324068758410759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNHG15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0.553,0.524,0,0,0,0,0.415,0,0.367,0.373,0,0.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC9A8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0.454980325281141,0,0.492168880961125,0,0,0,0,0,0,0,0,0,0.489,0.590018021570802,0.471693613530979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTRF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429513418489002,0.452863792262248,0,0,0,0,0,0,0.52285956481723,0.467990153024974,0,0,0.40814577155645,0,0,0,0.39782261009516,0,0,0.328596993002089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDK5RAP2,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0.537,0.42,0,0,0,0,0.409,0,0.307,0,0,0,0,0,0.319,0,0,0,0,0.32,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413699555718804,0,0,0.498924664642055,0.406964052426406,0.404606334828402,0,0,0,0,0,0,0,0,0,0,0,0.486585569265142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442976896025008,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0
GARS1-DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,0.290960889483297,0.600777347415037,0,0.88682640027904,0.556547097875104,0,0,0.299551717344269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4HA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543213529570631,0.417168994130747,0,0,0,0.435088922829615,0.356005474611501,0,0,0,0,0,0,0.274307889977757,0.954788667554045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM193A,0,0,0.557549695243702,0,0.38037802203702,0,0,0,0,0,0,0,0,0,0.483960049205144,0,0,0,0,0,0.31,0,0.65620714985455,0,0,0,0,0,0,0,0,0,0.590617245465543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEK2,0,0,0,0,0,0,0,0,0.309,0,0,0,0.328,0,0.802,0.746,0.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNNM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56004846691925,0,0.268938155647452,0,0,0,0.366687225143285,0,0,0,0,0,0.604828950851097,0.603162328846035,0.573980327106935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469065244238143,0,0.677081077479065,0,0.365867007541702,0.390335839166428,0,0,0.316,0,0,0,0.412592095803704,0,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMX3,0,0,0,0,0.622408892951432,0,0,0,0,0,0,0,0,0,0.331870669201964,0,0,0,0.434316303242485,0,0.638577760902703,0,0.303,0.624719269311786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456045897712865,0,0.639049408523819,0,0.999999999999998,0.337118218886142,0,0,0,0,0,0,0,0,0.517968302313665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CWC27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409026468947407,0.299881945668806,0.429342659212088,0,0.657211129011266,0.306653745502028,0,0,0.273444641032329,0,0,0,0.267163622989915,0,0.30527538614179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATPAF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879999514416113,0.510611548461443,0.376472130158871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744147152645081,0,0.433361734174472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710222566717436,0.433983620666966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815755444456063,0.563170573578611,0.408138329606657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPY19L2P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0,0.365977472789946,0,0,0,0.326452473557354,0,0,0,0.3,0,0.684,0.522,0.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MACF1,0,0,0.4,0,0.457,0.38,0,0,0,0,0,0,0,0,0.432,0,0,0,0,0,0,0,0.285796745281309,0.338286090751285,0,0,0,0,0,0,0,0,0.636744225444761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC00667,0,0,0.301,0.301,0,0.306646720213831,0,0.38,0.305,0,0.344,0,0,0,0,0.362,0,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273048785730354,0,0.333,0,0.386,0,0,0,0,0,0,0,0.309,0,0.413,0.300276986892767,0.268898918896923,0.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRUNE1,0.327,0,0.338,0,0.348,0.382,0,0,0,0,0,0,0.343,0,0.438,0.387,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM116,0,0,0.313,0,0,0,0,0,0,0,0,0,0,0,0.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,0.406,0,0,0,0,0,0,0.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,0,0,0,0.424,0,0,0.424,0,0
CEP95,0,0,0,0,0.307,0,0,0,0,0,0,0,0,0,0.439,0,0,0,0.35688663311735,0,0.736241421855643,0,0.271742283300672,0.303002079430456,0,0,0,0,0,0,0,0,0,0,0.50431142061683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRRC27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310084016178971,0,0.285956024429702,0,0,0,0,0,0,0,0.256612513117382,0,0.920678879464348,0.634396976548907,0.505527419185334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM193B,0,0,0.304,0,0.317,0,0,0,0,0,0,0,0,0,0.718,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753774215571523,0.481871328131551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHMT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0,0,0,0,0,0.344293278263923,0,0.55018120156979,0,0,0,0,0,0,0,0,0,0.922879865949652,0.495681219025946,0.294770388846359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLXNC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50553436163096,0,0,0,0,0,0,0,0,0,0,0,0.961883943108151,0.866821151089702,0.571295596241015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPN1,0,0,0.280289395258601,0,0.317428307167211,0,0,0,0,0,0,0,0,0,0.546888818500515,0.431027527557437,0.366243808996209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385386190783976,0.277581970133353,0,0,0,0,0,0,0,0,0.299669763993306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATXN7L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359191767971034,0,0.412871021425839,0,0.35,0.393554037702506,0,0,0,0,0,0,0,0,0.512327414133944,0.485535027714798,0.389555664633742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC093752.1,0,0,0,0,0.351676398827532,0,0,0,0,0,0,0,0,0,0.251208100601858,0,0,0,0,0,0.566567026628573,0,0.279401814414223,0,0,0,0,0,0,0,0,0,0.454996422235037,0.481388872371169,0.516546224289421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347082260261787,0,0.381315262796188,0,0.407210025251142,0.32196433181973,0,0,0.267087648389778,0,0,0,0.288641123435197,0,0,0.35124359461217,0.278185738310873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255413229749374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGAP1,0,0,0,0,0.381760492602837,0,0,0,0,0,0,0,0,0,0.260887227757506,0,0,0,0.298479841234934,0,0.38968625014539,0,0.859321055073446,0.308075192846836,0,0,0,0,0,0,0,0,0.3988982427341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP003108.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50016869143956,0,0.456598476471355,0,0.377,0.572159685544025,0,0,0,0,0,0,0,0,0.473468308728776,0,0.50729247110359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTHFD1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946227250501597,0.607843714324692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925969843330168,0.392704900036967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORF4L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712740130104735,0.589209270735738,0.341302360495713,0,0.290738859575109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553312393423775,0.380468519054907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UVRAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417632293602716,0.281046797650917,0.340268795754899,0,0.487173091019074,0.361082099323358,0,0,0,0,0,0,0.263745561585138,0,0.367471406141284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347549458999841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAB39L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572039965210364,0.312041348173445,0.394764844946783,0,0.692525492395289,0.475827096316262,0,0,0.413528471023027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPATCH2L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538333516380282,0.367184398065905,0,0,0,0.329,0,0,0,0,0,0,0,0,0,0.398,0,0.438,0.395,0.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGDCC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917992121336205,0.524489032845455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960694222808902,0.45281207492849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABLIM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,0,0,0.343,0,0.337,0,0.505,0.305,0,0,0,0,0,0,0,0,0.309,0.349457867494968,0.402765889594013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGFR2,0.419044790403766,0,0,0,0.522664458945248,0.411677159759242,0,0,0,0,0,0,0,0,0.530939112792255,0.524216433899741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441253727220571,0,0,0,0,0,0,0
ANKDD1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299183503954387,0,0.270092502865924,0.360667820328488,0.301858308530747,0.254029965809892,0,0,0.414223700214545,0,0,0,0,0,0.368911054849745,0.31613186444454,0.264282115192144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
