,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,Algorithem.x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,Algorithem.y,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,Algorithem.x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,Algorithem.y,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,Algorithem.x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x,Algorithem.y
DERL2,0.590845548098,-0.193,rmats,0.882170763931986,0.0189043850907736,leafcutter,0.695117833349951,0.0547876726166559,leafcutter,0.967199493405526,-0.010025113116007,leafcutter,0.882264060727757,0.0239566836810879,leafcutter,0.752917334295253,0.0502197034904394,leafcutter
DESI1,0.718770552850573,0.0122089813466139,leafcutter,0.792708857898846,0.0216902210400418,leafcutter,0.75612576996911,0.0155930779175303,leafcutter,0.979044656293034,0.0220484185807808,leafcutter,0.999992405963415,-0.0196462452929837,majiq,0.948245014675935,0.0157124673784962,leafcutter
DESI2,0.800947760889948,0.0294102865961661,leafcutter,0.917356184081474,0.0107655630263505,leafcutter,0.841155812923196,0.0770307414433761,leafcutter,0.8744373392279,0.0240889607755655,leafcutter,0.99938297657256,0.0132169888012555,leafcutter,0.707537762133,-0.067,rmats
DET1,0.284198527584,-0.19,rmats,0.0877268618127,-0.2,rmats,0.809197742653644,0.0990930799017535,leafcutter,0.457990041834,-0.17,rmats,0.997221110688763,-0.0283438787179642,majiq,0.919322435298,-0.11,rmats
DEXI,0.694316007507205,0.0324779875071851,leafcutter,0.000564447105197,0.043,rmats,0.000165557820474,0.049,rmats,0.999974122429126,-0.0305684516225198,majiq,0.999943881473006,-0.0334998764987067,majiq,0.962167787693009,0.0154849764996015,leafcutter
DFFA,0.360584686704865,0.056751335921907,leafcutter,0.585121149910656,0.0438620911472504,leafcutter,0.734115221866051,0.0342733903601207,leafcutter,0.8744373392279,0.0567561598303161,leafcutter,0.859731641857861,0.0424318618464915,leafcutter,0.276117477088731,0.0567516785975902,leafcutter
DFFB,0.44366124461,-0.132,rmats,NA,NA,NA,0.337644563022,-0.116,rmats,0.673799383897,-0.116,rmats,0.378063054253,-0.167,rmats,0.341852598315,-0.167,rmats
DFNA5,0.839735866358041,0.0379033084566661,leafcutter,0.0817231833477,0.072,rmats,0.291357083935,0.052,rmats,0.983186430294021,0.0119416446411018,leafcutter,0.995116713762768,0.0214684719544347,leafcutter,0.722701260372001,0.0222945979638405,leafcutter
DGAT1,0.555573755429,-0.071,rmats,0.632986496430057,0.0996958279899505,leafcutter,0.520089401625009,0.0446039977101922,leafcutter,0.835970530183,0.022,rmats,0.774958298986,-0.033,rmats,0.498645794429,-0.033,rmats
DGCR14,0.973007062043902,0.0154330464058964,leafcutter,0.29473938861148,0.0857378367597489,leafcutter,0.48210591180383,0.0595002670609159,leafcutter,0.983453064936699,0.0163244682340549,leafcutter,0.886759609648929,0.04673409671211,leafcutter,0.911144848989451,0.0227000856182358,leafcutter
DGCR2,0.763252478186361,0.0722950818475229,leafcutter,0.523201762673129,0.0368467558771634,leafcutter,0.909645710845798,0.0268352891837155,leafcutter,0.943124927226773,0.0519577212559756,leafcutter,0.930305619607196,0.0701283124349255,leafcutter,0.613158163820752,0.0467723111643461,leafcutter
DGCR6,NA,NA,NA,0.999730289709461,-0.0196509409105754,majiq,0.661304422561,0.068,rmats,0.994876359601687,-0.0277733209955652,majiq,0.98782987860647,-0.035693423700659,majiq,NA,NA,NA
DGCR6L,0.250128083922,-0.028,rmats,NA,NA,NA,0.842177158143,-0.016,rmats,NA,NA,NA,NA,NA,NA,0.665155854996,-0.021,rmats
DGCR8,0.757663917202,-0.071,rmats,0.922189893737431,-0.0124356156673563,leafcutter,0.980106432140839,0.0451037146071744,majiq,0.918713971084962,0.0669240555299823,leafcutter,0.996905687217006,-0.0290029906762263,majiq,0.997287671660529,-0.0288132200341407,majiq
DGKA,0,0.204,rmats,0,0.434,rmats,0,0.41,rmats,0.654157057347,0.037,rmats,8.31205775637e-07,0.123,rmats,0,0.348,rmats
DGKQ,0.979869729479,0.0746870415220304,leafcutter,0.39442586580058,0.097950897469905,leafcutter,0.672247080645988,0.0649675628315242,leafcutter,0.970810786473856,0.0668707801034577,leafcutter,0.901746642630968,0.0910311886978201,leafcutter,0.976066108515755,0.0283583525777824,leafcutter
DGKZ,0.330992556223,0.048,rmats,0.00861970353806,0.079,rmats,0.0119685372444,0.08,rmats,0.835970530183,0.029,rmats,0.101904390574,0.074,rmats,4.07445896096e-08,0.161,rmats
DGUOK,0.876520772980125,0.0307639854943462,leafcutter,0.632332383794596,0.0302357335235231,leafcutter,0.506910866653,0.146,rmats,0.149953827202,-0.152,rmats,0.851098643378854,0.0313217962800811,leafcutter,0.975803304986729,0.0182071616160552,leafcutter
DHCR7,NA,NA,NA,0.436283754039471,0.046590606664695,leafcutter,0.999986393496982,-0.012340712856802,majiq,0.8744373392279,0.0459224623481278,leafcutter,NA,NA,NA,NA,NA,NA
DHDDS,0.763252478186361,0.101212978486658,leafcutter,0.722542829264152,0.0721659610198144,leafcutter,0.157479577044,-0.107,rmats,0.99639194868557,-0.0139971443966385,majiq,0.854348787999851,0.0543780190005021,leafcutter,0.781933570297137,0.106921075256968,leafcutter
DHFR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99938297657256,0.012269114297518,leafcutter,0.9993409457338,-0.0380695834494525,majiq
DHODH,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012965623054,-0.261,rmats,NA,NA,NA,NA,NA,NA
DHPS,0.240517873443,0.018,rmats,0.3627414087,-0.06,rmats,0.567745813154708,0.0367803791898502,leafcutter,0.40066497055,0.017,rmats,0.23037295963,-0.1,rmats,0.350800505014,0.029,rmats
DHRS1,0.781771516446041,0.0275024139501658,leafcutter,0.851703886671,0.024,rmats,0.999135652641401,-0.0221241094321802,majiq,0.91708839351838,0.0561714607051189,leafcutter,0.962126926387438,0.0172775878269749,leafcutter,0.9955891413868,-0.0418782054949728,majiq
DHRS11,NA,NA,NA,0.374087749376,-0.076,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DHRS12,0.825806731925007,0.158461492510406,leafcutter,0.999965636482343,-0.0319760219524482,majiq,0.489596801524,-0.092,rmats,NA,NA,NA,0.105448778589,0.06,rmats,0.0356854090965,0.053,rmats
DHRS3,0.861214429156672,0.0297455539335923,leafcutter,0.999998554473685,-0.0114909051711843,majiq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DHRS4,0.979203929720313,0.0599683354965675,leafcutter,0.938528441519421,0.0366389720170599,leafcutter,0.659026963992827,0.0450199386830167,leafcutter,0.894977094422914,0.0712448500334243,leafcutter,0.985336331206093,0.0370279400631271,leafcutter,0.966643543138563,0.0665953440059833,leafcutter
DHRS4-AS1,0.999998725504968,0.0514004550762417,leafcutter,0.564276295724221,0.0564861905631675,leafcutter,0.995454330766309,-0.0146476208234425,majiq,0.994729531553214,0.0462364746784212,leafcutter,0.937159409671517,0.117141450583008,leafcutter,0.932052311707107,0.116438391485724,leafcutter
DHRS7,0.987313634258075,0.0226120217404988,leafcutter,NA,NA,NA,NA,NA,NA,0.915368387363967,0.0530320495693255,leafcutter,NA,NA,NA,NA,NA,NA
DHRS7B,0.763252478186361,0.0418832402314146,leafcutter,0.892285517065879,0.0192608826603858,leafcutter,NA,NA,NA,0.999787063125322,-0.0241017223083361,majiq,NA,NA,NA,0.781609336592983,0.0206380979827148,leafcutter
DHRSX,0.763252478186361,0.0393388916551481,leafcutter,0.379736573033,-0.049,rmats,0.935742900045095,0.0657920237024829,leafcutter,0.91708839351838,0.0979396244356733,leafcutter,0.987634196028939,0.0353417606098162,leafcutter,0.00493339736472,-0.31,rmats
DHTKD1,0.892170259933704,0.0940099461797144,leafcutter,0.979419581155936,0.0151839920777367,leafcutter,0.275219538012,-0.072,rmats,0.997909691386739,0.0121709110546405,majiq,0.986728744697939,0.0566475903181551,leafcutter,0.812450847279607,0.122767710434623,leafcutter
DHX15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933683934668595,0.0162081538018093,leafcutter,NA,NA,NA,NA,NA,NA
DHX16,0.776913155824802,0.0340505817857188,leafcutter,0.962696656816559,0.0138917284169743,leafcutter,0.237900565140217,0.0658335724934948,leafcutter,0.950898165181418,0.0208623557658946,leafcutter,0.982172297790466,0.0220111765066771,leafcutter,0.646680574183795,0.047317499604961,leafcutter
DHX29,0.913874190121001,0.0169174268251861,leafcutter,0.534206447617,0.029,rmats,0.69451373812,0.022,rmats,0.433766640157,0.032,rmats,0.999864702528812,-0.0152004462896261,majiq,0.00483862084206,0.061,rmats
DHX30,0.855845680622416,0.0199150418542056,leafcutter,0.572227159205843,0.0298915934397711,leafcutter,0.348361081421,-0.125,rmats,0.994636186061861,-0.037072889862826,majiq,0.99938297657256,0.0347479481517798,leafcutter,0.982384096442382,0.033250009123452,leafcutter
DHX32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98791909343104,0.0101230477088224,leafcutter,NA,NA,NA
DHX33,0.93614049816403,0.0191634387066177,leafcutter,0.626425141240333,0.0387110229660022,leafcutter,0.991097056914976,0.0104160616946006,leafcutter,0.957463847691424,0.0563506576324371,leafcutter,0.993841675987909,0.0288810217230203,leafcutter,0.746979627492033,0.106695058411066,leafcutter
DHX35,0.084707990847,-0.1,rmats,0.776848829263792,0.130583200097891,leafcutter,0.671968634852175,0.0146808029133111,leafcutter,0.326417171534,-0.094,rmats,0.845767777737781,0.0708735149645465,leafcutter,0.0232109235459,-0.116,rmats
DHX36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996862567343615,0.0474823613322407,leafcutter,NA,NA,NA,NA,NA,NA
DHX37,0.999052314298496,0.0291728671409334,majiq,0.946949950604,-0.021,rmats,0.439026349132,-0.024,rmats,0.99900944132109,-0.0198539284589356,majiq,0.999084976648338,0.0266899126461837,majiq,0.999071224379949,0.0269177577140341,majiq
DHX38,0.847915649906275,0.038999104007402,leafcutter,0.695642462946549,0.0502854885591523,leafcutter,0.895902519060107,0.018459616577781,leafcutter,0.8744373392279,0.0636731999585873,leafcutter,0.992203764770222,0.011387057817641,leafcutter,0.9997936379721,-0.0100418640383006,majiq
DHX40,0.987313634258075,0.02293876409762,leafcutter,0.38765643273,0.075,rmats,0.898874285249095,0.01950971157408,leafcutter,0.8744373392279,0.0843118538802283,leafcutter,0.99938297657256,0.0186678402774558,leafcutter,0.727086668498182,0.0350773705927854,leafcutter
DHX57,0.0346617295156,0.066,rmats,0.82054775025419,0.0196496082376737,leafcutter,0.999879279705371,0.0121023200599975,majiq,0.933683934668595,0.0227925984972953,leafcutter,0.999884872637815,0.0124096458029697,majiq,0.999188835631269,-0.0198529123725778,majiq
DHX58,NA,NA,NA,0.999988806722993,-0.0217856347742761,majiq,0.99989755794055,-0.0105753513295913,majiq,NA,NA,NA,0.999802248203461,0.0148524096390624,majiq,0.999876226041683,0.0125193378140055,majiq
DHX8,0.902709881248756,0.0297155638222436,leafcutter,0.333763004798998,0.0566171169196369,leafcutter,0.848566777471856,0.0255123191572421,leafcutter,0.8744373392279,0.0554916017982404,leafcutter,0.822082553427257,0.0569152002794578,leafcutter,0.645952608880202,0.0543879374891084,leafcutter
DHX9,0.602292412972256,0.024681895535473,leafcutter,0.594801333641333,0.0431200961599996,leafcutter,0.381483204699995,0.023783669042499,leafcutter,0.8744373392279,0.0258934177389769,leafcutter,0.99938297657256,-0.0114681788688763,leafcutter,0.124349968839174,0.0470266326049296,leafcutter
DIABLO,0.999998725504968,-0.0139504717190962,leafcutter,0.486591434748,0.048,rmats,0.0673896007762,0.068,rmats,0.998562228802063,-0.024489319540796,majiq,0.845767777737781,0.0126351033876364,leafcutter,0.82291589555749,0.0506065161892921,leafcutter
DIAPH1,NA,NA,NA,NA,NA,NA,0.998044361010674,-0.0362881111047958,majiq,0.9488366486123,0.0129413188492296,leafcutter,NA,NA,NA,0.804776285745703,0.0386422448437131,majiq
DIAPH2,0.9128810169547,0.0911744839208218,leafcutter,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98791909343104,0.0913502625118284,leafcutter,NA,NA,NA
DICER1,0.999845888367847,-0.0132857647868908,majiq,0.505362888184,0.057,rmats,0.0875746498367,-0.174,rmats,0.999931769626656,0.0101310212216327,majiq,0.118177319673,-0.113,rmats,0.245014032028,-0.163,rmats
DIDO1,0.993057594130743,0.0127107041021316,leafcutter,0.928948533881711,0.0227380746024861,leafcutter,0.792586358891992,0.0403603719615301,majiq,0.913313620666453,0.067987523775795,leafcutter,0.853482785383686,0.0837909458076788,leafcutter,0.945230830927571,0.044070460037457,leafcutter
DIEXF,0.867901301645034,0.0459644834514578,leafcutter,0.999999599117264,-0.0288141073495047,majiq,0.648455297698892,0.0177592272920305,leafcutter,0.997172354119844,-0.0363741463929478,majiq,0.999527939311768,-0.0117699587689158,majiq,0.999882848648702,-0.0168164914977777,majiq
DIMT1,0.944949752740645,0.0101055554132728,leafcutter,NA,NA,NA,0.84687919557161,0.0156219700968431,leafcutter,0.8744373392279,0.0691352536767348,leafcutter,NA,NA,NA,0.706685758133193,0.0179792046187497,leafcutter
DIP2A,0.749524362869086,0.0310403126570879,leafcutter,0.545046733465986,0.0444040525483301,leafcutter,0.848665808026382,0.0276046182055832,leafcutter,0.8744373392279,0.0444065819277387,leafcutter,0.99938297657256,0.0337389725905672,leafcutter,0.938984422643019,0.0441659549875045,leafcutter
DIP2B,0.992840505585443,0.0603649487352454,leafcutter,0.879888615798029,0.0749446246371842,leafcutter,0.998695822106691,-0.0179978983576284,majiq,0.8744373392279,0.0493339291852863,leafcutter,0.9525314552946,0.0845867978947928,leafcutter,0.936239642455708,0.0637806707999521,leafcutter
DIP2C,0.763252478186361,0.107278700466496,leafcutter,0.537796868773898,0.187433771337149,leafcutter,0.755046319184111,0.0882847817598756,leafcutter,0.8744373392279,0.0706597685472714,leafcutter,0.867809455382164,0.154531168539071,leafcutter,0.982395982156586,0.0265122018402512,leafcutter
DIS3,0.999998725504968,0.0582018747417097,leafcutter,0.936488049938646,0.0627299041273935,leafcutter,0.580534507116802,0.0532116173110257,leafcutter,0.993967759914853,0.0607103441945842,leafcutter,0.999804183487859,0.0119951880988013,leafcutter,0.750834649751938,0.0330925974589011,leafcutter
DIS3L,0.00930017972072748,0.0583889596942606,leafcutter,NA,NA,NA,0.999532665519514,-0.0236411787939633,majiq,0.0295663908623,-0.174,rmats,0.819828056123,0.058,rmats,0.37640230151,0.073,rmats
DIS3L2,0.65665747491,0.039,rmats,0.0528154848885,0.061,rmats,0.54248439501,0.034,rmats,0.930368299314237,0.102539227928674,leafcutter,0.99938297657256,0.0199576025992759,leafcutter,0.936346333717322,0.0622412594582102,leafcutter
DISC1,NA,NA,NA,0.0210042656867,0.323,rmats,0.00536880475481,-0.224,rmats,NA,NA,NA,0.0537244829209,-0.398,rmats,NA,NA,NA
DIXDC1,0.817553470667422,0.0867240594773899,leafcutter,0.569358246580493,0.0195356251633595,leafcutter,0.566326971359447,0.0195355559677393,leafcutter,0.8744373392279,0.0720534598842121,leafcutter,0.990861404817451,-0.0122685609611961,majiq,0.764496362269101,0.0195353497806864,leafcutter
DKC1,0.763252478186361,0.0206407177138466,leafcutter,0.999999999540082,-0.0343823736235183,majiq,0.997608186393504,-0.0356139092291972,majiq,0.999770964704703,-0.0157618715538906,majiq,0.999735047739369,-0.0147261524521381,majiq,0.999763341090762,-0.0151983631064603,majiq
DKK2,0.99983452023057,-0.0177387876877306,majiq,0.999998166299193,-0.0106613893869179,majiq,NA,NA,NA,NA,NA,NA,0.999885880454277,-0.0112822553663549,majiq,0.999813229109341,-0.0131967443155996,majiq
DKK3,0.767696115705646,0.0822935759713397,leafcutter,0.871200470331291,0.0263659188671216,leafcutter,0.999706685021418,-0.0195187780718528,majiq,0.999403892942713,-0.015324224342359,majiq,0.995116713762768,0.0213821431495797,leafcutter,0.978395367172766,0.0248932136956359,leafcutter
DLAT,0.976927524838282,0.0549530236273456,leafcutter,0.949908220759019,0.0369337771382138,leafcutter,0.800067321224395,0.0674197355552828,leafcutter,0.999893333951259,0.013406368733959,majiq,0.995546953818767,0.0121924590468104,leafcutter,0.861277097743568,0.0807705176161726,leafcutter
DLC1,0.915355300269611,0.0299417885517066,leafcutter,0.948721714083729,0.0164199985802718,leafcutter,0.913644224285235,0.0237808745508639,leafcutter,0.8744373392279,0.104988369139534,leafcutter,0.999625663738307,-0.0246313160305072,majiq,0.914306384472013,0.0638865197329726,leafcutter
DLEU1,0.999998725504968,0.0271758470889898,leafcutter,0.933022370118714,0.0602951976240717,leafcutter,0.884459232158279,0.0794935388933087,leafcutter,0.91708839351838,0.0765278504476693,leafcutter,0.990397708673258,0.0630222971689302,leafcutter,0.98577105152502,0.0373701846042625,leafcutter
DLEU2,0.443138733798,-0.333,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0336262280802,-0.367,rmats,0.267124124527,-0.455,rmats
DLG1,0.102835894773354,0.0685684002589152,leafcutter,0.727026553094877,0.0332177548544729,leafcutter,0.365138471352,-0.12,rmats,0.911729190054187,0.0451186461666309,leafcutter,0.982054910983147,0.0218426678777506,leafcutter,0.188105562785,-0.093,rmats
DLG3,NA,NA,NA,0.999878582160275,-0.0233871652269195,majiq,0.837590643947817,0.0317688711904917,leafcutter,NA,NA,NA,NA,NA,NA,NA,NA,NA
DLG4,0.755654980032931,0.0697419953593327,leafcutter,0.909285305109458,0.0210417311759405,leafcutter,0.354490989933,0.064,rmats,0.995585609402157,0.0155056892816117,majiq,0.859731641857861,0.11124991628002,leafcutter,0.766510683804,0.045,rmats
DLG5,0.703782540265891,0.0721626520388909,leafcutter,1.36527435353956e-08,0.17187682218614,leafcutter,7.81946086596404e-09,0.267858164945382,leafcutter,0.8744373392279,0.023445653535919,leafcutter,0.937159409671517,0.0183817633239661,leafcutter,0.9579308665888,0.0119215638812495,leafcutter
DLGAP4,0,0.209,rmats,0,0.379,rmats,0,0.423,rmats,0.8744373392279,0.0117912930542852,leafcutter,8.59173483679e-06,0.033,rmats,0,0.06,rmats
DLST,0.999998725504968,0.0118319374134905,leafcutter,0.999999999916228,-0.0117819887827787,majiq,0.999997377619269,-0.0242441597325124,majiq,0.977900954593925,0.0243600601514181,leafcutter,0.999986183894933,-0.0172040561138674,majiq,0.398361927591,-0.025,rmats
DMAP1,0.999998725504968,0.0174273200203427,leafcutter,0.732129503396884,0.0329826932267413,leafcutter,0.999074455231217,-0.0188483086429578,majiq,0.8744373392279,0.0136119490465324,leafcutter,0.867668524060403,0.0177385274720034,leafcutter,0.436716914152262,0.0865251511511399,leafcutter
DMD,0.0023271230773,0.436,rmats,NA,NA,NA,0.176990049743,-0.258,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMKN,0.560666294727,-0.234,rmats,0.196677298517,0.082,rmats,0.0847505793797,0.1,rmats,0.00639961681775,-0.447,rmats,0.0349646686771,-0.184,rmats,0.428308692676,-0.347,rmats
DMPK,0.557816419836675,0.0219998447542286,leafcutter,0.355828968345675,0.0196619605693066,leafcutter,0.515625749336,0.037,rmats,0.8744373392279,0.0342568719821985,leafcutter,0.89202660300505,0.0133396146945038,leafcutter,0.608225917199721,0.0170963085926401,leafcutter
DMTF1,0.630612659098,-0.11,rmats,0.265843241184,-0.123,rmats,0.375115388635,-0.126,rmats,0.415573454577,-0.457,rmats,0.822082553427257,0.0950176883761472,leafcutter,0.613998809076,-0.411,rmats
DMWD,0.999998725504968,0.0252655526736881,leafcutter,0.799860872128752,0.0432137002959275,leafcutter,0.980579973955856,0.0161464741151289,leafcutter,0.998507082800188,-0.0238864100852845,majiq,0.99938297657256,0.0120878493218551,leafcutter,0.926109183548499,0.0100747540431124,leafcutter
DMXL1,0.16633908239,0.058,rmats,0.631944699820517,0.0285959407195961,leafcutter,0.460475747561483,0.101108912464614,leafcutter,0.998182824683955,-0.0323060759659496,majiq,0.877232812646765,0.0602528927116348,leafcutter,0.383036951733,0.057,rmats
DMXL2,0.999998725504968,0.0112093794320808,leafcutter,0.958456594608861,0.0218378018177108,leafcutter,0.807768717028,0.188,rmats,NA,NA,NA,NA,NA,NA,0.9579308665888,0.0654822671081268,leafcutter
DNAAF2,0.978751713759306,0.0783370084006483,leafcutter,0.896062648352905,0.103243807744184,leafcutter,NA,NA,NA,0.957463847691424,0.0562425142530042,leafcutter,0.845767777737781,0.066660017850494,leafcutter,NA,NA,NA
DNAAF5,0.956835098659331,0.0533726200398184,leafcutter,0.762623530393169,0.0470778877720344,leafcutter,NA,NA,NA,0.8744373392279,0.035448533459868,leafcutter,0.893691743273111,0.0718160157132105,leafcutter,NA,NA,NA
DNAH1,NA,NA,NA,NA,NA,NA,0.0125828904886,-0.144,rmats,0.431034862963,-0.479,rmats,NA,NA,NA,NA,NA,NA
DNAH10,NA,NA,NA,0.29019739028,-0.113,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000197652476388,-0.495,rmats
DNAH11,0.715270039169,-0.017,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
