,minpadj_maxPdPSI_iPSC-4088-10x,dPSI_iPSC-4088-10x,minpadj_maxPdPSI_iPSC-4088-3x,dPSI_iPSC-4088-3x,minpadj_maxPdPSI_iPSC-4090-10x,dPSI_iPSC-4090-10x,minpadj_maxPdPSI_iPSC-4090-3x,dPSI_iPSC-4090-3x,minpadj_maxPdPSI_iPSC-4714-10x,dPSI_iPSC-4714-10x,minpadj_maxPdPSI_iPSC-4714-3x,dPSI_iPSC-4714-3x,minpadj_maxPdPSI_iPSC-4741-10x,dPSI_iPSC-4741-10x,minpadj_maxPdPSI_iPSC-4741-3x,dPSI_iPSC-4741-3x,minpadj_maxPdPSI_iPSC-4748-10x,dPSI_iPSC-4748-10x,minpadj_maxPdPSI_iPSC-4748-3x,dPSI_iPSC-4748-3x,minpadj_maxPdPSI_iPSC-5420-10x,dPSI_iPSC-5420-10x,minpadj_maxPdPSI_iPSC-5420-3x,dPSI_iPSC-5420-3x,minpadj_maxPdPSI_iPSC-6152-10x,dPSI_iPSC-6152-10x,minpadj_maxPdPSI_iPSC-6152-3x,dPSI_iPSC-6152-3x,minpadj_maxPdPSI_iPSC-6527-10x,dPSI_iPSC-6527-10x,minpadj_maxPdPSI_iPSC-6527-3x,dPSI_iPSC-6527-3x,minpadj_maxPdPSI_iPSC-6866-10x,dPSI_iPSC-6866-10x,minpadj_maxPdPSI_iPSC-6866-3x,dPSI_iPSC-6866-3x,minpadj_maxPdPSI_iPSC-6960-10x,dPSI_iPSC-6960-10x,minpadj_maxPdPSI_iPSC-6960-3x,dPSI_iPSC-6960-3x,minpadj_maxPdPSI_iPSC-9701-10x,dPSI_iPSC-9701-10x,minpadj_maxPdPSI_iPSC-9701-3x,dPSI_iPSC-9701-3x,minpadj_maxPdPSI_NGN2-4088-10x,dPSI_NGN2-4088-10x,minpadj_maxPdPSI_NGN2-4088-3x,dPSI_NGN2-4088-3x,minpadj_maxPdPSI_NGN2-4090-10x,dPSI_NGN2-4090-10x,minpadj_maxPdPSI_NGN2-4090-3x,dPSI_NGN2-4090-3x,minpadj_maxPdPSI_NGN2-4714-10x,dPSI_NGN2-4714-10x,minpadj_maxPdPSI_NGN2-4714-3x,dPSI_NGN2-4714-3x,minpadj_maxPdPSI_NGN2-4741-10x,dPSI_NGN2-4741-10x,minpadj_maxPdPSI_NGN2-4741-3x,dPSI_NGN2-4741-3x,minpadj_maxPdPSI_NGN2-4748-10x,dPSI_NGN2-4748-10x,minpadj_maxPdPSI_NGN2-4748-3x,dPSI_NGN2-4748-3x,minpadj_maxPdPSI_NGN2-5420-10x,dPSI_NGN2-5420-10x,minpadj_maxPdPSI_NGN2-5420-3x,dPSI_NGN2-5420-3x,minpadj_maxPdPSI_NGN2-6152-10x,dPSI_NGN2-6152-10x,minpadj_maxPdPSI_NGN2-6152-3x,dPSI_NGN2-6152-3x,minpadj_maxPdPSI_NGN2-6527-10x,dPSI_NGN2-6527-10x,minpadj_maxPdPSI_NGN2-6527-3x,dPSI_NGN2-6527-3x,minpadj_maxPdPSI_NGN2-6866-10x,dPSI_NGN2-6866-10x,minpadj_maxPdPSI_NGN2-6866-3x,dPSI_NGN2-6866-3x,minpadj_maxPdPSI_NGN2-6960-10x,dPSI_NGN2-6960-10x,minpadj_maxPdPSI_NGN2-6960-3x,dPSI_NGN2-6960-3x,minpadj_maxPdPSI_NGN2-9701-10x,dPSI_NGN2-9701-10x,minpadj_maxPdPSI_NGN2-9701-3x,dPSI_NGN2-9701-3x
SIRT2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0321186070691015,0.300458836665123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIRT5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316747751115057,0.318383644737999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SKOR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997832972638943,0.505910013934553,NA,NA,0.978184072479238,-0.43222696500801,NA,NA,0.954793863394096,-0.416017927638571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954779030004261,0.422881143315488,NA,NA,NA,NA,NA,NA
SKP1,0.995526620468793,-0.478149708051155,0.998601015269697,-0.517314569360275,NA,NA,NA,NA,0.993448990801952,-0.471047152941524,0.998239952361328,-0.487346178922834,0.965211694088398,-0.395055646065154,NA,NA,0.999103621247136,-0.526792550406222,0.963473494487286,-0.403351547328971,0.999970714147159,-0.625812739816305,0.999998961497791,-0.654949066212101,0.999976088974757,-0.620597136570765,0.999861976145438,-0.584729771484126,0.999899072915423,-0.586118177494009,0.999928118852442,-0.583559417753347,0.999038663291565,-0.520478267900514,0.9973374769243,-0.502484012816618,0.999065307798974,-0.530568110137434,0.99966917112366,-0.540204637211659,0.999131863318533,-0.528773231980173,0.99854614947115,-0.525610462291676,1.60738047402587e-14,0.276746922544241,3.79056182201e-05,-0.413,1.90964276281e-07,-0.449,0.0052892898331,-0.375,0,-0.495,0.000241411693828,-0.393,2.25018624772651e-16,0.263839875996795,0.00237143926453,-0.363,1.89818437265983e-17,0.355903768253931,0.000100249334722,-0.402,1.70131081568e-08,-0.462,0.00277314732422,-0.35,7.42327421779e-08,-0.444,0.00423177193405,-0.361,1.8590389818e-07,-0.448,0.000186924922384,-0.402,3.94125838131e-06,-0.428,0.00161083575215,-0.371,1.14865048594875e-20,0.325589868177239,0.000110265743304,-0.408,1.62020072667e-09,-0.468,0.0384416122026,-0.309
SLC12A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000286279141861282,0.646138405010892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC19A3,NA,NA,NA,NA,0.0160767451486,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC24A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999878486,-0.889594284439742,0.999889335963687,-0.561289002562214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A17,NA,NA,NA,NA,0,-0.305,NA,NA,0,-0.325,NA,NA,0,-0.336,0,-0.318,0,-0.317,NA,NA,NA,NA,NA,NA,0,-0.331,NA,NA,NA,NA,NA,NA,0,-0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.302,NA,NA,0,-0.305,NA,NA,0,-0.443,2.94405894897474e-05,0.320672088363757,0,-0.604,0,-0.33,0,-0.495,0.000472335549221515,0.308421102733793,5.42373781678452e-06,0.395419564242447,NA,NA,0,-0.454,NA,NA,0,-0.399,NA,NA,5.48677338509895e-05,0.360623602805773,NA,NA,0,-0.335,NA,NA,0,-0.338,NA,NA
SLC25A19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997440892564745,0.53770357557803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018857737969,0.317,NA,NA,NA,NA,NA,NA
SLC2A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0305817252562,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC30A5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00104177726139187,0.283068713504462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC41A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2629876330977e-06,0.352727528607075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC44A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000500330821215777,0.277227316686095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC45A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910370243639217,-0.40721536513191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC50A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66251527073e-06,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC7A6,0.0343635014608331,0.322639413720688,NA,NA,NA,NA,NA,NA,0.0127491858254818,0.44695463378674,NA,NA,0.0350511324723773,0.644665078542317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990575831182969,-0.483534531967366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.405,NA,NA,0,-0.303,NA,NA,0,-0.482,0,-0.358,0,-0.586,0,-0.306,0,0.336,NA,NA,NA,NA,NA,NA,0,-0.452,NA,NA,0,-0.413,NA,NA,0,-0.364,NA,NA,0,0.318,NA,NA,0,-0.39,NA,NA
SMC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925459445485296,0.446414640874911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000814175847812598,0.31148856192566,NA,NA,0.00396188953547866,0.255534086821534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMG1P5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126685827531975,0.287724631050545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000146155929521793,-0.260155998197863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7914304817837e-06,0.319631279424508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMYD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35996299429e-05,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNAP23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.98,0,-0.59,NA,NA,NA,NA,NA,NA,NA,NA,0.0338212965340939,0.406165876836391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNAP91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00641249281944571,0.788962884786969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00961823553246223,0.779597407170342,NA,NA,0.00445936494862247,0.797855385180537,NA,NA,NA,NA,NA,NA
SNAPC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0263851386392,-0.462,NA,NA,NA,NA,NA,NA,0.00849699555128,-0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.159351102e-05,-0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG17,NA,NA,0.016648646713489,0.254997075743291,NA,NA,0.00322062485828,-0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00032432989395,-0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000773048046227,-0.319,NA,NA,NA,NA,NA,NA,NA,NA
SNHG29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978274298858845,-0.551102770504129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG5,0.0129419336208,0.305,NA,NA,NA,NA,NA,NA,0.000471653817087,0.373,NA,NA,1.32338229047e-05,0.446,NA,NA,NA,NA,NA,NA,0.0310561065026,0.344,0.0162942255002,0.32,NA,NA,NA,NA,NA,NA,NA,NA,1.09177999974e-09,0.506,NA,NA,0.0138863488609,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNTG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944909177489252,0.443946100764304,0.953577125690886,-0.464835715904968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982501755815011,0.490566208097687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNX14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000449434243055,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNX24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38062061047315e-06,0.4896132285032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNX32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70961871321e-05,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNX4,NA,NA,NA,NA,NA,NA,NA,NA,7.55916543073539e-05,0.263728283883416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNX7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999287561220915,0.523498423374909,NA,NA,NA,NA,NA,NA,0.984488902309907,0.464003875004226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOCS6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029976594460084,0.279741521724543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SORCS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999992431255,0.589048293328703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SORCS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15665987031579e-07,0.305984733745022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89371907207203e-07,0.879882911918238,9.37910102504694e-06,0.420726083810286,NA,NA,NA,NA,NA,NA,NA,NA,4.76060365039198e-06,0.432730988718806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPART,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027389217541405,0.400515974722907,0.0456461808769533,0.349502925302352,0.0266040721024259,0.342946408951646,NA,NA,NA,NA,NA,NA
