,GM_BIO_2196772_10x_vs_GM_Risdiplam_10x,GM_BIO_2207180_10x_vs_GM_Risdiplam_10x,GM_BIO_2178782_10x_vs_GM_Risdiplam_10x,GM_BIO_2196895_10x_vs_GM_Risdiplam_10x,GM_BIO_2197306_10x_vs_GM_Risdiplam_10x,GM_BIO_2206678_10x_vs_GM_Risdiplam_10x,GM_BIO_2201042_10x_vs_GM_Risdiplam_10x,GM_BIO_2204984_10x_vs_GM_Risdiplam_10x,GM_BIO_2199562_10x_vs_GM_Risdiplam_10x,GM_BIO_2186827_10x_vs_GM_Risdiplam_10x,GM_BIO_2196772_3x_vs_GM_Risdiplam_3x,GM_BIO_2207180_3x_vs_GM_Risdiplam_3x,GM_BIO_2178782_3x_vs_GM_Risdiplam_3x,GM_BIO_2196895_3x_vs_GM_Risdiplam_3x,GM_BIO_2197306_3x_vs_GM_Risdiplam_3x,GM_BIO_2206678_3x_vs_GM_Risdiplam_3x,GM_BIO_2201042_3x_vs_GM_Risdiplam_3x,GM_BIO_2204984_3x_vs_GM_Risdiplam_3x,GM_BIO_2199562_3x_vs_GM_Risdiplam_3x,GM_BIO_2186827_3x_vs_GM_Risdiplam_3x,GM_BIO_2196772_3x_vs_GM_DMSO,GM_BIO_1949634_3x_vs_GM_DMSO,GM_BIO_2207180_3x_vs_GM_DMSO,GM_BIO_2178782_3x_vs_GM_DMSO,GM_BIO_2196895_3x_vs_GM_DMSO,GM_BIO_2197306_3x_vs_GM_DMSO,GM_BIO_2206678_3x_vs_GM_DMSO,GM_BIO_2201042_3x_vs_GM_DMSO,GM_BIO_2204984_3x_vs_GM_DMSO,GM_BIO_2199562_3x_vs_GM_DMSO,GM_BIO_2186827_3x_vs_GM_DMSO,GM_BIO_2196772_10x_vs_GM_DMSO,GM_BIO_1949634_10x_vs_GM_DMSO,GM_BIO_2207180_10x_vs_GM_DMSO,GM_BIO_2178782_10x_vs_GM_DMSO,GM_BIO_2196895_10x_vs_GM_DMSO,GM_BIO_2197306_10x_vs_GM_DMSO,GM_BIO_2206678_10x_vs_GM_DMSO,GM_BIO_2201042_10x_vs_GM_DMSO,GM_BIO_2204984_10x_vs_GM_DMSO,GM_BIO_2199562_10x_vs_GM_DMSO,GM_BIO_2186827_10x_vs_GM_DMSO
SEC24A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.611877841051564,NA
ARAP3,-0.637157353476378,NA,NA,NA,NA,NA,NA,-1.15241050255072,-1.03936410627923,-0.7371564305267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.762155771716946,NA,NA,-0.698495590114275,NA,NA,NA,NA,-1.26659667864873,-1.16229295032343,-0.865093730751893
SH3TC2,NA,NA,NA,NA,NA,NA,NA,NA,-0.640888905529864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.683800192338842,NA
CARMN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.804258988963679,NA,NA,NA,NA,NA,-0.926274518767942,NA
CDX1,NA,NA,NA,NA,NA,NA,NA,NA,1.90295702325681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96495457539634,NA
TNIP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.619644513891934,NA,NA,NA,NA,-0.656194900298839,NA,NA,NA,NA,NA
ANXA6,-1.11508068201072,NA,-1.20072858339082,NA,-1.12094474815739,NA,-0.914245206022,NA,-1.08646673852295,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.591443974952472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601856400780924,NA,-1.30103262647967,NA,NA,-1.38324940559694,NA,-1.2979877636826,NA,-1.09735474621007,NA,-1.26912677589329,NA
HAVCR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25897024126389,2.43926404940609,NA,3.94859550765262,NA,2.74118923103225,NA,NA,NA,2.83709003122243,NA
RARS1,-1.41263271700649,NA,-1.15900107764316,NA,-0.957990462112321,NA,-0.899754102857345,-1.80727702778605,-1.96414813102181,-1.43005983575031,NA,NA,NA,NA,NA,NA,NA,NA,-0.947578366451043,-0.609556224239222,-0.599150139839215,NA,NA,NA,NA,NA,NA,NA,NA,-1.00840196029882,-0.700819343655334,-1.46027427225101,NA,NA,-1.20373866163164,NA,-1.0049574969607,NA,-0.943235477077919,-1.85829873542927,-2.01440690202285,-1.47708067521151
CLK4,NA,NA,NA,NA,NA,NA,NA,0.632005954003175,0.611230979951101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747167068772862,NA,NA,0.687978547178281,NA,NA,NA,NA,0.967343744774996,0.944830838019117,0.814238818381563
LINC01011,1.71543046053969,NA,1.53606750085729,NA,0.98008378122336,NA,1.12414812903214,1.81545613491383,1.86645803245921,1.62500808830149,NA,NA,0.933287621213171,NA,NA,NA,NA,1.25498475169729,1.36708304010679,1.07891839762583,NA,NA,NA,0.981485174557717,NA,NA,NA,NA,1.30419892517625,1.4164561718299,1.12907191457167,1.83985954147223,NA,NA,1.65998207764658,0.941506972897768,1.10770597508512,NA,1.25368275495562,1.9383794703116,1.99169207963542,1.7508669102546
ELOVL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61487922504437,-0.698884287934576,NA
CDKAL1,-0.726899559316401,NA,-0.638714490380356,NA,NA,NA,NA,-1.25203133239692,-1.22535762789389,-0.811225131076103,NA,NA,NA,NA,NA,NA,NA,-0.700492177657898,-0.587151196617966,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.679641373128276,NA,NA,-0.795108123947437,NA,NA,-0.704095377364318,NA,NA,NA,NA,-1.3168320775172,-1.29104712953956,-0.879617532703329
CMAHP,NA,NA,NA,NA,NA,NA,NA,-1.20204470996291,-1.20563934195116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94094067505109,-1.59551577579017,NA,-1.99226353635299,NA,NA,-1.82218978555961,NA,-1.68965468879813,NA,-1.41308238782582,-2.19665328671738,-2.19747031361663,-1.84754286902518
HSPA1L,1.73361492511176,NA,1.66075634297433,NA,1.13623444457593,NA,1.13115644876364,2.17925074905535,2.59370312093266,1.92467065335313,NA,NA,0.829347884681747,NA,NA,NA,NA,1.02724227200789,1.20800345970637,0.702430108816211,0.709778856797742,NA,NA,0.794739310251173,NA,NA,NA,NA,0.995563897109358,1.17704481204448,0.677328998099586,1.86951412146867,NA,NA,1.80033563108354,NA,1.27568980788069,NA,1.27131578731016,2.32273046826443,2.71967680975664,2.06257265953359
DNAH8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66098148951133,NA,3.90582007365008,NA,2.12623229543282,NA,NA,NA,NA,NA
AL355802.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76777503493441,NA
FBXO9,-1.11861314116305,NA,-1.24123161901815,NA,-0.739140259833558,NA,-0.847885617063852,-1.28238567669138,-1.44565599829644,-1.12510478757978,NA,NA,-0.624530659999619,NA,NA,NA,NA,NA,-0.756301636275101,NA,NA,NA,NA,-0.632940343691954,NA,NA,NA,NA,NA,-0.735769714950611,NA,-1.21357630187902,NA,NA,-1.336421333409,NA,-0.835152767012665,NA,-0.945540331209196,-1.38787359383793,-1.53291469621621,-1.2211828402613
LRRC1,NA,NA,NA,NA,NA,NA,NA,NA,-0.596230913057489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.593113489970884,NA,NA,NA,NA,NA,-0.737920604335504,NA
ARMC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.771488220487303,NA,NA
FILNC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76982999557325,NA,NA,3.42663907847857,NA,NA,NA,NA,NA,3.30329628710908,3.02361489764884
GRM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66570502449383,NA,NA,NA,NA,NA,NA,NA
IGF2R,NA,NA,NA,NA,NA,NA,NA,NA,-0.704346907607044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.676108851203594,NA,NA,NA,NA,NA,-0.801376637301432,NA
AC093627.5,NA,NA,NA,NA,NA,NA,NA,NA,-0.769353056889932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.671325800179805,NA
VPS41,NA,NA,-0.696599091890012,NA,NA,NA,NA,NA,-1.18452497214575,-0.606604541176667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.660090487549159,NA,NA,NA,NA,NA,-1.14364658801486,NA
TNS3,-1.09415575145919,NA,-1.44309383505061,NA,NA,NA,NA,-0.991374822269522,-1.80264833656527,-0.845017738593363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9122468347891,NA,NA,-2.24917982923601,NA,-0.958276877334817,NA,NA,-1.81240393325967,-2.60285341965526,-1.67566663718892
CACNA2D1,NA,NA,NA,NA,NA,NA,NA,NA,-0.744459249620356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.716139332438701,NA
STEAP2,-0.708040631017405,NA,-0.929874396365801,NA,NA,NA,NA,NA,-1.17748117092643,-0.642398049610615,NA,NA,-0.669689522850425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.890130747278961,NA,NA,NA,NA,NA,-0.75875234124377,NA,-1.50692832483135,-0.748883066912094,NA,-1.72262828063768,NA,-1.00414948922281,NA,-0.966282608673015,-1.3474987283645,-1.97449792462053,-1.43910456285786
ASNS,NA,NA,NA,NA,NA,NA,NA,-0.885548337488991,-0.825294126828266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.796183088245584,-0.736004110927223,NA
AC079781.5,NA,NA,NA,NA,NA,NA,NA,-0.775224483007108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1772225460858,-0.755550065143552,NA
TMEM225B,NA,NA,NA,NA,NA,NA,NA,NA,1.56907461215566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18878563527865,NA
CPED1,NA,NA,NA,NA,NA,NA,NA,NA,-0.621960079397132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.640491877444209,NA,NA,NA,NA,NA,-0.63808082704241,NA
OR2A9P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04216433165517,NA,NA,0.921378769874257,NA,0.990727237827157,NA,1.10304542223751,0.945058075959556,1.07766986606513,1.16010242346879
PCM1,NA,NA,-1.15817721461786,NA,NA,NA,NA,NA,-0.973971107344677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29402648006371,NA,NA,NA,NA,NA,-1.11028587650863,NA
HOOK3,NA,NA,NA,NA,NA,NA,NA,NA,-0.653777216940655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.705226400347295,NA
PRKDC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.922993448265523,NA,NA,NA,NA,NA,NA,NA
RPL29P19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.835794124030836,NA,NA,NA,NA,NA,-0.844468951277245,NA
SGK3,-1.10638638726751,NA,-0.833450479430474,NA,-0.589521386754289,NA,NA,-1.65690841167735,-1.82067991081274,-1.24465882220617,NA,NA,NA,NA,NA,NA,NA,-0.641942956404285,-0.61530432761462,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.675618938095151,-0.644568897265044,NA,-1.13256876239247,NA,NA,-0.86119414426351,NA,-0.616343039365982,NA,NA,-1.68720012712983,-1.84705419160741,-1.27194683123872
ZFHX4-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.753515674282464,-0.625023552841144,NA
AC036214.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8725444877403,NA,NA,NA,NA,NA,-1.88165527081994,NA
CA13,-1.299344560553,NA,-1.42998115159418,NA,NA,NA,-1.06174641265138,-0.974909367746422,-1.64437622258875,-1.01498752093704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882866638042578,NA,-1.45795232812288,NA,NA,-1.59665072758885,NA,NA,NA,-1.23848514619857,-1.14791939916316,-1.80718072309823,-1.17971140960586
CCNE2,NA,NA,NA,NA,NA,NA,NA,-0.658417643028757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CPQ,NA,NA,NA,NA,NA,NA,NA,-0.614719905625742,-0.62575197576652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.767659563358576,NA,NA,-0.696122061440546,NA,NA,NA,NA,-0.851239670249308,-0.862556040408593,-0.699415817479277
TAF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.600432951909084,NA,NA,NA,NA,NA,NA,NA
ASAP1,NA,NA,-0.987566917536728,NA,NA,NA,NA,NA,-0.790921854528821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.588803622148152,NA,NA,-1.1092843368206,NA,NA,NA,NA,NA,-0.912902229345199,-0.594694025004526
AC139019.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808106708342207,NA
TMEM71,NA,NA,NA,NA,NA,NA,1.06008727336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15164007790587,NA,-0.994274030299614,NA,NA,NA,NA,NA,NA,NA
RFX3-AS1,1.66615502658687,NA,1.88165282568351,NA,NA,NA,1.31096345486597,1.59927124707524,1.91883144334945,1.96810847283541,NA,NA,NA,NA,NA,NA,NA,1.43914001339735,1.69577564802203,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42954757038802,1.69087706826461,NA,2.33712479853437,NA,NA,2.54412670239955,NA,1.75779522930352,NA,1.99458657703149,2.27291741083391,2.58669497483075,2.63697596310155
TOMM5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.718719689589522,NA,NA,NA
GNAQ,-1.51064899080608,NA,-2.04472157676927,NA,-0.967491796432532,NA,-1.30538068735181,-1.10106836944742,-2.44463135021859,-1.55111571643821,NA,NA,-0.668132749435693,NA,NA,NA,NA,NA,-0.669298188027669,NA,NA,NA,NA,-0.749863604080936,NA,NA,NA,NA,NA,-0.750847776797257,NA,-1.48577741002068,NA,NA,-2.02297804649279,NA,-0.944599795404856,NA,-1.28042957320218,-1.07607617770985,-2.41523162445635,-1.52938589312495
CDK20,NA,NA,-0.7721792131738,NA,NA,NA,NA,NA,-0.791520279017079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71792062048884,NA,NA,NA,NA,NA,-0.742193503084716,NA
LINC00475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942815569323061,NA
COL15A1,NA,NA,-0.753780020007449,NA,NA,NA,NA,NA,-1.21716169391971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.895947327767112,NA,NA,NA,NA,NA,-1.34864958783751,NA
MUSK,NA,NA,NA,NA,NA,NA,-1.43844601586606,-1.61770772414722,-1.27701226894294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34150730534662,NA,1.49561547740958,NA,NA,NA,NA,NA,NA,NA
DENND1A,NA,0.928792365566159,NA,0.62863765469041,NA,1.06345721620278,0.998142500480525,0.699932900801489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.604541353814413,NA,NA,NA,NA,NA,NA,NA,-1.12348528248349,-1.22778214039314,NA,-1.74666778101477,NA,-0.843749764435271,NA,NA,NA,-1.01040483862667,-0.74339525140496
AK8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68031151955161,NA
COL5A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.619298908093867,NA,NA,NA,NA,NA,NA,NA
ITGA8,NA,NA,-0.606656790584097,NA,NA,NA,NA,NA,-0.713097890973937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.635376639882291,NA,NA,-0.802943368698478,NA,NA,NA,NA,NA,-0.905671583871963,NA
CABCOCO1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989949693385557,1.07569909746279
PBLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.611814834788654,NA
TET1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.715989028887974,-0.714525401527216,NA
ADAMTS14,NA,NA,NA,NA,NA,NA,NA,NA,-0.658027560482878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.760398783549336,NA,NA,NA,NA,-0.7397281106736,-0.963072661637122,NA
ZMIZ1-AS1,1.22705929774667,NA,1.02552882742641,NA,NA,NA,NA,1.61152948700327,2.08244446851289,0.993906319237474,NA,NA,NA,NA,NA,NA,NA,NA,1.0670743874317,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07280737083481,1.37656336411037,NA,1.73696694146659,NA,NA,1.54253779169866,NA,1.09262715687389,NA,1.25138406927841,2.11640219448866,2.58211657729016,1.51406882734354
ANXA11,-0.732156851046656,NA,-0.69230035272685,NA,NA,NA,NA,-1.06205510962101,-1.16276659547781,-0.835804459382007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.813765607656967,NA,NA,-0.774630607809829,NA,NA,NA,NA,-1.14095783489252,-1.24128226987851,-0.916201610119405
ADIRF-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.700201183492461,NA
IFIT3,NA,NA,NA,NA,NA,NA,1.00583974275272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999450502377889,NA,NA,NA
IFIT1,NA,NA,NA,NA,NA,NA,1.83374885836828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83503770600451,NA,NA,NA
MYOF,NA,NA,-0.667777515396581,NA,NA,NA,NA,NA,-0.68312393681761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.654245854295288,NA,NA,-0.839281671080565,NA,NA,NA,NA,NA,-0.854432107453739,-0.686551628633514
MMS19,-0.821875421934399,NA,-1.01303207126336,NA,NA,NA,NA,-0.667069535195541,-1.2850881115281,-0.700784706342934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35733471470461,NA,NA,-1.57510426823805,NA,-0.811275267532657,NA,-0.628700471899692,-1.21805727636981,-1.83384731227998,-1.26102305350498
SFXN2,NA,NA,-0.643105996041719,NA,NA,NA,NA,NA,-1.044321610234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NT5C2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.696847879153125,NA,NA,NA,NA,NA,-0.725347666782048,NA
FANK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717674560925493,NA,NA,NA,NA,NA,NA,NA,0.835586752912338,0.76010271900642,0.865193013893713
ADAM12,NA,NA,-1.12617353988514,NA,NA,NA,NA,NA,-1.43994946158559,-0.730974975750761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.625168915281266,NA,NA,-1.24048933475243,NA,NA,NA,NA,-0.693477754263339,-1.55369831160135,-0.847186921948199
DOCK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65415062655241,NA,NA,NA,NA,NA,NA,NA
CNGA4,NA,NA,NA,NA,NA,NA,NA,NA,2.15929874806976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34268905162092,NA,3.12417985611858,NA,NA,3.04104868886579,NA,NA,NA,2.47914731922466,2.99407242826877,3.76236062342554,3.04146890477744
DNHD1,NA,NA,NA,NA,NA,NA,NA,NA,0.621373608021437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
