,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x
PLAT,NA,NA,NA,NA,NA,NA,NA,NA,0.906724823747393,0.0532730487989945,NA,NA
PLAU,NA,NA,NA,NA,NA,NA,NA,NA,0.856921872538929,0.018021703156702,NA,NA
PLAUR,0.784077614557436,0.0572167421577314,NA,NA,0.869946723905344,0.0384430463336547,NA,NA,0.845767777737781,0.0152176474881989,NA,NA
PLBD2,0.861307030125981,0.0290876657634303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLCB1,0.752465375343,-0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLCB3,NA,NA,0.76641525669304,0.0153312282325351,0.809197742653644,0.0183644710498355,NA,NA,NA,NA,NA,NA
PLCB4,0.71434649878613,0.0742332116052061,0.484399601910255,0.0779224583021749,0.748387950083492,0.03904450349791,NA,NA,0.845767777737781,0.0285879149685295,0.932052311707107,0.0882822227119735
PLCD1,0.763252478186361,0.0235962567743765,0.585121149910656,0.0235955896840169,0.678604359536,0.015,0.806645438584,0.02,0.385607833839,0.014,0.232077867718,-0.102
PLCD3,0.763252478186361,0.0111333732342863,0.828904756016755,0.0387189968620458,0.763114808384271,0.012830462924129,0.8744373392279,0.0137263411027827,0.434054290930745,0.0290460850628517,0.0661306528856455,0.0416727055019706
PLCD4,2.76436469214e-05,0.578,NA,NA,0.0451735343923,-0.137,NA,NA,NA,NA,NA,NA
PLCG1,0.747817962555829,0.017842072962128,0.526292112081491,0.01784002137482,0.662380505248,0.077,NA,NA,0.734108047858,0.08,0.673279350813354,0.0178429942194588
PLCXD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515785292078,-0.294
PLD2,0.85442928977023,0.0889515423794572,0.135220816606,-0.06,0.531457361267819,0.0216512965963755,0.8744373392279,0.0352606817282624,0.902181554679,0.026,0.907518622267317,0.0278774504334962
PLD3,NA,NA,0.754779288828,-0.07,NA,NA,NA,NA,0.837717109545,-0.056,0.919834299115435,0.0127871203174886
PLEC,0.659017815096844,0.102666737628593,0.556246668333995,0.0359545024668959,0.849212945013993,0.0228634036017304,0.8744373392279,0.0932947619342603,0.858739238033243,0.0343766138550139,0.938984422643019,0.0644201508862355
PLEKHA1,0.45436257295,-0.131,0.929812795331937,0.0106004371298649,0.869956524286168,0.0607118468228913,NA,NA,0.220805915987,-0.274,0.060331964256867,0.00494434430332644
PLEKHA2,NA,NA,0.874687432007958,0.062378351157956,NA,NA,NA,NA,NA,NA,NA,NA
PLEKHA3,0.742583998196022,0.0460539678301454,0.860651547331437,0.0153250274124741,0.702629818737083,0.0252733388099293,NA,NA,NA,NA,NA,NA
PLEKHA4,0.594110761305,-0.053,0.93535881356558,0.0203585895429511,0.902319575366503,0.0553057099313504,0.915867772207281,0.0254301123581824,0.741711162764,0.037,NA,NA
PLEKHA5,NA,NA,0.91865595980764,0.0120635633467968,0.777860019651087,0.0294338527828992,NA,NA,0.893691743273111,0.0243586741463785,0.907919602998623,0.0363236038582565
PLEKHA6,NA,NA,0.807740402824748,0.0989534795581049,NA,NA,NA,NA,NA,NA,NA,NA
PLEKHB2,0.452397459231,0.045,0.725881144658333,0.0396280419643211,0.522008455422598,0.0471908826724225,0.91708839351838,0.0678728788887403,NA,NA,0.807696775620237,0.0488771952714803
PLEKHF1,NA,NA,0.941433280530213,0.019966266106106,0.893143968371287,0.0386548580089444,0.91708839351838,0.0741591609347221,0.845767777737781,0.0279401182922836,0.86233786806601,0.0320521222763013
PLEKHG2,0.352514398001,-0.088,0.566796280104583,0.127236339756354,0.670443097491218,0.101944750621043,NA,NA,0.929979438759833,0.0905344483190905,0.821959079511039,0.138283666854748
PLEKHG4,NA,NA,0.905951148338174,0.0363012583556906,0.373370629507,-0.112,0.8744373392279,0.052231604250763,NA,NA,0.860677136682784,0.0403510221299057
PLEKHH2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000125167527062,0.603
PLEKHH3,NA,NA,NA,NA,NA,NA,NA,NA,0.931355556666379,0.0487878179903276,0.448518355161,0.123
PLEKHJ1,0.820871148999,-0.011,NA,NA,0.434310057666614,0.025074015032521,0.820481368691,-0.015,NA,NA,NA,NA
PLEKHM1,0.735181873957426,0.0677971818557344,0.895454547292143,0.0212947878247863,0.930612439262009,0.0233552299364589,0.8744373392279,0.0946323473626107,0.858739238033243,0.0549936562294389,NA,NA
PLEKHM1P,0.639218593141,0.063,0.479815015157,0.035,0.748913419794,0.068,NA,NA,0.223964017207,0.097,0.929061400785753,0.0717548002585753
PLEKHM2,0.801944793488859,0.051840331417379,0.891572427065,-0.016,NA,NA,NA,NA,NA,NA,0.610185109716,-0.046
PLEKHO1,NA,NA,NA,NA,NA,NA,0.8744373392279,0.0156993233241496,NA,NA,NA,NA
PLGRKT,0.589669234039,0.043,0.424734660223442,0.0492409829326172,0.60272633387214,0.0450067896464401,0.8744373392279,0.0408730509732249,0.937159409671517,0.0272176300103992,0.936239642455708,0.0142359327043576
PLIN2,0.825806731925007,0.0119434409847767,0.580840406207492,0.0166198868328463,NA,NA,NA,NA,NA,NA,NA,NA
PLIN3,0.763252478186361,0.0112523697768182,0.60262352069481,0.0113057896718274,NA,NA,0.921604298818497,0.0180677463511479,NA,NA,0.722001326010782,0.0118455627399793
PLK1,0.856879157261616,0.0900462454071329,0.936728984150846,0.0561155918442385,0.891444444549464,0.0705462384231802,NA,NA,NA,NA,NA,NA
PLK3,NA,NA,0.738218133403095,0.0439337475105503,0.128882061441,-0.04,NA,NA,0.388598107019,-0.2,NA,NA
PLOD1,0.915400584926082,0.0108394454501785,NA,NA,NA,NA,0.945205255212532,0.0137454054640905,NA,NA,NA,NA
PLOD2,0.682456853947212,0.0737718744388754,NA,NA,0.873300413445402,0.0135451942905039,NA,NA,NA,NA,NA,NA
PLOD3,0.14502761654,0.011,NA,NA,NA,NA,0.8744373392279,0.0210977084960655,NA,NA,NA,NA
PLPP1,NA,NA,0.445650221604,0.045,0.722288373447,0.0397970649740189,NA,NA,0.906724823747393,-0.0123894962033073,0.878541077633715,0.054768564108211
PLPP5,0.877106114897422,0.0523786350575512,0.639583384317305,0.0244617184547463,0.443416213635393,0.0299028974270603,0.8744373392279,0.0118176028617558,0.845767777737781,0.0293083818439213,0.913058558773647,0.0361119030971984
PLPPR2,0.270815652341982,0.0286251078914612,0.602185819101511,0.0802756644500534,0.165975743253,0.07,0.915489353156168,0.0774079944983085,0.858739238033243,0.0592552221493668,0.904370069473842,0.054311762276276
PLRG1,0.804876655990394,0.0211611223636967,0.798165907062171,0.0155658718995381,0.81957260637788,0.0114272084459982,NA,NA,0.236976309677,-0.029,NA,NA
PLS3,NA,NA,0.469365734399028,0.0432221344602245,0.587210985386572,0.0309073317636944,0.878641113845849,0.030221325566711,0.845767777737781,0.0346109375223196,0.543210656828703,0.0597867862879924
PLSCR1,0.454288774975,0.029,NA,NA,0.912784517404379,0.0222829337437821,0.91708839351838,0.015179875459886,0.897308658168518,0.0659680702415376,0.857948497281407,0.0284464019120532
PLSCR3,0.836547988487,0.02,0.470219349674695,0.0650947149462071,0.139006999269,-0.019,0.652121101687,-0.015,0.894093846441,-0.012,0.441417837806,-0.092
PLSCR4,0.818612530232908,0.039551927804941,NA,NA,NA,NA,NA,NA,0.937159409671517,0.0556941176953277,0.938984422643019,0.0533580252236562
PLXNA1,NA,NA,NA,NA,0.753922456375139,0.0121941731120241,NA,NA,NA,NA,NA,NA
PLXNA3,0.416260391231858,0.0467772050836102,0.635806310588888,0.034597180240983,0.370367081621767,0.0403393468884218,0.8744373392279,0.0403413076828577,0.355342864065705,0.0534098410054785,0.608711905809627,0.0403388774968156
PLXNB1,0.603016224031282,0.0426844846147135,0.606933162682518,0.0799588423263485,0.0845160814753005,0.0562556646081846,0.899066835227643,0.0389551705313911,0.395864349714,-0.041,0.752804408517084,0.0591173336393918
PLXNB2,0.733579734506662,0.041267434424426,NA,NA,0.681374181025577,0.0390212069193632,0.940571771690886,0.0152001109756499,0.845767777737781,0.0118356230271074,NA,NA
PLXNB3,0.00297080591976,0.313,0.349003002455483,0.110862691440702,0.133199923301,0.052,0.930368299314237,0.0420824771537839,0.937691493610437,0.0252822746940606,0.917754295138598,0.0748865478803156
PLXND1,0.681776914651801,0.0459192268499235,0.5514075394186,0.0289721516290536,0.145338380977,0.045,0.8744373392279,0.0101002796238612,0.845767777737781,0.0242922728743064,0.669946331738924,0.0435997923609318
PMF1,NA,NA,0.485294286801755,0.0332818908155427,0.410465920150598,0.0362186481579275,0.8744373392279,0.0503852377040246,0.532331804579652,0.0448273204319251,0.865840649410009,0.0350001829885609
PMF1-BGLAP,0.879938857734219,0.0319379995977167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PML,NA,NA,0.234450693466,-0.045,0.755046319184111,0.0289777929802748,NA,NA,NA,NA,NA,NA
PMM1,0.254361700248,0.014,0.870090936018472,0.0114137322287426,0.19736805198,0.015,0.900829893495,-0.066,0.0405903012443,0.02,NA,NA
PMM2,0.871541084898347,0.0433111139274222,0.828904756016755,0.0227685512018982,0.700990392813873,0.0704454867275008,0.91708839351838,0.011861001324457,NA,NA,0.725805741460856,0.0658157829348432
PMP22,0.763252478186361,-0.0163398523689668,NA,NA,0.84687919557161,0.0178021145969585,0.8744373392279,0.0102248898791017,NA,NA,0.533808744438661,0.0480088116790044
PMPCA,0.485116695061,-0.018,0.27160959896,-0.019,0.668903645993,-0.014,0.8744373392279,0.0102301592229247,NA,NA,NA,NA
PMPCB,0.851636765953286,0.0440133706937273,0.874362150096567,0.0270484795610998,0.870445586546552,0.0340932430854823,0.911729190054187,0.0215800367373552,NA,NA,NA,NA
PMS1,0.742545509380562,0.106232564940794,0.543276625741,0.149,NA,NA,0.918713971084962,0.112570215414599,NA,NA,NA,NA
PMS2,0.763252478186361,0.0749601344156112,NA,NA,NA,NA,0.94441128236986,0.036249164667935,0.59340456618,-0.101,0.548761192664744,0.067592812836767
PMS2CL,NA,NA,NA,NA,NA,NA,NA,NA,0.629992696638,-0.091,NA,NA
PMS2L1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638717429084767,0.10877736216034
PMS2L3,NA,NA,0.455618553511,-0.109,NA,NA,NA,NA,NA,NA,NA,NA
PMVK,0.763252478186361,0.0175470935731658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PNISR,3.22207117879286e-07,0.483296971277943,0,-0.089,0,-0.089,0.8744373392279,0.0108779832382764,0.877232812646765,0.0276170298501386,0.00198013277930021,0.0474333502759658
PNKD,0.944525061357166,0.0162521490874594,0.428899825913971,0.0384607442571095,0.108687561984852,0.0460699441354936,NA,NA,0.909547087292244,0.0253716487304302,0.606378435818181,0.0387443067237281
PNKP,NA,NA,0.816939225233499,0.0225229646044145,0.335566672286,0.02,0.808093033214,0.024,0.0767113498079,0.044,0.30773576959,0.021
PNO1,NA,NA,0.585469433270332,0.0254618274922438,0.925953645698509,0.010095295700913,NA,NA,NA,NA,0.925148561131947,0.0321650465001811
PNP,NA,NA,0.27160959896,-0.056,0.727225114437,-0.043,NA,NA,NA,NA,NA,NA
PNPLA2,0.593446698232,0.101,0.912983969986836,0.0394009046634232,0.694205941531748,0.0439707511392559,0.887550406169208,0.0358024112325681,NA,NA,NA,NA
PNPLA6,0.520572988176308,0.0116767590110368,0.933022370118714,0.0256802219459326,0.532599497274,0.035,0.8744373392279,0.0463792775365651,NA,NA,0.791269995444723,0.0661349994462183
PNPLA7,NA,NA,0.284742807744,-0.174,NA,NA,NA,NA,NA,NA,NA,NA
PNPLA8,0.909139449160962,0.0401468870403007,0.879888615798029,0.0289191204267855,0.785429921119218,0.0741716010033646,0.12240792072,0.064,NA,NA,0.0719800253505,-0.244
PNPO,0.030891704959,-0.238,0.394036104754,-0.042,0.94908732555022,0.0472465527384409,0.727334027535,-0.038,0.245920257306,-0.046,0.398205413256,0.014
PNPT1,NA,NA,0.895276293383517,0.108724467612008,0.224325266305,0.017,NA,NA,0.281288154944,-0.116,NA,NA
PNRC1,0.642711508770187,0.0418860329790672,0.188910493924812,0.0526480743878651,0.881932433335367,0.0126238883746464,NA,NA,NA,NA,NA,NA
PNRC2,0.927509763552166,0.0212987110979223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POC1A,NA,NA,NA,NA,0.486307237264,0.173,NA,NA,NA,NA,NA,NA
POC1B,0.676177328733,0.132,NA,NA,0.781867852321341,0.12767823248277,NA,NA,0.438431585232,-0.117,NA,NA
POC5,NA,NA,0.398331450975,-0.217,NA,NA,NA,NA,NA,NA,NA,NA
PODN,0.659017815096844,0.0123450148511026,0.135096655293,0.026,0.260004772381808,0.0136048468333746,0.8744373392279,0.0101048954874481,0.349551905878,-0.164,0.398670598671329,0.0434347958761178
PODNL1,0.441365767132,-0.196,0.809633498672083,0.0540237959385174,0.784516356608,0.144,NA,NA,0.399180561768,-0.2,0.874812250213473,0.0446344963661368
PODXL,0.855845680622416,0.0343576084566066,0.880650017784052,0.0530888993948903,0.647476773925,-0.051,0.548081704721,-0.069,0.859731641857861,0.0599409539343643,0.8729957721058,0.0214284777379719
POFUT1,0.891227868593949,0.0296661210047586,0.56005016184275,0.0436880315402969,0.0334600699566,0.113,NA,NA,0.944519444238811,0.0132512225547626,0.678230659748996,0.0583505890066359
POFUT2,0.0134285178378,0.036,6.37201951418e-05,0.051,0.145694251433,0.024,0.8744373392279,0.0369206560205595,0.859511529632,0.021,0.00794139899856,0.041
POGK,NA,NA,NA,NA,0.768583225282305,0.0672047334460313,NA,NA,NA,NA,NA,NA
POGLUT1,0.502858755311,0.042,0.478361192109,0.038,0.634348033617441,0.0334724917390662,NA,NA,NA,NA,NA,NA
POGZ,0.85537262974,-0.02,0.00470894077995026,0.0530132596573542,0.810101604904394,0.0456933455708237,0.8744373392279,0.105056690692934,NA,NA,0.936346333717322,0.022883926709122
POLA1,NA,NA,NA,NA,NA,NA,0.226742184017,-0.307,NA,NA,NA,NA
POLA2,0.66864543311789,0.0814072593436095,0.691602118373002,0.0662230283479903,0.546048882081689,0.0240992079553181,0.926511957420642,0.0509584156027764,NA,NA,0.815561699856502,0.0663771905647673
POLB,0.763252478186361,0.0714467388224608,0.642411309832,0.064,0.572484687831,-0.087,0.829650930895,-0.102,0.530347919012,0.192,NA,NA
POLD1,0.435396761494,0.096,0.686167966493,0.07,0.0768853008079,-0.102,NA,NA,NA,NA,0.748825513366,0.059
POLD2,0.763252478186361,0.0520540336457227,0.874980124892185,0.0147724961250032,NA,NA,0.8744373392279,0.0101937708753648,NA,NA,NA,NA
POLD3,NA,NA,NA,NA,NA,NA,NA,NA,0.929803113024,-0.025,NA,NA
POLD4,0.755654980032931,0.0479962772930864,0.761021693619694,0.0299646349043783,0.812131950849901,0.0393725518961567,NA,NA,NA,NA,0.834536730480155,0.0462661610891096
POLDIP3,0.933287007923,0.0322233087220328,0.457517628835278,0.0246828813524536,0.653238582684746,0.0263570092717061,0.8744373392279,0.0716371658143607,0.937159409671517,0.0176958055542317,0.590740406320837,0.0334217936801453
POLE4,0.668910201228457,0.0165066888050871,0.799860872128752,0.0159508180346244,NA,NA,NA,NA,NA,NA,NA,NA
POLG,0.826060763201918,0.0276242573980196,0.529501161968,-0.052,0.687195451351921,0.128038176902355,0.91708839351838,0.075309346198014,0.845767777737781,0.139736137411364,0.472170629128,-0.037
POLH,NA,NA,0.626425141240333,0.0538180596847772,0.816552089459567,0.0199973380852217,0.8744373392279,0.0178012793945475,0.849959568982,-0.072,NA,NA
POLI,0.763252478186361,0.0216947635293088,0.484710436864927,0.12845156373823,0.622253473704032,0.0216939209701719,0.880044017290265,0.0216939259229434,NA,NA,0.932052311707107,0.0355674510018585
POLK,0.861214429156672,0.0295620486041651,0.911340921144335,0.0348197534241955,0.0896713630965,0.133,0.051744551558,0.155,0.867809455382164,0.065423978303293,NA,NA
POLL,0.737549957056,0.04,0.0197411663578,0.234,0.0932845238609,-0.154,NA,NA,0.0979260724194,0.118,0.918868682103,0.107
POLM,0.0776176675966,-0.096,0.805918178513614,0.05291829066214,0.038815368386,-0.136,0.276048154245,-0.097,0.253196469936,-0.152,0.67594423608,-0.062
POLN,NA,NA,0.505362888184,-0.196,NA,NA,NA,NA,NA,NA,NA,NA
POLR1A,0.875197819552873,0.0129765790624127,NA,NA,0.557756536664678,0.0411500292774849,NA,NA,NA,NA,NA,NA
POLR1C,0.88211555020678,-0.0114332848778723,NA,NA,0.838073709072,-0.047,0.8744373392279,0.105067476224821,0.241858246943,-0.09,0.0458011976901,-0.093
POLR1D,0.920680925481026,0.038185320446227,0.930345303157781,0.0152065553321382,NA,NA,NA,NA,NA,NA,0.939333486077571,0.0265956537813534
POLR1E,0.763252478186361,0.019912633073629,NA,NA,NA,NA,0.8744373392279,0.0249888519021297,0.859731641857861,0.0193665169635427,NA,NA
POLR2B,0.791111964490423,0.0284471300382916,0.855063934030708,0.0191739103754661,0.459318996894232,0.0232416441686263,0.8744373392279,0.025405332995948,NA,NA,0.312575276792132,0.0257123404876528
POLR2C,0.826060763201918,0.010099703690906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POLR2D,0.629636289444,-0.048,0.0117283267506,-0.106,NA,NA,NA,NA,0.909547087292244,0.0387892165634547,NA,NA
POLR2E,NA,NA,NA,NA,0.807768717028,-0.011,NA,NA,NA,NA,NA,NA
POLR2F,0.856879157261616,0.0372952331962797,NA,NA,0.304310498401,0.011,NA,NA,NA,NA,NA,NA
POLR2G,0.87596741157,0.016,0.799835606483621,0.0105344828185291,0.0981099621455,0.011,NA,NA,NA,NA,NA,NA
POLR2H,0.856879157261616,0.0237199213030157,0.682198640271689,0.0273849878834109,0.739679081706294,0.023512417495533,NA,NA,0.845767777737781,0.0359779846142672,0.923385854302388,0.0187027786746572
POLR2I,0.825806731925007,0.0189488119610965,0.196215840164,0.028,0.440530966404,-0.023,0.8744373392279,0.0232582060002942,NA,NA,0.685133858041358,0.0236364596080032
POLR2J,NA,NA,0.632332383794596,0.0188342191443424,0.930612439262009,0.038559904744741,NA,NA,NA,NA,NA,NA
POLR2J3,NA,NA,NA,NA,0.0730961163052358,0.0161119274155605,NA,NA,NA,NA,NA,NA
POLR2M,NA,NA,0.552738557131474,0.0346762634848946,0.73082695964687,0.020667604170167,0.8744373392279,0.022544492958319,NA,NA,NA,NA
POLR3A,NA,NA,NA,NA,NA,NA,0.940796578944408,0.0848098468619664,NA,NA,NA,NA
POLR3C,0.898727641926064,0.0325896743971766,NA,NA,0.448744169232,0.085,NA,NA,NA,NA,0.860677136682784,0.0219733133780632
POLR3D,0.920655082028612,0.0329743115229639,NA,NA,NA,NA,0.934346843191916,0.0594584176747776,NA,NA,NA,NA
POLR3E,0.892511539738037,0.0213860308484901,0.64632161621236,0.0139596154323321,0.75612576996911,0.0337272075065936,0.91708839351838,0.0877325554030689,0.937159409671517,0.0336685332005916,0.894455675736726,0.0235153960268318
POLR3GL,0.254361700248,-0.043,0.0382807025534,-0.047,NA,NA,NA,NA,NA,NA,0.50045355302,-0.011
POLR3H,0.476723345218,0.04,0.205396415565,0.049,0.350679368833701,0.0638360597069601,0.840360640851,0.038,0.89202660300505,0.0353983396648788,NA,NA
POLRMT,0.876449687034291,0.0403574256723152,0.899011614312412,0.0241445570492137,0.545694441286368,0.0571941119604088,0.904822348920044,0.0426430300593708,0.877232812646765,0.040875617424555,NA,NA
POM121,0.872078903002472,0.111204191509655,0.0957934315131,-0.125,0.674847744543293,0.0257585430034688,0.8744373392279,0.0541511907765775,0.3981173849,-0.119,0.697887525305569,0.147906514969128
POM121C,0.0687885448062916,0.0061856923510453,NA,NA,NA,NA,NA,NA,0.10379725959854,0.0145061447688765,NA,NA
POMGNT1,0.864967809293855,0.0330719159238347,0.709349695901345,0.0245322851092658,0.640807866055441,0.0297150096408027,0.8744373392279,0.0384414884459989,0.845767777737781,0.032093327485058,NA,NA
POMT1,0.763252478186361,0.045801560192937,0.580091871104,-0.105,0.0969696100229,-0.114,0.0733592140367,-0.076,0.900662827070578,0.0446693788758626,0.344832675649,-0.182
POMT2,0,0.851,0,0.956,0,0.971,0,0.403,0,0.821,0,0.962
POMZP3,0.759015222541959,0.0939252972910921,NA,NA,0.856703262758075,0.0342466257290724,0.8744373392279,0.0885922672956522,NA,NA,NA,NA
PON2,0.416260391231858,0.0841550165431233,0.54498508908872,0.0558505126725872,0.312844416384,-0.039,0.8744373392279,0.0533925041805118,0.872904917243891,0.0444680862335458,0.219780121592,-0.05
POP4,NA,NA,0.0140110919621227,0.0596559209227596,0.431560278855,0.035,NA,NA,NA,NA,0.0346540636545,0.066
POP5,0.903133064999,-0.016,0.849023473788611,0.0616833918547722,0.781867852321341,0.0613937785800631,NA,NA,0.0616340276626624,0.0100497831402192,0.386322336952,0.066
POPDC3,NA,NA,0.556138498895391,0.0938924520828432,0.908896882897114,0.0295994209775055,NA,NA,NA,NA,0.917754295138598,0.0544502604184913
PORCN,0.69506393196,-0.025,0.142823279688,0.095,0.0235439279814,0.124,0.0888951103355,0.107,0.000413322054318,0.167,0.0848930270127,0.107
POSTN,0.935668949913385,0.0177476396567872,0.270871895183,0.051,0.00263837220366,0.08,0.0640113183425539,0.0206757185823724,0.119150153318883,0.0301639930072709,0.914984795661847,0.0101728138401706
POT1,0.134158305572,0.158,0.17189874528,0.144,0.73070307339,0.109,NA,NA,0.0224656405735,0.17,0.367361110206,0.089
POU2F2,0.24470637688,0.077,NA,NA,0.0363102277702,0.125,NA,NA,0.218934651027,0.117,NA,NA
POU6F1,NA,NA,0.942615519255419,0.0623837604908452,0.0356355952583,-0.152,0.0455305528634,-0.2,0.00127933475819,-0.265,0.00305193721952,-0.27
PPA1,0.763252478186361,0.0339213071031474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPA2,0.872078903002472,0.0101752264298448,NA,NA,0.894015518064353,0.012686161891881,0.91708839351838,0.0260178290741667,NA,NA,NA,NA
PPAN,0.872078903002472,0.0191401425730924,0.912983969986836,0.0133619053526935,NA,NA,NA,NA,0.877232812646765,0.0375489093155802,NA,NA
PPARA,0.756246409083908,0.121618065634884,0.534346909039731,0.139947834905946,NA,NA,0.503368771981,-0.313,NA,NA,0.901065026493057,0.162861515888686
PPARD,NA,NA,0.829206595721427,0.0490395582084858,0.735648576909833,0.017966565608027,0.91708839351838,0.0252616617353675,0.941637948564881,0.0889832119843583,0.917754295138598,0.016625638197396
PPARG,NA,NA,0.140551431808,-0.133,NA,NA,NA,NA,NA,NA,NA,NA
PPCDC,NA,NA,NA,NA,NA,NA,0.883186640648904,0.0676076949407659,NA,NA,NA,NA
PPCS,0.888634617146491,0.0284007458814668,0.724270589767972,0.0352239835587697,0.659564181795102,0.0634295232743508,NA,NA,0.894243192965979,0.032647656023686,0.906622243940982,0.0248987869321318
PPDPF,0.863880395759085,0.0159680224213606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPFIA1,0.412627728029389,0.0729348934096956,0.491306740708141,0.0621670827714296,0.545694441286368,0.0570547007847874,0.658708861117,-0.06,0.845767777737781,0.0628605566946062,0.852637433686567,0.0822161223463296
PPFIA4,0.547851001829,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPFIBP1,0.775058667098024,0.0603679353754975,0.611806252947597,0.0417681258405483,0.51416418458826,0.0421208594408682,0.587913130951,0.061,0.900662827070578,0.0437164212057684,0.776744005739357,0.0654318696332252
PPHLN1,0.010694808639,0.147,2.24848652435e-07,0.226,4.30022509474e-07,0.224,0.924191685251867,0.0609141109926723,0.000587171716721,0.18,2.30039898064e-08,0.269
PPIA,NA,NA,0.757692892628635,0.0149089996067357,0.860846846538777,0.0103836504310533,NA,NA,0.845767777737781,0.0171177358048793,NA,NA
PPID,NA,NA,0.930928337497918,0.0174205033128799,NA,NA,NA,NA,NA,NA,NA,NA
PPIE,0.78714654443938,0.0447525972501385,0.632332383794596,0.0357382649100422,0.654165475983318,0.0336835403120724,NA,NA,0.845767777737781,0.0467646128513346,0.277749882953,-0.215
PPIEL,NA,NA,0.120845500295,0.158,NA,NA,NA,NA,NA,NA,NA,NA
PPIF,0.872078903002472,0.0279165851703055,NA,NA,0.695117833349951,0.0297933421423119,0.904822348920044,0.0296092815875036,NA,NA,0.846389192939766,0.029913500719485
PPIG,0.826060763201918,0.0984777330765122,0.600525242567606,0.034973698033909,0.574018177686095,0.111634200943916,NA,NA,NA,NA,0.873814613408289,0.0927530523100859
PPIH,NA,NA,NA,NA,0.46376661822079,0.026331693713432,0.8744373392279,0.0214557103636581,NA,NA,0.159314312765212,0.0325540993937647
PPIL1,NA,NA,0.180799880480481,0.0466001836261402,0.898874285249095,0.0163378042299182,0.904822348920044,0.033010662347039,0.845767777737781,0.0363402036896608,0.748246779378777,0.0359153131008441
PPIL2,0.699369238369554,0.072308663906206,0.509828364286775,0.033572285924114,0.809495799677708,0.0654128527837118,0.887853385263117,0.0354885031594447,NA,NA,0.74176438030926,0.0306499239000689
PPIL3,0.745871829685632,0.0261960811461165,0.298077836249,-0.061,0.254863841857,-0.07,0.930368299314237,0.026382986772621,0.937159409671517,0.0348624730824583,0.860677136682784,0.0526786810821245
PPIP5K1,NA,NA,NA,NA,NA,NA,NA,NA,0.00869944728573,0.281,0.904457149147,0.163
PPIP5K2,0.209006178450979,0.0558189782310225,0.0140110919621227,0.117631053994939,0.00279601426457,-0.175,0.8744373392279,0.103746866895884,0.858564572039802,0.113018781897497,0.630947478643524,0.152888893349452
PPL,0.763252478186361,0.0250476612868521,0.632332383794596,0.0207502950805616,NA,NA,NA,NA,NA,NA,NA,NA
PPM1A,0.416655533749296,0.0743782894641154,NA,NA,NA,NA,0.91708839351838,0.0546281147947926,NA,NA,0.613158163820752,0.114300187967296
PPM1B,0.745871829685632,0.106786650619921,0.788974311167234,0.0501461239009315,0.244644013066518,0.125444933169458,NA,NA,0.845767777737781,0.0857699791758139,0.356388116461592,0.132345702890455
PPM1F,0.892995755906878,0.0402075266867193,NA,NA,0.641395100457518,0.047955592024998,NA,NA,NA,NA,0.673279350813354,0.02099453252481
PPM1M,0.827079591231604,0.0162924505194771,0.931649201774288,0.0233859683285779,0.361366852323,0.016,0.0766482331375,-0.122,0.845767777737781,0.0766262425749422,0.678230659748996,0.0400022852065264
PPME1,NA,NA,0.697341003461296,0.0195817626148923,NA,NA,NA,NA,NA,NA,NA,NA
PPOX,0.822267169483,-0.087,0.398650733816724,0.10004277054603,0.521400585374418,0.0904697944102135,0.775117220872,-0.13,0.770125069921,0.159,0.706685758133193,0.126723432145572
PPP1CA,0.763252478186361,0.0261844369208672,0.922954559747129,0.0151486431090077,0.864662149819414,0.021484592465796,NA,NA,NA,NA,0.821959079511039,0.0369064409320562
PPP1R10,0.884846423684008,0.0192724303478737,NA,NA,0.851805944262254,0.0180568116416588,NA,NA,NA,NA,NA,NA
PPP1R11,0.825806731925007,0.0258423146528344,NA,NA,0.486499699878749,0.0358416390725466,NA,NA,NA,NA,NA,NA
PPP1R12A,0.763252478186361,0.0118763477894591,0.947282160596038,0.0456892547027348,0.6441050849764,0.0701376982756455,NA,NA,NA,NA,NA,NA
PPP1R12C,0.826060763201918,0.0344907627886574,0.577674240936,-0.063,0.752682754069,-0.05,0.91708839351838,0.0509194918950104,0.845767777737781,0.0252555626492603,0.899194916982624,0.0188346774415578
