,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x
OCRL,NA,NA,0.399101746770544,0.145898676943616,NA,NA,NA,NA,NA,NA,NA,NA
ODF2,NA,NA,0.0759811250991,-0.078,0.434381304897,0.115,NA,NA,NA,NA,NA,NA
ODF2L,NA,NA,0.0676688670237,-0.193,NA,NA,NA,NA,NA,NA,NA,NA
OFD1,0.130606674352,-0.079,0.43727040901,-0.094,NA,NA,NA,NA,NA,NA,0.110207956753,-0.139
OGDH,NA,NA,NA,NA,0.257269538004994,0.0280217143062986,NA,NA,NA,NA,NA,NA
OGFOD2,0.439758839278,0.146,0.346848675742,0.071,0.0370702239289,-0.17,NA,NA,0.101904390574,-0.201,0.457015744052,-0.038
OGG1,0.0916083495463,-0.065,0.00131767339897,-0.305,0.22143199422,-0.149,0.0128480346326,-0.204,0.0981894388024,-0.216,0.470784647049,-0.206
OLFM2,NA,NA,0.496080141623704,0.0929892907009529,NA,NA,NA,NA,NA,NA,NA,NA
OLFML2A,NA,NA,NA,NA,0.405272010359106,0.0598875931907398,NA,NA,NA,NA,NA,NA
OMA1,NA,NA,0.37989477310342,0.108256697138233,NA,NA,NA,NA,NA,NA,NA,NA
OPA1,NA,NA,NA,NA,0.240520382527,0.059,NA,NA,NA,NA,NA,NA
OPRL1,NA,NA,0.00620328805955,-0.445,NA,NA,NA,NA,NA,NA,NA,NA
OPTN,NA,NA,NA,NA,0.117658064058664,0.0592801778924228,NA,NA,NA,NA,NA,NA
ORAOV1,NA,NA,NA,NA,0.160133824367,-0.074,NA,NA,NA,NA,NA,NA
ORC2,NA,NA,NA,NA,NA,NA,0.198107806877,-0.159,NA,NA,0.2405157144,0.137
ORC3,NA,NA,NA,NA,0.408438881391079,0.0827614244930851,NA,NA,NA,NA,NA,NA
ORMDL3,NA,NA,NA,NA,NA,NA,0.36606006837,-0.113,NA,NA,NA,NA
OS9,0.160497411175,-0.022,NA,NA,0.335413757151,-0.017,NA,NA,0.417863490929,-0.019,NA,NA
OSBPL2,0.230047455517807,0.0861560554272895,NA,NA,NA,NA,NA,NA,0.234672576554,-0.018,NA,NA
OSBPL3,0.150191504072579,0.0490962229344829,0.0147471394085711,0.0905545085647566,0.000119086191603408,0.0856044522720258,NA,NA,NA,NA,NA,NA
OSBPL5,NA,NA,0.00982608636989,-0.144,NA,NA,NA,NA,NA,NA,0.148973755687081,0.140585287213195
OSBPL8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0947891117120502,0.0712736450970066
OSBPL9,NA,NA,NA,NA,0.45832119985504,0.0262093291621474,NA,NA,NA,NA,NA,NA
OSGEP,NA,NA,NA,NA,0.420003924949,0.062,NA,NA,NA,NA,NA,NA
OSGEPL1,NA,NA,0.0766806781407,0.176,0.248052251735,-0.484,NA,NA,0.199052490024,0.187,NA,NA
OSMR,NA,NA,0.0812115054176082,0.0971213597897786,0.0345949883346058,0.0841976196434154,NA,NA,NA,NA,0.126737157226837,0.0956727309510101
OSTF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232014479689451,0.0307079561526602
OTUB1,NA,NA,0.27067072586642,0.0213660606042307,NA,NA,NA,NA,NA,NA,NA,NA
OTUD4,NA,NA,NA,NA,0.361481198505,-0.164,NA,NA,NA,NA,NA,NA
OTUD5,0.219260986113,0.015,0.015893492824,0.018,NA,NA,NA,NA,NA,NA,NA,NA
OXA1L,NA,NA,0.246005543986,-0.033,0.0337942245391,-0.044,NA,NA,NA,NA,NA,NA
OXSR1,NA,NA,NA,NA,NA,NA,0.0784947468687,0.036,NA,NA,NA,NA
P2RX4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275452555056,-0.062
P2RX6,NA,NA,NA,NA,0.139006999269,-0.068,NA,NA,NA,NA,NA,NA
P3H1,NA,NA,0.107777224165691,0.0591593231842564,0.188635720202783,0.0678248144429836,NA,NA,NA,NA,NA,NA
P4HA2,NA,NA,0.495234106261275,0.0441141391045287,NA,NA,NA,NA,NA,NA,NA,NA
P4HTM,NA,NA,0.454621426489,-0.083,NA,NA,0.160161613383,-0.12,NA,NA,NA,NA
PAAF1,NA,NA,0.187972566682,0.027,NA,NA,NA,NA,NA,NA,NA,NA
PABPC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00122448511758,-0.047
PABPC4,NA,NA,NA,NA,0.489512237504,0.049,NA,NA,NA,NA,0.175102274776,0.017
PACRGL,0.0437952011631,-0.256,0.00679560069403,-0.125,NA,NA,0.0787489656784,-0.223,0.00712418263819,0.216,0.00856796949281,-0.169
PACS2,0.40537657398,-0.046,NA,NA,NA,NA,NA,NA,NA,NA,0.381565288302905,0.0249427267303175
PACSIN3,NA,NA,NA,NA,NA,NA,0.403055398268,0.038,NA,NA,NA,NA
PAK4,0.466607236523,0.118,0.210837850436,0.138,NA,NA,NA,NA,NA,NA,NA,NA
PALB2,NA,NA,0.040079801932,-0.113,NA,NA,NA,NA,NA,NA,NA,NA
PAM,NA,NA,0.396031712139206,-0.0177611060709839,NA,NA,NA,NA,NA,NA,NA,NA
PAM16,0.438026916765,-0.043,NA,NA,0.283867412035,-0.072,NA,NA,NA,NA,0.354482436183,-0.054
PAN2,0.000197178850729,0.161,0.000101307341282,0.16,1.77456812148e-05,0.176,0.0475175837314,0.132,0.000287646269437,0.161,0.00012884711653,0.162
PANK3,NA,NA,0.354250478427,0.044,NA,NA,NA,NA,NA,NA,NA,NA
PAPD4,2.12066719743393e-05,0.145108734119873,0.00297247394784932,0.408188936624469,0.0220997168270686,0.308035240105045,NA,NA,0.000435150070438246,0.103521781423946,5.32005736845043e-06,0.239905666433024
PAPPA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388775774662377,0.0618688035932147
PARD3,0.328797334801,0.104,0.00859923697077,0.298,0.00978238136897,0.246,NA,NA,NA,NA,NA,NA
PARD3B,NA,NA,0.431478154027,0.106,NA,NA,NA,NA,NA,NA,NA,NA
PARL,NA,NA,0.357360247153219,0.0411820290949187,NA,NA,NA,NA,NA,NA,NA,NA
PARN,NA,NA,NA,NA,0.264250060065686,0.0327380939104026,NA,NA,NA,NA,NA,NA
PARP10,NA,NA,0.370656545711626,0.0612737037131773,NA,NA,NA,NA,NA,NA,NA,NA
PARP2,0.310982723242,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PARP6,0.29391786662125,0.0605233046538545,0.307887945967,0.031,0.0816201766065562,0.0664878366774999,NA,NA,NA,NA,NA,NA
PARP9,NA,NA,0.454865388958352,0.0366558563504835,NA,NA,NA,NA,NA,NA,NA,NA
PAX8-AS1,NA,NA,NA,NA,NA,NA,0.345033174319,0.163,NA,NA,NA,NA
PAXBP1,0.0776176675966,-0.241,0.186388811191,-0.225,0.146827671527,-0.279,NA,NA,NA,NA,NA,NA
PBRM1,0.391174888942,-0.243,0.202957571601,-0.141,0.349572635375625,0.0645138204028756,NA,NA,NA,NA,NA,NA
PBX3,0.0357743896033572,0.0297717735415102,4.37472648927235e-06,0.0697106424414331,8.42084633341495e-06,0.0801649848935598,NA,NA,NA,NA,NA,NA
PCBP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245931177038349,0.0249604711253132
PCBP3,NA,NA,NA,NA,0.040892200559,0.209,NA,NA,NA,NA,NA,NA
PCBP4,0.418406733561,-0.169,NA,NA,0.188126544109473,0.0242856655313182,NA,NA,0.290525846586553,0.0319025893110326,NA,NA
PCCB,NA,NA,0.000386848598665,-0.23,0.295697222436,-0.021,NA,NA,NA,NA,0.2405157144,0.024
PCDH18,NA,NA,NA,NA,0.340919724476247,0.0307650914616241,NA,NA,NA,NA,NA,NA
PCDHGC3,NA,NA,NA,NA,0.274206509113741,0.0322082872198644,NA,NA,NA,NA,NA,NA
PCGF3,0.395470724679,-0.079,NA,NA,0.286865349991,-0.077,NA,NA,NA,NA,NA,NA
PCGF5,0.281213812989254,0.091834356783262,0.233258203156621,0.0329976849313677,0.13748998569917,0.0373688130137866,NA,NA,NA,NA,NA,NA
PCID2,NA,NA,0.287668214955,0.013,0.293582106602,0.011,NA,NA,NA,NA,0.102211426701,0.018
PCK2,NA,NA,NA,NA,NA,NA,0.448847663922,-0.021,NA,NA,NA,NA
PCM1,1.41937682021555e-06,0.0590948674531117,2.55827890372895e-05,0.205949943652455,2.92237490915171e-07,0.139228603131091,NA,NA,NA,NA,0.0042168202538461,0.082710054349755
PCMTD2,0.322823744076,0.052,NA,NA,0.371345383139,0.049,NA,NA,0.455325345443,0.05,0.437263795314,0.051
PCNT,NA,NA,NA,NA,0.179198203867027,0.0315366115379066,NA,NA,NA,NA,NA,NA
PCNX1,NA,NA,NA,NA,NA,NA,0.114012488013,-0.073,NA,NA,0.318362631801,-0.04
PCNX2,NA,NA,0.422214728071,0.071,0.113745867107,0.113,NA,NA,NA,NA,NA,NA
PCNX3,NA,NA,NA,NA,0.409182884916483,0.0292549914056507,NA,NA,NA,NA,NA,NA
PCNX4,NA,NA,0.00199958407463,-0.09,NA,NA,0.0107612223047,-0.073,NA,NA,NA,NA
PCSK7,NA,NA,0.402281724451,0.025,0.0149523179341,-0.105,0.0326347716302,0.05,0.454571295511,-0.083,0.0246879320164,-0.133
PCYT1A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169981095379,-0.012
PDCD10,NA,NA,NA,NA,0.216912126189,-0.087,NA,NA,NA,NA,NA,NA
PDCD11,NA,NA,NA,NA,NA,NA,0.246811675542,0.047,NA,NA,0.201962407895,0.047
PDCD6,0.0551406895527,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDCD7,NA,NA,NA,NA,NA,NA,NA,NA,0.35376895799,-0.045,0.0140123681242,-0.09
PDDC1,0.172455195715,0.089,NA,NA,0.396726405431567,0.0860264452070575,0.265835832555,0.086,0.496309308476,0.049,NA,NA
PDE4A,NA,NA,NA,NA,NA,NA,0.368352265403,0.037,NA,NA,NA,NA
PDE4DIP,0.2110175193,0.197,0.2824473064019,0.07904116680413,0.294378542048045,0.073924478415348,NA,NA,0.00594655860133,0.049,0.0169981095379,0.248
PDE5A,NA,NA,NA,NA,0.0193045167643136,0.0943960233550865,NA,NA,NA,NA,NA,NA
PDE6D,NA,NA,0.00852732944699,-0.072,NA,NA,0.0346949045117,-0.087,NA,NA,NA,NA
PDE7A,0,0.561,0,0.915,0,0.946,NA,NA,NA,NA,0,0.678
PDE8A,NA,NA,NA,NA,0.338337518644,0.029,NA,NA,0.436083899693,0.034,NA,NA
PDGFC,NA,NA,NA,NA,0.331515811371,0.028,NA,NA,NA,NA,NA,NA
PDGFD,0.090344544852441,0.0348204398089352,0.000896276917376081,0.213898754976507,0.00636893455167935,0.155054428404781,NA,NA,NA,NA,NA,NA
PDHA1,NA,NA,0.0744475668322,0.023,NA,NA,NA,NA,0.104165777074,-0.07,NA,NA
PDHB,0.350949072225,-0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDIA5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0346540636545,-0.04
PDK1,NA,NA,0.00110902202348,-0.17,NA,NA,NA,NA,NA,NA,NA,NA
PDLIM5,NA,NA,0.000974323584924,0.165,9.3605778276e-08,0.266,NA,NA,NA,NA,NA,NA
PDLIM7,NA,NA,0.436283754039471,0.0248283797351507,0.228896230852,-0.05,NA,NA,NA,NA,NA,NA
PDPK1,NA,NA,NA,NA,NA,NA,0.252155915308,-0.062,NA,NA,NA,NA
PDPR,0.254525553132,-0.061,NA,NA,0.214922984572,-0.251,NA,NA,0.037457507027,-0.089,NA,NA
PDS5A,NA,NA,NA,NA,0.263467964674485,0.0859067604151089,NA,NA,NA,NA,NA,NA
PDSS2,NA,NA,NA,NA,0.3539054043252,0.178290053088894,NA,NA,NA,NA,0.298788871153,0.154
PDXDC1,0,0.12,0,0.139,2.24470664279e-10,0.085,0.000146101185739,0.037,0,0.111,1.87361237636e-13,0.131
PDXDC2P,0.999999999999972,0.902395180379706,0.999999999999973,0.972808117709838,0.999999999999973,0.972457370468718,0.999999925917263,0.460672398845596,0.99999999999997,0.826747386531785,0.999999999999971,0.973107071583219
PDZD8,0.411336996386518,0.0559749110242947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDZRN3,NA,NA,NA,NA,0.399809819270437,0.0665741328546193,NA,NA,NA,NA,NA,NA
PEA15,0.177534423351,-0.295,1.15939258194e-08,-0.034,5.00324609521e-09,-0.034,NA,NA,NA,NA,0.00792283242577,-0.018
PEAK1,NA,NA,NA,NA,NA,NA,0.622633387377515,0.17744595799567,NA,NA,NA,NA
PELI3,NA,NA,NA,NA,NA,NA,0.26446097171,-0.106,NA,NA,NA,NA
PELP1,0.28881632054,0.023,NA,NA,NA,NA,NA,NA,NA,NA,0.340960338057,0.022
PEMT,NA,NA,NA,NA,0.332410292440339,0.0418694104428879,NA,NA,NA,NA,NA,NA
PEPD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.071
PER1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397123312443,-0.065
PER3,0.291312063522,0.204,0.266245534449,-0.248,NA,NA,0.218552153965,0.133,NA,NA,NA,NA
PES1,0.113183756673,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PEX1,0.439758839278,0.049,0.46112649343,0.054,0.242949779219,0.227,NA,NA,NA,NA,0.429782358353,0.197
PEX10,NA,NA,NA,NA,NA,NA,0.224596547232,0.052,NA,NA,NA,NA
PEX16,0.196114113881215,0.170936133945743,0.0394870139463039,0.248275860518258,0.025597321575666,0.26743576739908,NA,NA,NA,NA,0.409815319071122,0.148845790925361
PEX5,NA,NA,0.0149651880484,-0.158,0.127732727433877,0.158245399627518,0.356548440735,-0.124,NA,NA,NA,NA
PFAS,NA,NA,NA,NA,0.486268887952195,0.0489726161025911,NA,NA,NA,NA,0.329749774745,-0.083
PFDN4,NA,NA,NA,NA,0.160410087322971,0.0131496443813495,NA,NA,NA,NA,NA,NA
PFDN5,NA,NA,NA,NA,0.402386332587,0.123,NA,NA,NA,NA,NA,NA
PFKM,0.440009375521347,0.0287344283386395,0.0804819016317889,0.0924964782913098,0.117871469822,0.124,NA,NA,NA,NA,NA,NA
PFN2,0.046700892983,0.029,0.233258203156621,0.0398869911832288,0.00579641785426,0.034,NA,NA,NA,NA,NA,NA
PGAM1,0.484701112010171,0.0185160082423571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGAP2,0.184705195181,0.141,0.144852065009,-0.082,0.106711896212,-0.074,NA,NA,NA,NA,NA,NA
PGAP3,NA,NA,NA,NA,NA,NA,0.428302104719,0.097,NA,NA,NA,NA
PGD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195176497513,-0.026
PGLS,NA,NA,NA,NA,0.00596259638493,0.016,NA,NA,NA,NA,NA,NA
PGPEP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436716914152262,0.0384426067974285
PGS1,NA,NA,0.399101746770544,0.0523714229496426,NA,NA,NA,NA,NA,NA,0.213135220564,-0.078
PHACTR2,NA,NA,0.485037058276947,0.150108191688775,NA,NA,NA,NA,NA,NA,NA,NA
PHACTR3,NA,NA,NA,NA,NA,NA,0.0532059524821,0.205,NA,NA,0.0231777464209,0.437
PHC1,NA,NA,NA,NA,NA,NA,0.499472806185,-0.052,NA,NA,NA,NA
PHC2,NA,NA,0.383091374497,0.09,0.191979610782097,0.154286344201585,NA,NA,NA,NA,0.476477386685954,0.144838472660983
PHEX,NA,NA,0.00790011203055,-0.358,NA,NA,NA,NA,NA,NA,NA,NA
PHF1,NA,NA,NA,NA,NA,NA,0.492824931651,0.057,0.498371932506,0.062,NA,NA
PHF11,NA,NA,0.423875413672,-0.053,NA,NA,0.0883074834678,-0.085,NA,NA,NA,NA
PHF19,0.148036599121,-0.033,0.0484167217118164,0.176663419782054,NA,NA,0.260327610835,-0.106,NA,NA,NA,NA
PHF20,NA,NA,NA,NA,0.44262222190337,0.0614682095582394,NA,NA,NA,NA,NA,NA
PHF20L1,NA,NA,0.0806575312435196,0.0994695990819367,NA,NA,NA,NA,NA,NA,NA,NA
PHF21A,0.392052589943,-0.032,0.261956423016,-0.033,0.434310057666614,0.0267453055241633,0.43759839092,-0.056,NA,NA,NA,NA
PHF23,NA,NA,NA,NA,0.15702924203,-0.063,NA,NA,NA,NA,NA,NA
PHF5A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214950770399,-0.023
PHF6,NA,NA,0.398762833648805,0.131216702113368,NA,NA,NA,NA,NA,NA,NA,NA
PHF7,NA,NA,NA,NA,NA,NA,8.40974045957e-09,0.601,NA,NA,NA,NA
PHF8,NA,NA,NA,NA,0.488773396848799,0.154006870248788,NA,NA,NA,NA,NA,NA
PHGDH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000554693069196,0.018
PHKA2,NA,NA,NA,NA,0.295586654171,-0.072,NA,NA,0.175140555965,0.096,NA,NA
PHKG2,NA,NA,NA,NA,NA,NA,NA,NA,0.0939519375619,-0.111,0.372155830692,-0.078
PHLDB1,NA,NA,0.310045885820927,0.0352710007434908,NA,NA,NA,NA,NA,NA,NA,NA
PHLDB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447356118825,-0.098
PHLDB3,0.211003504436,0.113,NA,NA,0.178493889008,-0.135,NA,NA,NA,NA,NA,NA
PHOSPHO2,NA,NA,NA,NA,NA,NA,NA,NA,0.365064230467,-0.102,NA,NA
PHPT1,NA,NA,0.019191636223,0.018,0.139006999269,-0.125,NA,NA,0.378063054253,0.013,NA,NA
PHRF1,NA,NA,0.265843241184,-0.111,NA,NA,NA,NA,0.46745105719,-0.11,NA,NA
PHTF1,NA,NA,0.471701832177,0.214,NA,NA,NA,NA,NA,NA,NA,NA
PHYHD1,NA,NA,0.00112979142139,-0.214,NA,NA,NA,NA,NA,NA,NA,NA
PHYKPL,NA,NA,0.199039266212994,0.0592078625294839,0.0753516566084,0.145,NA,NA,NA,NA,NA,NA
PI4K2B,0.0634699880325972,0.106323497694804,NA,NA,0.00128090049580566,0.339727484406024,NA,NA,NA,NA,NA,NA
PI4KA,NA,NA,NA,NA,0.0453761632839156,0.0299376367040095,NA,NA,NA,NA,0.0873370578857,-0.045
PI4KAP2,0.240225147237,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI4KB,NA,NA,0.36552391052,-0.082,0.0654735321483,-0.121,0.368246360049,-0.091,NA,NA,0.384487593935,-0.069
PIANP,NA,NA,NA,NA,0.36509011776,-0.158,NA,NA,NA,NA,NA,NA
PIAS3,0.168745145859,-0.051,0.495134111032,-0.037,0.334935068659,-0.039,NA,NA,NA,NA,NA,NA
PIBF1,NA,NA,NA,NA,0.454741201242599,0.0677558035304206,NA,NA,NA,NA,NA,NA
PICALM,NA,NA,0.157055522687,0.056,0.0513312714809,0.064,NA,NA,0.342390583753,-0.101,0.0746741695241,0.032
PICK1,NA,NA,NA,NA,NA,NA,0.26156927982,-0.119,NA,NA,NA,NA
PID1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452726840144,-0.039
PIDD1,NA,NA,0.489669887807,-0.089,0.139006999269,-0.106,NA,NA,0.241858246943,-0.123,NA,NA
PIEZO1,0.00019565620539447,0.0727689962241342,0.00175987353780118,0.0855507688928483,0.00239878461429192,0.0837420724507527,NA,NA,NA,NA,0.00130205200526824,0.133692505524404
PIF1,NA,NA,NA,NA,0.169185936888,0.13,NA,NA,NA,NA,NA,NA
PIGC,0.595943624507399,0.118556571008318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIGL,NA,NA,0.0136341338992,0.265,NA,NA,NA,NA,NA,NA,NA,NA
PIGN,NA,NA,NA,NA,0.00119915439505997,0.125124061724677,NA,NA,0.355342864065705,0.0562233084796683,0.973426253327628,0.22745224453852
PIGQ,NA,NA,0.476044057324441,0.0274229091118569,NA,NA,0.325382926272,0.131,NA,NA,NA,NA
PIGT,NA,NA,0.00777061974808,-0.209,0.0167329711783,0.066,NA,NA,0.32710479846,0.105,NA,NA
PIH1D1,NA,NA,NA,NA,0.451512737451809,0.0152370238282081,NA,NA,NA,NA,NA,NA
PIK3C2A,NA,NA,NA,NA,0.472591430334657,0.148223886939186,NA,NA,NA,NA,NA,NA
PIK3C3,0.347907088252,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIK3IP1,NA,NA,NA,NA,0.119822508300047,0.14298720768803,NA,NA,NA,NA,NA,NA
PIK3R1,NA,NA,0.000382052729026101,0.0715777088946117,0.00749879878014711,0.160340686569641,NA,NA,NA,NA,0.0053891457243998,0.0673246953629869
PIK3R2,NA,NA,NA,NA,NA,NA,0.281185930313,0.016,NA,NA,NA,NA
PIKFYVE,NA,NA,0.129063270873,0.228,0.248298276822,0.246,NA,NA,NA,NA,4.01435851554e-05,0.378
PILRB,0.384138072192,0.191,0.0303131533046,0.232,0.0414325352435,-0.146,NA,NA,NA,NA,0.377506537411,-0.113
PIN1,0.473708983568,0.016,NA,NA,0.346726854193,0.016,NA,NA,NA,NA,NA,NA
PIP5K1A,NA,NA,0.48027094814,-0.05,0.0531200535683,-0.069,NA,NA,NA,NA,NA,NA
PISD,0.303266323441706,0.059375460979287,NA,NA,0.242496673723,-0.05,0.42143072418,-0.05,NA,NA,NA,NA
PITPNB,0.999870843493601,0.328110726102904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PITPNM1,NA,NA,0.349693086055991,0.15313459117213,0.242718670729,0.05,NA,NA,NA,NA,NA,NA
PITPNM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103846905653,-0.191
PITX2,0.333080443083,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKD1,NA,NA,NA,NA,0.340357023735205,0.117579941439919,NA,NA,NA,NA,0.0533219534583,-0.106
PKD1L2,NA,NA,NA,NA,NA,NA,NA,NA,0.0462869819056,-0.407,NA,NA
PKD1P6,NA,NA,0.27067072586642,0.113166381269689,0.350827396104791,0.144183052344095,NA,NA,NA,NA,0.374697577333297,0.129822074401447
PKIG,0.0332972959893973,0.037659293809688,0.221667436946868,0.0452071791344231,0.178291294033832,0.054587024215479,NA,NA,NA,NA,NA,NA
PKM,0.0558547955441342,0.0242993743782853,0.00531931444482514,0.030319309111597,0.0237953507685364,0.0242795536870887,NA,NA,0.0323762841872,-0.128,NA,NA
PKMYT1,0.925609728576299,0.36261043701088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKN1,NA,NA,NA,NA,0.204344335697,0.015,NA,NA,NA,NA,NA,NA
PKP4,NA,NA,NA,NA,0.375115388635,-0.059,NA,NA,NA,NA,NA,NA
PLA2G15,NA,NA,0.445398616508211,0.0935779935431874,NA,NA,NA,NA,NA,NA,NA,NA
PLA2G6,0.287576371481,0.046,NA,NA,0.0543613832107,-0.154,NA,NA,0.357997989697,0.042,NA,NA
PLA2R1,NA,NA,0.0512571030154668,0.0875551574769955,NA,NA,NA,NA,NA,NA,NA,NA
PLAG1,NA,NA,NA,NA,0.112649332955,-0.309,NA,NA,NA,NA,NA,NA
PLAGL1,NA,NA,NA,NA,0.46764550187,-0.106,NA,NA,NA,NA,NA,NA
PLCB4,NA,NA,0.484399601910255,0.0779224583021749,NA,NA,NA,NA,NA,NA,NA,NA
PLCD1,NA,NA,NA,NA,NA,NA,NA,NA,0.385607833839,0.014,0.232077867718,-0.102
PLCD3,NA,NA,NA,NA,NA,NA,NA,NA,0.434054290930745,0.0290460850628517,0.0661306528856455,0.0416727055019706
PLCD4,2.76436469214e-05,0.578,NA,NA,0.0451735343923,-0.137,NA,NA,NA,NA,NA,NA
PLD2,NA,NA,0.135220816606,-0.06,NA,NA,NA,NA,NA,NA,NA,NA
PLEKHA1,0.45436257295,-0.131,NA,NA,NA,NA,NA,NA,0.220805915987,-0.274,NA,NA
PLEKHB2,0.452397459231,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLEKHG2,0.352514398001,-0.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLEKHG4,NA,NA,NA,NA,0.373370629507,-0.112,NA,NA,NA,NA,NA,NA
PLEKHH2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000125167527062,0.603
PLEKHH3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448518355161,0.123
PLEKHJ1,NA,NA,NA,NA,0.434310057666614,0.025074015032521,NA,NA,NA,NA,NA,NA
PLEKHM1P,NA,NA,0.479815015157,0.035,NA,NA,NA,NA,0.223964017207,0.097,NA,NA
PLGRKT,NA,NA,0.424734660223442,0.0492409829326172,NA,NA,NA,NA,NA,NA,NA,NA
PLK3,NA,NA,NA,NA,0.128882061441,-0.04,NA,NA,0.388598107019,-0.2,NA,NA
PLOD3,0.14502761654,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLPP1,NA,NA,0.445650221604,0.045,NA,NA,NA,NA,NA,NA,NA,NA
PLPP5,NA,NA,NA,NA,0.443416213635393,0.0299028974270603,NA,NA,NA,NA,NA,NA
PLPPR2,0.270815652341982,0.0286251078914612,NA,NA,0.165975743253,0.07,NA,NA,NA,NA,NA,NA
PLRG1,NA,NA,NA,NA,NA,NA,NA,NA,0.236976309677,-0.029,NA,NA
PLS3,NA,NA,0.469365734399028,0.0432221344602245,NA,NA,NA,NA,NA,NA,NA,NA
PLSCR1,0.454288774975,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLSCR3,NA,NA,0.470219349674695,0.0650947149462071,0.139006999269,-0.019,NA,NA,NA,NA,0.441417837806,-0.092
PLXNA3,0.416260391231858,0.0467772050836102,NA,NA,0.370367081621767,0.0403393468884218,NA,NA,0.355342864065705,0.0534098410054785,NA,NA
PLXNB1,0.580934904895759,0.107342323032983,NA,NA,0.0845160814753005,0.0562556646081846,NA,NA,0.395864349714,-0.041,NA,NA
PLXNB3,0.00297080591976,0.313,0.349003002455483,0.110862691440702,0.133199923301,0.052,NA,NA,NA,NA,NA,NA
PLXND1,NA,NA,NA,NA,0.145338380977,0.045,NA,NA,NA,NA,NA,NA
PMF1,NA,NA,0.485294286801755,0.0332818908155427,0.410465920150598,0.0362186481579275,NA,NA,NA,NA,NA,NA
PML,NA,NA,0.234450693466,-0.045,NA,NA,NA,NA,NA,NA,NA,NA
PMM1,0.254361700248,0.014,NA,NA,0.19736805198,0.015,NA,NA,0.0405903012443,0.02,NA,NA
PMPCA,0.485116695061,-0.018,0.27160959896,-0.019,NA,NA,NA,NA,NA,NA,NA,NA
PMS2L3,NA,NA,0.455618553511,-0.109,NA,NA,NA,NA,NA,NA,NA,NA
PNISR,3.22207117879286e-07,0.483296971277943,0,-0.089,0,-0.089,NA,NA,NA,NA,0.00198013277930021,0.0474333502759658
PNKD,NA,NA,0.428899825913971,0.0384607442571095,0.108687561984852,0.0460699441354936,NA,NA,NA,NA,NA,NA
PNKP,NA,NA,NA,NA,0.335566672286,0.02,NA,NA,0.0767113498079,0.044,0.30773576959,0.021
PNP,NA,NA,0.27160959896,-0.056,NA,NA,NA,NA,NA,NA,NA,NA
PNPLA7,NA,NA,0.284742807744,-0.174,NA,NA,NA,NA,NA,NA,NA,NA
PNPLA8,NA,NA,NA,NA,NA,NA,0.12240792072,0.064,NA,NA,0.0719800253505,-0.244
