"Gene.Name","Index1_iPSC-1755497-3x_log2FoldChange","Index1_padj","Index2_iPSC-1949634-3x_log2FoldChange","Index2_padj","Index3_iPSC-2006152-3x_log2FoldChange","Index3_padj","Index4_iPSC-2059811-3x_log2FoldChange","Index4_padj","Index5_iPSC-2060573-3x_log2FoldChange","Index5_padj","Index6_iPSC-2060884-3x_log2FoldChange","Index6_padj","Index7_iPSC-2070692-3x_log2FoldChange","Index7_padj","Index8_iPSC-2135644-3x_log2FoldChange","Index8_padj","Index9_iPSC-2136770-3x_log2FoldChange","Index9_padj"
"HSD17B12",NA,NA,-3.49307163101784,4.2882691292219e-108,NA,NA,-3.72373236357331,2.98873124837593e-121,-1.10237326709458,1.28356144868436e-10,-1.66843528210567,3.35858575829084e-25,-2.36260488345645,1.38868057408655e-49,-2.01410260067809,9.47337163290455e-36,-2.75985254213571,3.37662627658471e-67
"HSD17B4",NA,NA,-2.91470200572292,5.47299459766585e-177,NA,NA,-0.710281105460428,4.10185709584895e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSD17B8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23078134658089,0.000708706748693426,NA,NA,NA,NA,NA,NA
"HSF2BP",NA,NA,-3.7269063314284,4.16012240866612e-16,NA,NA,-2.68107037106659,6.42806320174705e-12,NA,NA,-2.1677799136737,5.18808303555741e-09,-2.67109094327165,1.83045119240804e-11,-1.96725518882849,5.95096915255919e-07,-1.03835812898986,0.042078649157171
"HSFX2",NA,NA,-6.53510377751919,2.15735874094018e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSPA12B",NA,NA,NA,NA,NA,NA,-0.617942538815066,0.0036226130736939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSPA1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.772585603371863,0.00013112864954975,NA,NA,NA,NA,NA,NA
"HSPA2",NA,NA,-0.743695730690887,1.46159876593803e-05,NA,NA,NA,NA,NA,NA,-0.590215975798857,0.00107427258962354,NA,NA,NA,NA,NA,NA
"HSPA4L",NA,NA,-1.63934684574692,4.09140483548556e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSPA5",NA,NA,-0.611296732830873,1.78537234422199e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSPA8",NA,NA,-0.835443019751302,0.000508022371780812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HTR1D",NA,NA,-1.35653720357841,2.06146412246337e-12,NA,NA,NA,NA,-0.7432213508425,0.000594853881917518,-1.44760249298724,3.01464195936351e-13,NA,NA,NA,NA,NA,NA
"HTR3A",NA,NA,-3.19904964448909,1.30584597158122e-29,NA,NA,-1.3569665116902,1.21318106587203e-05,-3.03761832382582,1.09749520675682e-26,-4.11273195140121,4.56756078771514e-41,-2.91655564234938,1.18620415319487e-24,-1.63854053674767,6.52001471283156e-08,-1.34811718394052,3.10386527565314e-05
"HTR6",NA,NA,-4.16089024626264,1.30094436611275e-09,NA,NA,-1.23218750046417,0.00504830337344879,NA,NA,-1.32332681607139,0.000762224457402297,-1.145981474625,0.0106833035513607,NA,NA,NA,NA
"HTRA1",NA,NA,-1.22525589522578,4.81915437557814e-17,NA,NA,NA,NA,NA,NA,-0.726661848963144,1.64749017776957e-06,NA,NA,NA,NA,NA,NA
"HTRA3",NA,NA,-0.667350027192571,0.000260998172502535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HTT",NA,NA,-1.57788699794154,0.00386758114102119,NA,NA,-1.74976329264782,0.00852574232437555,-2.47551917767381,1.6519847308121e-05,-2.325534679892,1.40778515446506e-05,-2.27799745553551,0.000119033953596722,-2.09703388249625,0.00153308311170846,-1.93212274869589,0.00625744157033802
"HUNK",NA,NA,-0.824807317282626,4.28626437517493e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUWE1",NA,NA,-0.734015116895008,1.0814849253723e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HYAL1",NA,NA,-2.19196542058019,1.64408551762931e-05,NA,NA,NA,NA,NA,NA,-1.1466274544657,0.0388454556955256,NA,NA,NA,NA,NA,NA
"HYKK",NA,NA,-0.708794309510834,0.00188272166094194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HYLS1",NA,NA,-0.752740246946485,5.62070940361919e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ICAM5",NA,NA,-1.95308084435203,0.00038608947489746,NA,NA,NA,NA,NA,NA,-1.14859384949112,0.0333230320028451,NA,NA,NA,NA,NA,NA
"ICE2",NA,NA,-0.867808763929743,6.72250363128057e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ICOSLG",NA,NA,-0.629996877877095,1.96530437449902e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID1",NA,NA,-1.75778162563598,2.4554340076029e-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID3",NA,NA,-1.30927200831941,1.34593536963482e-44,NA,NA,NA,NA,NA,NA,-0.914501897700128,7.93947964197315e-22,NA,NA,NA,NA,NA,NA
"IDH1",NA,NA,-4.12809719056327,2.65835119854735e-71,NA,NA,-0.968970352563473,0.00102877078173122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDH2",NA,NA,-0.747574084901478,8.45837872345196e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDI1",NA,NA,-0.802884267537399,2.58942415019982e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.848260460793089,0.0446648894049889,NA,NA,NA,NA,NA,NA
"IDO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.702280492731776,2.93536573446406e-07,NA,NA,NA,NA,NA,NA
"IFI27L1",NA,NA,-0.729038611733333,0.000660296052017217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IFI35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91860618283693,0.0124615014992797,NA,NA,NA,NA,NA,NA
"IFIH1",NA,NA,-0.628976041647555,0.00315867922412683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IFIT1",NA,NA,-1.67320264636006,1.79175130838417e-10,NA,NA,NA,NA,NA,NA,-0.619115885616602,0.0326151979000967,NA,NA,NA,NA,NA,NA
"IFIT3",NA,NA,-1.08044832448764,0.000365126354252536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IFT140",NA,NA,-0.794670656381851,1.62034279705439e-22,NA,NA,NA,NA,NA,NA,-0.713495537968045,6.30569405725337e-18,NA,NA,NA,NA,NA,NA
"IGF2BP3",NA,NA,-1.30086470680602,1.78922972047756e-14,NA,NA,NA,NA,-0.585473596845168,0.00649840905559701,-1.051745708275,1.70338743192028e-09,NA,NA,NA,NA,NA,NA
"IGFBP5",NA,NA,-0.935125541392717,0.00881751146758358,NA,NA,NA,NA,-0.98235857008345,0.0231609235464872,-1.53454969511172,1.65180929085384e-05,NA,NA,NA,NA,NA,NA
"IGFLR1",NA,NA,-0.608034720500097,0.00758886160227492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGSF11",NA,NA,-1.43214150400977,2.33070999589799e-07,NA,NA,NA,NA,NA,NA,NA,NA,-0.761009597028116,0.0318182801771842,NA,NA,NA,NA
"IGSF21",NA,NA,-0.82124531426056,2.12546516091172e-05,NA,NA,NA,NA,NA,NA,-0.616534616150732,0.00258190071041499,NA,NA,NA,NA,NA,NA
"IGSF3",NA,NA,-0.634264990839403,2.66431580231495e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IKZF3",NA,NA,-1.37729288223172,1.0443515826719e-06,NA,NA,-0.781048874396628,0.0306731294515001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46219072668624,0.0400139957949444,NA,NA,NA,NA,NA,NA
"IL12RB2",NA,NA,-3.3254208761077,2.29185349558654e-18,NA,NA,-2.25871696012916,7.7690979331644e-13,-0.917547750874223,0.00506223338396575,-1.80304475975622,2.78746510473346e-09,-0.848811752746029,0.0131634420387989,-1.3738261661639,2.7327551333481e-05,-1.39211834619866,2.24578329766653e-05
"IL17C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21883110688306,0.00525506617467274,NA,NA,NA,NA,NA,NA
"IL17D",NA,NA,-1.00026163297111,0.00359159223007765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL17RB",NA,NA,-0.593236295718392,0.00241478019381112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL17RC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.725220460444658,3.13276268278132e-08,NA,NA,NA,NA,NA,NA
"IL17RE",NA,NA,-0.923290714630471,0.0113982606706091,NA,NA,NA,NA,NA,NA,-1.25995046172011,0.000727132541908443,NA,NA,NA,NA,NA,NA
"IL1RAP",NA,NA,-0.602118375557108,0.000376613636494604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL20RA",NA,NA,-1.39481531010791,2.43099985360583e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL21R",NA,NA,-2.11886224388808,3.08142149785471e-09,NA,NA,-1.24480779389193,0.00174930189356311,-1.11004037326642,0.00531593969715519,-1.07672935290817,0.00235419970167042,NA,NA,NA,NA,NA,NA
"IMPA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.650221180267526,4.14993776861996e-12,NA,NA,NA,NA,NA,NA
"IMPA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.607967314742085,4.78703457232413e-20,NA,NA,NA,NA,NA,NA
"IMPACT",NA,NA,-0.628774882931962,1.87209004729607e-20,NA,NA,NA,NA,NA,NA,-0.738646871340216,1.91016336152176e-27,NA,NA,NA,NA,NA,NA
"INF2",NA,NA,-1.08476149425548,1.18628352324695e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INPP4B",NA,NA,-1.33092666398242,1.05755833694811e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INSIG1",NA,NA,-1.21398000087352,3.11800376752372e-18,NA,NA,NA,NA,-0.620877036747097,0.000152452376813625,-0.587661074894945,9.01897492575858e-05,NA,NA,NA,NA,NA,NA
"INSYN1.AS1",NA,NA,-1.29233354829052,2.74359520467721e-05,NA,NA,NA,NA,NA,NA,-0.702113192573453,0.0337737938803341,-0.893317145583103,0.0194554901935645,NA,NA,NA,NA
"INTS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.805590545635459,5.44825427453789e-21,NA,NA,NA,NA,NA,NA
"INTS4",NA,NA,-0.819921444122642,1.85872058780767e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INTS6L",NA,NA,-0.892896997100551,0.0136866790378877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IQCD",NA,NA,-1.01805134598378,0.000149542601089389,NA,NA,NA,NA,-0.926435337084873,0.00258567611155446,-1.13870331976157,5.11615682932247e-05,-0.679280432704283,0.0476480766064419,NA,NA,NA,NA
"IQCG",NA,NA,-0.974598898826632,6.207800568656e-21,NA,NA,NA,NA,NA,NA,-0.687496610018137,7.40811130619614e-11,NA,NA,NA,NA,NA,NA
"IQCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6327799458045,0.0359612432707232,NA,NA,NA,NA,NA,NA
"IQGAP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.653282787840082,5.21817943224008e-14,NA,NA,NA,NA,NA,NA
"IQSEC2",NA,NA,-0.774688093442116,2.88094422676299e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRF5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05458869407947,0.0364678940683844,NA,NA,NA,NA,NA,NA
"IRX1",NA,NA,-1.07569803889057,0.00592799325081592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISOC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.628149016834141,0.00140404810352352,NA,NA,NA,NA,NA,NA
"ITGA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.619398144296981,4.46475195100693e-15,NA,NA,NA,NA,NA,NA
"ITGA9",NA,NA,-1.00111921990757,3.6453461336024e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITGAM",NA,NA,-0.607785751742049,0.0449196105089832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITGAV",NA,NA,-0.714910928945973,5.54946414758079e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITGB4",NA,NA,-0.876846749404757,0.00119213696800406,NA,NA,NA,NA,NA,NA,-0.811148623101363,0.00410699111314783,NA,NA,NA,NA,NA,NA
"ITIH5",NA,NA,-1.94544359654673,6.86672182545454e-22,NA,NA,-0.656313734679992,0.00823355106393106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITLN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.957967087257164,3.42387278923575e-07,NA,NA,NA,NA,NA,NA
"ITM2A",NA,NA,-1.20454231469865,2.96750325091238e-35,NA,NA,NA,NA,NA,NA,-0.896851619409249,5.32678307935016e-20,NA,NA,NA,NA,NA,NA
"ITPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.598134515829022,4.50809046730609e-10,NA,NA,NA,NA,NA,NA
"ITPK1",NA,NA,-0.587230554407141,1.08273294452905e-05,NA,NA,NA,NA,NA,NA,-0.871547959987337,3.15629929929105e-11,NA,NA,NA,NA,NA,NA
"ITPR1",NA,NA,-0.826668599991651,0.0249406415877136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IVD",NA,NA,-1.2344431439719,2.26879446642441e-09,NA,NA,NA,NA,NA,NA,-0.808137010503118,0.00023208375977948,NA,NA,NA,NA,NA,NA
"IVNS1ABP",NA,NA,-0.907082547417852,3.09160198670994e-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAG2",NA,NA,-1.03380384093952,9.76262907787994e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAK3",NA,NA,-0.846665427659541,0.000317111220258342,NA,NA,NA,NA,NA,NA,-0.587980726105476,0.0203502977286439,NA,NA,NA,NA,NA,NA
"JAKMIP1",NA,NA,-1.27538536170683,1.23404010497716e-09,NA,NA,NA,NA,NA,NA,-0.837509309466231,4.66966076983187e-05,NA,NA,NA,NA,NA,NA
"JAKMIP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.833869412459803,9.30229018283508e-08,NA,NA,NA,NA,NA,NA
"JAKMIP2.AS1",NA,NA,-1.99543423888811,1.6457371956721e-57,NA,NA,-0.793363520277875,9.398332933939e-10,NA,NA,NA,NA,-0.681771040409357,2.98631903623853e-07,NA,NA,-0.731707548910708,5.74328667415023e-08
"JAZF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.656094317594583,2.96645985611968e-10,NA,NA,NA,NA,NA,NA
"JPH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03886932727079,0.00217764225175761,NA,NA,NA,NA,NA,NA
"JPH4",NA,NA,-0.635183644155071,8.2770612382455e-07,NA,NA,NA,NA,NA,NA,-1.01352743528388,1.21850055766739e-15,NA,NA,NA,NA,NA,NA
"JRKL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.750912708594377,8.35567999957502e-11,NA,NA,NA,NA,NA,NA
"KAT14",NA,NA,-0.640326424346027,1.98761987112658e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNA1",NA,NA,-1.01562404653042,0.00214288798963518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNAB1",NA,NA,-0.863255459471549,9.48969254715441e-05,NA,NA,-0.669939784919316,0.0146198033914819,-0.61439270756423,0.0232143684617776,-0.624858173111247,0.0075667252926769,-0.839147734877451,0.00100302299301651,NA,NA,-0.664567485414806,0.0454156190576765
"KCNAB2",NA,NA,NA,NA,NA,NA,NA,NA,-0.688206505963245,4.06549781158078e-08,-0.9959691723887,2.70566597808862e-15,NA,NA,NA,NA,NA,NA
"KCND2",NA,NA,-2.18850989533987,7.29183153430053e-33,NA,NA,NA,NA,NA,NA,-0.712937385097774,0.0003030932208564,NA,NA,NA,NA,NA,NA
"KCND3",NA,NA,-0.794332084571446,0.00645910619666288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNG3",NA,NA,-0.667666179549867,0.00011578237911361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNH3",NA,NA,-1.2201112494327,0.0261794989444102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNH4",NA,NA,-2.03608595143206,0.00667029495253314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNH6",NA,NA,-1.30165733904926,0.0115342986206721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNJ1",NA,NA,-2.95686483270531,1.60723636383383e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNJ4",NA,NA,-1.06158953990048,0.00834344635991089,NA,NA,NA,NA,NA,NA,-1.18737452180164,0.0052653168028405,NA,NA,NA,NA,NA,NA
"KCNJ9",NA,NA,-1.28494010856212,0.0480218245160784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNK10",NA,NA,-0.918118632994455,0.000366842312884424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNK12",NA,NA,-1.37142286623972,1.47814896787529e-08,NA,NA,NA,NA,NA,NA,-1.02565608787284,3.61447122885008e-05,NA,NA,NA,NA,NA,NA
"KCNK17",NA,NA,-0.876766319944618,0.0330394112901606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNK4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.39704785159864,0.0437704208260558,NA,NA,NA,NA,NA,NA
"KCNK6",NA,NA,-0.696186189097904,0.00989433020967296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNMA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.741076369603254,3.36374794440947e-06,NA,NA,NA,NA,NA,NA
"KCNN1",NA,NA,-0.761768617238473,0.0110399395192468,NA,NA,NA,NA,NA,NA,-0.696911303020397,0.0278952451950761,NA,NA,NA,NA,NA,NA
"KCNN2",NA,NA,-1.39623335718164,0.00289981257280238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNN4",NA,NA,-2.39741844616545,4.86683539394747e-07,NA,NA,-1.26226299829003,0.0137025984383632,-1.65105937392636,0.000650815096051207,-2.21676981100384,4.13129855559516e-06,-1.24022819463242,0.0155344700510665,NA,NA,NA,NA
"KCTD7",NA,NA,-0.611343083268335,1.43105972401038e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KDM4A.AS1",NA,NA,-1.19893575246743,0.000489361924282469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KDM4C",NA,NA,-0.598071886578106,8.73332268362768e-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KDM8",NA,NA,-0.677877801739192,9.0163909610559e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KDR",NA,NA,-0.931732876200721,4.80458763843568e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KDSR",NA,NA,-1.20690069584558,0.000390509955238049,NA,NA,NA,NA,-1.54633429448291,2.6659550340013e-05,-2.28899103881803,3.08118940436053e-12,-1.19453569222382,0.00303784639004259,NA,NA,NA,NA
"KEL",NA,NA,-1.12709043271423,0.028283607855462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KHK",NA,NA,-0.629788336645159,0.000250056528873217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIAA0100",NA,NA,-0.936810660756221,5.29955696756014e-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIAA0825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02229688303682,4.06640496097409e-08,-0.652102277495069,0.00206518288453576,NA,NA,NA,NA
"KIAA1109",NA,NA,-0.768433101972529,0.00150209024900149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIAA1143",NA,NA,-2.43056031827906,6.38880802259991e-113,NA,NA,-0.648605172142977,1.02221210133101e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIAA1217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.906377344055292,5.88298363891459e-05,NA,NA,NA,NA,NA,NA
"KIAA1257",NA,NA,-1.29549748962661,0.000868315074994953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIAA1324",NA,NA,-1.02804322366988,0.000143059328712189,NA,NA,-0.880245862185546,0.00378279284023344,NA,NA,-1.42097041612838,2.8371233360491e-06,NA,NA,NA,NA,NA,NA
"KIAA1549L",NA,NA,-0.879745750470849,5.95041619575898e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIAA1614.AS1",NA,NA,-1.07747902396882,0.00393213376558944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF17",NA,NA,-1.32284746908672,9.64215027444918e-18,NA,NA,-0.712741112006514,3.66369450413104e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF19",NA,NA,-1.62777079938241,0.00137141401899799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF20A",NA,NA,-1.0365693803131,1.09538643491933e-122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF20B",NA,NA,-0.772015270874226,0.0160719714150409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF26A",NA,NA,-0.679582358051333,1.28273703654621e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF27",NA,NA,-0.676920727537058,0.00670643326814453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF5C",NA,NA,-3.00612552861706,3.26651381166006e-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF6",NA,NA,-0.85499650049055,0.000658538342566482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KISS1R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17710189934892,0.049327049955635,NA,NA,NA,NA,NA,NA
"KLF15",NA,NA,-0.918371984393348,5.7467089096697e-07,NA,NA,NA,NA,NA,NA,-0.690983540815349,0.000334946734366068,NA,NA,NA,NA,NA,NA
"KLHDC7A",NA,NA,-1.26539727773935,2.83611124107323e-42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLHDC8A",NA,NA,-1.23256761916774,0.000112583680773546,NA,NA,NA,NA,NA,NA,-0.852219892861566,0.00953574653682242,-0.904820469079398,0.0182052451029831,NA,NA,NA,NA
"KLHL23",NA,NA,-0.654628451873452,1.35393337361049e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLK1",NA,NA,-0.763293937333447,0.020869844776915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLK10",NA,NA,-1.01580728031793,1.82354805414489e-05,NA,NA,NA,NA,-0.637065551184913,0.0343783446791015,-1.68681543374918,5.91056956419538e-12,NA,NA,NA,NA,NA,NA
"KLK13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.827551628369803,2.61952853204363e-06,NA,NA,NA,NA,NA,NA
"KLK6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21902964892732,0.0258087981561865,NA,NA,NA,NA,NA,NA
"KLK8",NA,NA,-1.72590674396047,0.000493431869772196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLRG2",NA,NA,-1.48160401023123,3.42962766912373e-48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KNDC1",NA,NA,-1.31414079882275,4.39077295567566e-17,NA,NA,NA,NA,NA,NA,-0.867468006162332,4.96570436962457e-08,NA,NA,NA,NA,NA,NA
"KNTC1",NA,NA,-0.781981331704793,1.97816745182925e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KRT222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00829071872437,5.58662198199097e-05,NA,NA,NA,NA,NA,NA
"KRT7",NA,NA,-1.22506569595958,4.44415318812162e-10,NA,NA,-0.662442651020626,0.00611809862195672,NA,NA,-1.3428322760905,2.48749395285381e-11,-0.887608014919042,5.19153969744432e-05,-0.731167299029887,0.00403956375641183,NA,NA
"KTN1.AS1",NA,NA,-1.03351370194022,1.3628262248242e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1TD1",NA,NA,-0.611721421320818,1.20297127935564e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L3HYPDH",NA,NA,-0.762079404748352,0.00750213596920154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L3MBTL2",NA,NA,-1.16674223197072,0.000222878218182221,NA,NA,NA,NA,-1.5249506367219,6.26097738523408e-06,-1.99152204332542,8.72707485875014e-11,-1.03223451938222,0.00756924703342885,NA,NA,NA,NA
"LAG3",NA,NA,-0.920514205825161,0.0454592388782803,NA,NA,NA,NA,NA,NA,-1.28579605935714,0.00601961864013894,NA,NA,NA,NA,NA,NA
"LAMA2",NA,NA,-0.651748689236885,0.00129133432650756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAMA3",NA,NA,-0.701823330821211,0.00477759252378673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAMC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.826524450407593,0.00506496601832963,NA,NA,NA,NA,NA,NA
