Row.names,dPSI_DMSO_CHX_vs_DMSO_EtOH,dPSI_U1_WT_100_CHX_vs_U1_WT_100_EtOH,dPSI_U1_WT_500_CHX_vs_U1_WT_500_EtOH,dPSI_U1_mut1_100_CHX_vs_U1_mut1_100_EtOH,dPSI_U1_mut1_500_CHX_vs_U1_mut1_500_EtOH,dPSI_U1_mut2_100_CHX_vs_U1_mut2_100_EtOH,dPSI_U1_mut2_500_CHX_vs_U1_mut2_500_EtOH,dPSI_BIO2195127_CHX_vs_BIO2195127_EtOH,dPSI_BIO2197294_CHX_vs_BIO2197294_EtOH,dPSI_Branaplam_CHX_vs_Branaplam_EtOH
PAXBP1,0.510270429557696,0.491511396772991,0.47566180693064,0.505843731579843,0.415756553874018,0.495453792796725,0.468856358183415,0.469151510806224,0.527097758747379,0.504995662026281
PBLD,0.254353960826466,NA,NA,0.252331186295636,NA,NA,NA,NA,NA,NA
PC,NA,NA,NA,0.258494572843099,0.265913690854897,NA,NA,NA,NA,NA
PCBP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260862099186962
PCCA,0.284905336316256,0.271275303057418,0.257852395960152,-0.387786545505789,-0.278536771516242,-0.396489867619396,-0.389360773285808,-0.393705313048377,-0.364752376974193,0.272829481903272
PCDH10,NA,NA,NA,NA,-0.355107358103944,NA,NA,NA,NA,NA
PCIF1,-0.381233357487823,-0.382397283377545,0.278372230856974,-0.343574781012369,-0.284789036156792,-0.349360630508904,-0.336903128317119,-0.372013851681103,0.254098638722756,0.253532619220776
PCMTD1,-0.268893497264539,-0.343773084656638,-0.264411071043516,-0.339884583186753,-0.318170380736535,-0.326908137972615,-0.311254295767216,NA,0.272911806659709,-0.305723918857181
PCNP,NA,0.304401844873692,NA,NA,NA,NA,NA,NA,NA,NA
PCNX2,NA,NA,0.261798460568216,NA,-0.256963969092703,NA,NA,NA,NA,NA
PCOLCE,NA,NA,0.360158617671558,0.323642967634348,NA,NA,NA,NA,0.340048232343699,0.332223528598235
PCSK5,0.282514561031029,0.316442885492789,0.316309800354023,0.375800553940329,0.30776734584899,0.343998050733032,0.412959401942109,0.314320963252807,0.314747962938678,0.318842287724004
PDCD6IPP2,0.370690529999878,0.440942456308934,0.405220725515886,0.416932528729509,0.308407369885032,0.383118268851682,0.377055962058782,0.427089257684552,0.519470187935151,0.38971775275702
PDE5A,0.277900790569243,-0.529426621294097,0.294722411790516,0.281063825003096,0.263824083161823,-0.540089563368927,0.265961496434334,-0.458990360973482,0.273349968010654,0.282498967295491
PDSS1,0.357670534701942,0.354310287976942,0.378039775684194,0.366804553678107,0.335342645201206,0.373396728009335,0.383127765769412,0.400421557419436,0.390376703134903,0.414837785158742
PDXDC1,NA,NA,NA,NA,-0.265151579888525,NA,NA,0.297681693966232,0.255049852282977,0.293431121686094
PDXDC2P,NA,0.259186241431613,NA,NA,NA,NA,NA,NA,NA,NA
PER2,NA,NA,NA,NA,0.253674268525212,NA,NA,NA,NA,NA
PEX26,0.260606387948503,NA,NA,NA,NA,NA,0.250648919136764,0.253823713469426,NA,NA
PEX5,NA,0.328922886620807,NA,NA,NA,NA,NA,NA,NA,NA
PGAP1,NA,NA,NA,NA,-0.280758247494834,NA,NA,NA,NA,NA
PGAP3,0.317022845901961,-0.404157370867655,0.270656080541742,0.273880047820698,-0.372012669172027,0.273767787128688,NA,-0.41851603349549,0.260096542365367,0.270504950923902
PGS1,-0.289428929375336,-0.263808458153607,NA,NA,NA,NA,NA,0.256445986836518,NA,NA
PHACTR4,NA,NA,NA,NA,NA,NA,-0.319508898913734,NA,NA,NA
PHB2,NA,NA,NA,NA,NA,0.52440600268655,NA,NA,0.413696810483865,NA
PHC3,NA,-0.266563414363517,NA,NA,NA,NA,NA,NA,-0.255804829673774,-0.278165056088026
PHIP,-0.366254628452719,-0.32552467665444,-0.350347807694384,-0.336572239452112,-0.287851093300302,-0.358593223828628,-0.358680821847207,-0.342712144307634,-0.35807210603995,-0.35778961994169
PHYKPL,0.265525448223703,NA,NA,NA,NA,0.25664507751309,NA,0.264720163214121,NA,0.30500057566701
PI4KAP2,NA,NA,NA,NA,NA,NA,NA,-0.251742870661867,NA,-0.300993080325282
PIAS3,0.349480973189743,0.290558076609296,0.293596962322994,0.278117623397333,NA,0.350673210774402,0.442392223420427,0.318907084125679,0.318517998883615,0.343077435755757
PIDD1,0.357729553327961,0.266366555150921,0.312521650407454,0.331917544190243,0.349412587809653,0.263485273853869,NA,NA,0.502245596235346,0.352499190114766
PIEZO1,-0.29495001019495,-0.262758754318254,-0.329237036866767,-0.281387231252111,NA,-0.258481081560361,-0.296640650574435,-0.274786189680326,NA,NA
PIF1,-0.250126585156427,NA,0.436318822167679,0.252068563834433,NA,NA,0.426633164651092,0.339185091975528,0.264976580051342,NA
PIGU,NA,NA,NA,-0.27426194624487,NA,NA,NA,NA,NA,NA
PIH1D1,0.256788878336694,-0.254068223498896,0.25231423892851,NA,NA,0.262624365235253,NA,0.296061078097466,NA,0.273216176755072
PIP4P2,-0.318280251090334,-0.284193541913347,-0.267184056112082,-0.370213117957278,NA,-0.323261577313354,NA,0.270522948795942,-0.349139131597928,NA
PISD,-0.339000003133516,NA,-0.337810287416943,NA,NA,-0.297026094163441,-0.278709853875267,-0.290763310676062,-0.322033070736412,-0.301622025459883
PITPNB,NA,NA,NA,NA,-0.284701893509347,NA,NA,NA,NA,-0.440414868738173
PKD1P5,NA,NA,NA,NA,NA,NA,NA,0.258236800337971,NA,NA
PKD1P6,NA,NA,NA,NA,0.288565927927036,NA,NA,NA,NA,NA
PKD2,-0.327814841655493,-0.299250247815166,NA,-0.263567521078537,-0.260528460372486,NA,-0.262094427954483,NA,NA,-0.272358373329287
PLA2G15,NA,NA,NA,NA,NA,NA,NA,NA,0.278675065467768,NA
PLA2G6,NA,-0.283535482433534,-0.283548221759356,NA,NA,NA,-0.268281370524746,NA,-0.453138168515282,NA
PLAUR,NA,NA,NA,NA,NA,NA,NA,NA,-0.262966347808381,NA
PLCB4,NA,NA,NA,0.26049192209937,NA,0.306351150708772,NA,0.26985195129903,NA,0.286466259407259
PLCD1,NA,0.262663762187917,NA,NA,NA,NA,NA,NA,NA,NA
PLEC,NA,NA,NA,NA,NA,NA,NA,NA,0.292313361279057,NA
PLEKHA4,NA,NA,NA,-0.404780641685333,NA,NA,NA,NA,NA,NA
PLEKHA7,NA,NA,0.388539508912472,NA,NA,NA,NA,NA,NA,NA
PLEKHM1P1,NA,NA,NA,NA,NA,-0.304466675443516,NA,NA,NA,NA
PLK3,NA,NA,NA,NA,NA,0.282160450309413,NA,NA,NA,NA
PM20D2,-0.276656901783651,-0.291601988291508,-0.303288558174503,-0.261909855775193,-0.257847324475389,-0.293206690599806,-0.289325448310025,NA,-0.299281053708003,NA
PMS2P2,NA,NA,NA,NA,NA,NA,0.336514770006532,NA,NA,NA
PMS2P3,NA,NA,NA,0.300546226856983,NA,0.262531086129392,NA,NA,NA,0.388407808201195
PNPLA3,NA,0.303200332945968,NA,NA,NA,0.297495227932872,NA,NA,0.267882487336278,NA
POGLUT1,-0.327772251413902,-0.319097343663939,-0.278390295413868,-0.361468380088181,-0.283791668944604,-0.301235729170327,-0.271276133184681,-0.31757538576213,-0.351678194942303,-0.320545982446912
POLG,0.297601730969592,0.326391859744279,-0.386037868910665,-0.43678755482711,-0.37859522634574,-0.418227443859615,0.276675696982944,0.326674926824832,-0.392211616138797,-0.417670510196246
POLI,NA,-0.255695958876997,NA,NA,NA,NA,NA,NA,NA,NA
POLN,NA,-0.352702437294681,-0.322098259127413,NA,NA,-0.316330685634466,-0.366816906715431,NA,NA,NA
POLQ,0.253983577464083,NA,0.280391843983873,0.26178903879833,NA,0.267649438551835,NA,0.286006425496642,0.301261539222419,0.287769194763698
POLR2J4,NA,NA,NA,0.285942558250952,NA,0.259328413309001,NA,0.261599357454868,NA,0.266123300111678
POMT2,NA,NA,NA,-0.309183797059677,NA,NA,NA,NA,NA,-0.263746550964433
PORCN,NA,NA,0.276268049868834,NA,NA,NA,NA,0.251256738689168,NA,NA
POU2F1,NA,-0.252774801701819,NA,NA,NA,NA,NA,NA,NA,NA
POU6F1,0.254083312978435,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPAN.P2RY11,NA,NA,NA,NA,0.755042073403122,NA,NA,NA,NA,NA
PPARA,NA,-0.250876493037679,NA,NA,NA,NA,NA,NA,NA,-0.298110007370419
PPARGC1A,0.272158266699147,NA,NA,NA,NA,0.256734282599505,NA,NA,NA,NA
PPCS,0.447504560833471,0.406398772921481,0.396329031578928,0.467266895675906,0.41130242206514,0.389304590394141,0.44314473370864,0.397768809140319,0.427132703001607,0.395088455974772
PPFIA4,0.291218775339641,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPID,NA,NA,0.33575959741735,NA,NA,NA,NA,NA,NA,NA
PPIEL,NA,NA,-0.256948648335406,0.2752990510375,NA,-0.323985038693079,NA,0.281056729564623,NA,NA
PPM1K,NA,NA,NA,NA,NA,-0.250454081803744,NA,NA,NA,NA
PPP1R26,NA,NA,NA,0.273253595209054,NA,NA,NA,NA,NA,NA
PPP1R3F,NA,NA,NA,NA,NA,NA,NA,NA,0.298357743908359,NA
PPP1R9A,NA,NA,NA,NA,NA,NA,-0.368760620492588,NA,NA,NA
PPP3CC,0.29298601857906,0.282832646182953,0.277730904746349,0.321286311661167,-0.421459320837558,0.28889566786377,0.285618515017925,0.252830375690598,0.299871094166684,0.300172393328639
PPP4R1,NA,NA,NA,-0.25732643771195,-0.250017188302021,NA,NA,-0.263447680399951,NA,NA
PPP4R3A,-0.364083858927861,-0.410720887565864,-0.361536874817454,-0.384141773014858,-0.304336219454927,-0.392283431218349,-0.326340338833996,-0.390568741412622,-0.37703591180696,-0.403230838373138
PPP4R4,-0.327973388518616,NA,NA,NA,NA,NA,NA,0.294868360447208,NA,NA
PRKAB1,-0.261279747566247,NA,NA,-0.265784941979537,NA,NA,NA,-0.253044872295093,-0.255360037266505,NA
PRKG2,0.346599152422562,0.258021253757776,NA,NA,NA,0.274848466917651,0.330447063549901,0.323774087416877,0.266199138728655,NA
PRKRA,-0.48025283211123,0.259667292781134,-0.446614696393142,-0.467580394141681,-0.393636285251703,-0.438612165014812,NA,-0.479224948266842,-0.43517879700562,-0.469309752618128
PRMT9,0.332196573821826,0.296778126230081,0.3743696100309,0.341424910647916,0.278585552873151,0.419265881040912,0.391264264135865,0.33336369892764,0.309894636459091,0.355424015784191
PRPF38B,-0.418292247873254,-0.438603336880973,-0.439821568858413,-0.398926776514019,-0.34055638237341,-0.41375837129613,NA,-0.391224266986692,-0.38964121394244,-0.386522705980662
PRPF39,-0.28122520780716,-0.437731727024945,0.256609466929183,-0.274408361239,-0.400507010897025,0.252107921978849,0.25071445758679,-0.284213234825011,-0.405045536649938,-0.448475127117065
PRRC2B,NA,-0.30748536627193,-0.266738919247898,-0.253328554685754,NA,-0.291790149339058,NA,NA,NA,NA
PSMG3.AS1,NA,NA,NA,NA,NA,NA,0.266274124876326,NA,-0.312879420493636,NA
PTBP2,0.633212516927261,0.639416004492897,0.605915040192177,0.627067322521633,0.39625639457103,0.573822060693919,0.496599444470635,0.588374597345111,0.630466626489612,0.619436764189062
PTCD3,-0.27090900407331,NA,-0.258272620507994,NA,NA,NA,NA,NA,NA,NA
PTCH1,0.322890098689631,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTGR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.250383793904617
PTP4A2,NA,NA,NA,0.869168023787916,NA,NA,NA,NA,NA,NA
PTPN21,-0.270284930786915,NA,NA,0.263759962325716,NA,-0.385537131157164,NA,NA,-0.272446925960412,NA
PTPRJ,NA,0.255234299520401,NA,NA,0.258126731485865,NA,0.31368191612529,NA,NA,NA
PTRH2,-0.316881699539671,-0.352986359407271,-0.351898368265393,-0.305068271844579,-0.271492905044515,-0.329885103648263,-0.293748471694228,-0.297675548551536,-0.321176418906598,-0.337449624761059
PUS10,NA,NA,0.294466991258136,NA,NA,0.279374651414663,-0.279944991049156,NA,0.339186605078455,NA
PVT1,NA,0.259960283595676,NA,NA,0.321045252796226,NA,NA,NA,NA,NA
PYCR1,NA,NA,NA,NA,NA,NA,0.321820458506228,NA,NA,NA
QRFPR,0.297935266278693,0.274558540885341,0.337959293618737,0.283669101100217,0.31222155597824,0.337258215782522,-0.434123546848706,0.308327450244172,0.289825762833499,0.279372363830209
QSOX2,0.299505878803358,0.307035751033547,0.261911345880804,0.287528426400775,0.259853186899798,0.262221307783821,0.274251310899734,0.318534952030037,0.331192107699044,0.289436019390949
RAB5A,-0.298445678635044,-0.266280306772917,-0.260117721624386,-0.298249831400715,NA,-0.319990375145647,-0.268273811447363,-0.258659462510821,-0.266417206034308,-0.25263024951471
RABGAP1,-0.360420798565869,-0.264328944842569,-0.295877548231487,-0.375882160936051,-0.339072848185055,-0.362440531657339,NA,-0.342810610183108,-0.384846283155253,-0.327493289730632
RABGAP1L,-0.319976018382489,-0.305944669947415,NA,-0.301170189681097,NA,NA,-0.260193207372725,-0.300648717374731,-0.291637071697288,-0.268170024738802
RABGGTB,NA,NA,-0.395298628442425,NA,NA,NA,NA,NA,NA,NA
RAD52,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25730172989819
RAD54B,-0.301655339123307,-0.300609556009698,-0.256576571484206,-0.310949957560554,NA,-0.321320692395717,-0.308698425804075,-0.259090129283177,-0.259924376770773,-0.286701736875465
RALGAPB,NA,NA,NA,NA,NA,NA,NA,NA,0.261053485647776,NA
RALGPS1,NA,NA,NA,NA,NA,0.270170894447574,NA,NA,NA,NA
RAPGEF6,-0.289268526298753,-0.372228240637525,-0.368533147025276,-0.327624378939952,-0.347476149834453,NA,-0.261054102330727,-0.290284211290084,-0.343539721469951,-0.320836564258347
RBM20,NA,NA,-0.262446779158431,NA,NA,-0.270384952846993,NA,NA,NA,NA
RBM39,-0.254216013038042,NA,NA,-0.257028239117148,NA,-0.268819134900124,NA,0.277494898776089,NA,NA
RBM6,NA,-0.260661802701075,NA,NA,NA,NA,NA,NA,NA,NA
RBM8A,0.505697053477321,0.33349533850172,0.336335045116692,0.339241367726929,0.345245709889773,0.401713240451133,NA,0.35330060888489,NA,0.339099376012352
RBMX,0.282820142999856,0.251198611796793,0.25217356345212,0.262915750252514,NA,0.266875644601303,NA,0.271677598373014,0.252893305660766,0.265354038890402
RCAN3,NA,0.304573183813329,NA,NA,NA,NA,NA,NA,NA,NA
RCBTB2,0.454952599936914,0.630454669541461,0.343902867605484,0.545849575301044,0.478490536880854,NA,0.387205223439231,0.582599161022653,0.468967723661594,0.36222761426516
RELCH,-0.417814501415863,-0.41303312288061,-0.364156332679422,-0.413249726486757,-0.40746215501093,-0.411883701585268,-0.382789416482799,-0.411253986872159,-0.444721970461691,-0.378604501543133
REXO5,0.2505777686919,-0.284886477376198,NA,NA,NA,NA,0.297990101766176,NA,0.263122210402564,NA
RGS20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286706365966857
RHBDD2,0.28989403912569,0.272152349544752,-0.410121195643465,0.298704685271406,0.261984896548519,0.307267002841589,0.294480183019459,0.275945605802959,0.258931748590163,-0.424589173887116
RHBDD3,0.411348121838232,NA,NA,NA,NA,NA,0.395581911405021,0.460052792076655,0.28368364896353,0.266491846028632
RHOBTB1,NA,-0.297638944548638,NA,NA,NA,0.261652143486886,NA,NA,NA,NA
RHOT1,NA,NA,NA,-0.253504575705978,NA,-0.275436667029391,-0.274039789616237,-0.264367939499594,NA,-0.258149047749713
RIC8B,-0.291763405392148,-0.365591300875751,-0.297360273425616,-0.276699606388943,-0.303932554982562,-0.31306600527926,NA,-0.304072306351937,-0.311682846430332,-0.331637124778628
RIMKLB,0.303278482312203,NA,NA,0.365193278985887,NA,0.356118834359581,0.437427989008039,NA,0.422328160040425,0.313488206861007
RIOK3,0.402707334851809,0.36688823708546,0.33785619911175,0.373258683772144,0.262315279106069,0.36797575274163,0.343470575579301,0.371895078617043,0.366769510854709,0.38482515915587
RMDN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.316699604443406
RMND5B,0.285294364533167,NA,0.28130227317939,0.337846487708496,NA,0.28117790878343,NA,0.318230588717346,0.31327617108661,0.30726715285616
RNASEH2C,0.26492818088528,NA,NA,NA,NA,NA,NA,NA,NA,NA
RPS10,NA,NA,0.283574294227274,NA,NA,NA,NA,NA,NA,NA
RPS3,NA,NA,NA,NA,NA,NA,0.352363875535145,NA,NA,NA
RPS6KA4,0.318471662676091,NA,0.290452314800824,0.279574831899894,NA,0.266464848152803,NA,NA,0.283744920715304,0.278324227155879
RPS6KB1,-0.263201793438564,NA,-0.274969401332965,NA,NA,NA,NA,-0.257899017840806,-0.286535951080625,-0.25252378266402
RRAGB,-0.592310054476708,-0.587908358706461,-0.580134330911615,-0.487827965092782,-0.439771165347479,-0.540051124062585,-0.49563368562822,-0.564077576280039,-0.514773332924476,-0.597331849701711
RRN3P1,NA,NA,NA,0.264192425155315,NA,NA,0.262410597486828,0.268774335866269,NA,NA
RRP7BP,NA,NA,NA,0.259132615655701,NA,NA,NA,NA,NA,0.274256317517057
RSRC2,-0.376952216707806,-0.367592227106639,-0.347801728438555,-0.413048852181259,-0.330706050309285,-0.407884319241617,-0.369827801015596,-0.329258765779132,-0.358950771375991,-0.385210872483324
RSRP1,-0.382067584549844,0.250700209827773,-0.46443885423653,0.342645361394766,-0.442409017558786,0.257336453637492,-0.461411244071148,-0.53369548238195,0.263554228543012,0.271511894738792
RTTN,0.278111505481673,0.268012696840417,NA,0.330383901684868,0.261994832894836,NA,0.304075118278566,NA,0.295368020170932,0.257561543803824
RUFY1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250602305131189
RUFY2,NA,0.471855926895921,NA,NA,NA,NA,NA,NA,NA,NA
RUNX1T1,NA,NA,NA,-0.263305503146201,NA,NA,NA,NA,NA,-0.262872328464599
S100PBP,-0.307220166252169,-0.328927888621296,-0.301320793966006,-0.28771631985418,NA,-0.29488730043704,-0.260046610906385,-0.272062366931898,-0.296195029056519,-0.318413685554318
SAAL1,-0.32050827687327,-0.26311301505451,-0.282644792572091,-0.271097407858463,NA,-0.289774078476583,-0.264411368750579,-0.279198458101277,NA,-0.290842921515449
SAFB,NA,NA,NA,NA,NA,0.283289542099111,NA,NA,NA,NA
SAFB2,0.258684051440874,NA,NA,NA,NA,NA,NA,0.259020074004066,0.251660437363957,NA
SAP30L,NA,NA,-0.29342501961356,-0.27027639469648,NA,NA,NA,NA,-0.28447976774453,NA
SBDSP1,-0.281920911780968,-0.305530930008721,-0.261592023704497,-0.29881705675704,-0.271709632242436,-0.288377786982011,NA,NA,NA,-0.310066947447758
SBF2.AS1,NA,-0.275751710297029,NA,NA,NA,NA,NA,NA,NA,NA
SCAF11,NA,NA,NA,NA,NA,NA,-0.252553005144174,NA,NA,NA
SCAI,-0.252127581904735,NA,-0.265069131708084,NA,-0.28975385957583,-0.307143831546964,-0.307731338225886,-0.275039928966063,NA,NA
SCAND2P,0.367344640278396,0.336073042231354,0.263933065148698,0.402441156676146,0.271270358902037,0.382901727307662,0.338646137861191,0.37710302179126,0.390036373546361,0.439194386175555
SCMH1,NA,NA,NA,-0.311734784202434,NA,NA,NA,-0.289434010692628,NA,NA
SDCCAG8,-0.252119691956193,-0.271783244556033,-0.25756591051285,-0.282545595863966,NA,-0.252222892627824,NA,-0.273638013851772,NA,-0.267158328249257
SDF2,NA,NA,NA,NA,NA,NA,NA,NA,0.257239045434819,NA
SDHAP1,NA,NA,0.328847493517777,NA,NA,NA,NA,NA,NA,-0.267909801037355
SDHAP3,-0.476719769545959,-0.463249077684827,-0.510807154545484,-0.551294667261595,-0.2802140434639,-0.48363707521847,0.252027054844011,-0.497215729788614,-0.532194947914439,-0.549972815316562
SDK2,NA,NA,NA,NA,NA,NA,-0.254345029079603,NA,-0.311615743380683,NA
SEC14L1,0.296102664690458,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEC24A,NA,NA,NA,NA,NA,NA,NA,NA,-0.263415802376531,-0.251566848099328
SEC24D,NA,NA,NA,NA,NA,NA,-0.253859995724613,NA,NA,NA
SEC61A2,0.253068431733171,0.254724161763087,NA,0.250586092592835,NA,NA,0.255162139894146,NA,NA,NA
SELENOO,-0.297811907743834,-0.321955354242384,-0.3077841282252,-0.264502558556182,NA,-0.280088821701618,-0.312772300929023,-0.264954920926877,0.26487017342348,0.297902545425471
SEMA4G,NA,NA,NA,NA,-0.253439579085073,NA,NA,NA,NA,NA
SEMA6C,NA,-0.325724870438025,-0.514573409538076,-0.473562584713878,NA,-0.451086136627893,-0.371836658815918,-0.330925989637247,-0.483071719454864,-0.397836134334721
SENP7,-0.322610875453716,-0.268417600338964,-0.282575447987837,-0.325117111099371,NA,NA,NA,-0.251340647819695,-0.258561277498408,-0.28662580300503
SETD6,NA,0.277203377505214,NA,NA,NA,NA,NA,NA,NA,NA
SF3A1,NA,NA,NA,0.411087094779763,NA,NA,0.30620607840733,0.4717945755063,NA,NA
SF3B3,-0.328044336675009,-0.339825484203271,-0.329848095338058,-0.341016559919179,-0.281358081687541,-0.34968860072742,-0.328092264742314,-0.350278847312702,-0.360580979773482,-0.328366857623047
SFMBT2,0.305675247709297,0.407704336101996,0.355123016512017,0.323242294000817,0.301374230115598,0.312443459623068,0.473855985673295,0.427285577060385,0.304559867968421,0.293616320600511
SFPQ,0.285003579405202,NA,NA,0.254683586374034,NA,NA,NA,NA,0.264407160539914,0.270362042224793
SGK3,NA,NA,NA,NA,-0.2669575894043,NA,NA,NA,NA,NA
SH3YL1,NA,NA,NA,NA,NA,NA,NA,0.363965607422595,NA,NA
SHOX2,NA,NA,NA,NA,NA,NA,-0.26306545916573,NA,NA,NA
SIAE,-0.318716433607432,-0.345871711500483,-0.348950505743854,-0.356107757477642,-0.262730537609122,0.264180272987804,-0.418832781540092,-0.393769792708641,-0.346431458150998,-0.30179879464712
SIPA1L1,NA,NA,0.269782394792227,NA,NA,NA,NA,NA,NA,NA
SIPA1L2,NA,NA,NA,NA,NA,-0.285728584345066,-0.288428815250629,NA,NA,NA
SIRT1,NA,-0.258862885226783,NA,NA,NA,NA,NA,NA,NA,NA
SLC15A4,0.354647361533528,0.299197504493977,0.282921272607682,0.300756044214394,0.298113548546151,0.277903087022056,0.354493278034374,0.340548112587969,0.342897288658807,0.38956702098851
SLC1A3,-0.326116887743462,-0.301388089441764,-0.326008229216278,-0.279140707726233,-0.287885330074404,-0.328632688091829,-0.360300926741037,-0.314436769467641,-0.320566234010226,-0.302888208073604
SLC20A1,NA,NA,NA,NA,NA,NA,NA,-0.328686589900441,NA,NA
SLC20A2,-0.362003856512597,0.336361008508231,NA,0.282476961912704,NA,-0.286950339439449,-0.33240522956587,NA,-0.294149218283055,NA
SLC22A15,-0.253912531567582,-0.292575471230123,NA,NA,NA,-0.300775457089072,NA,-0.315424361386905,-0.254958334555453,-0.278044268270855
SLC22A17,NA,NA,NA,NA,NA,0.337285136776473,0.367607876738681,0.470356535871515,NA,NA
SLC25A12,NA,NA,NA,NA,NA,NA,NA,NA,-0.267161823918926,NA
SLC25A21,NA,NA,NA,NA,NA,NA,NA,-0.459445664607977,NA,NA
SLC25A23,0.317149915912686,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A25,-0.319131577795043,NA,NA,-0.289244388410915,NA,0.294194604221154,-0.261440598881514,0.26633404755233,0.279431871357076,-0.271422771272052
SLC25A27,NA,NA,NA,0.281673126163026,NA,NA,NA,NA,NA,0.410367516889573
SLC25A40,NA,NA,NA,-0.252398055582699,NA,NA,NA,NA,NA,NA
SLC25A43,NA,NA,0.36984623284241,0.281506246992851,NA,NA,NA,NA,NA,0.372308829484431
SLC26A6,NA,NA,NA,NA,NA,NA,0.255939701958227,NA,NA,NA
SLC35A3,NA,NA,-0.422397301457518,NA,NA,NA,NA,NA,NA,NA
SLC35E2A,NA,NA,NA,NA,NA,0.291838664755527,0.259370522641013,NA,NA,NA
SLC35F5,-0.311082773249817,NA,NA,-0.266964558942242,NA,-0.294518406126354,NA,-0.32294595489378,-0.310214618257073,NA
SLC36A4,-0.447242064320702,-0.401365054029484,-0.418308212424136,-0.460429127021467,NA,-0.417123969331824,-0.456058175872856,-0.452618828536787,-0.398274405942468,-0.450240680537126
SLC38A6,0.260473890882192,-0.372961746392777,-0.359183939003863,-0.345096069436855,-0.314309275517362,-0.383800219196488,-0.342316213971869,-0.368621485666121,-0.378752524158254,-0.455718979606938
SLC38A7,NA,NA,-0.262601839272766,NA,NA,NA,NA,NA,-0.275453751207007,NA
SLC39A1,NA,NA,NA,NA,NA,NA,NA,NA,0.628529489518924,NA
SLC4A7,0.251491830999488,0.257265233459263,NA,0.272767140192089,0.397037179602007,NA,0.339612693049262,NA,0.277053361795464,0.263304725618323
SLC66A1,NA,NA,NA,NA,0.266856818043304,NA,NA,NA,NA,NA
SLC6A6,0.306381962156018,0.292099126017984,0.28431396026419,0.307729891384263,0.261668556208188,NA,0.287670667620476,0.314079673051113,0.276893898540393,0.282735422264929
SLC7A6,NA,NA,-0.410075449768102,-0.395099972831582,NA,-0.483253786196398,-0.429939049510618,NA,NA,0.262149596032853
SLC7A6OS,0.483951731092798,0.471136907792172,0.434246472815922,0.463297033065245,0.386095819661841,0.472102362864159,0.447414669571571,0.508464951945645,0.453459603094988,0.474642388344896
SLC8B1,NA,NA,NA,NA,-0.277573004083774,NA,NA,NA,NA,NA
SLC9A5,NA,NA,NA,NA,NA,-0.359694215410989,0.265433291955815,-0.269603619933866,0.251450372602162,NA
SLC9A8,NA,NA,NA,NA,0.250238768966975,NA,NA,0.289691159168394,NA,NA
SLF1,NA,NA,NA,0.301616499309207,NA,NA,NA,NA,NA,NA
SLITRK3,NA,NA,NA,0.337112228218368,NA,NA,0.327205475214534,NA,NA,NA
SLX1A.SULT1A3,0.376610697366317,0.364847463081813,0.356111893281559,0.368789046576892,0.298188011803866,0.34813947047748,0.380252807144485,0.358009206605292,0.344051836023649,0.370562869428889
SLX1B,NA,NA,NA,0.377122058976991,0.301066365962935,NA,0.392592232497898,0.359824346488678,0.354054719268987,NA
SLX1B.SULT1A4,0.384292499647914,0.368050428175614,0.36760549527148,NA,NA,0.356910423336883,NA,NA,NA,0.372459422468495
SMAD4,NA,-0.293776747781914,NA,NA,NA,-0.26835822740683,NA,-0.252322985181066,-0.264603016408069,NA
SMARCD3,-0.254464227373098,-0.257372098852144,NA,-0.318300970358122,NA,NA,-0.253696594309581,-0.329314526161852,-0.284401194125783,-0.290859557896418
SMC6,-0.259643228690983,-0.269732457532817,-0.299636112322772,-0.255252858335722,NA,-0.284794610685757,NA,-0.308629209900212,-0.265557013341356,-0.252283494093583
SMG1P5,NA,NA,NA,NA,NA,NA,-0.270770304097677,NA,NA,NA
SMG1P6,NA,NA,NA,-0.276158308180786,NA,NA,NA,NA,NA,NA
SMG8,NA,-0.255191018698378,NA,-0.250060160498156,NA,-0.28970854167352,NA,NA,-0.271250691457797,-0.261422843298583
SMNDC1,-0.294689265946927,-0.290857875311048,-0.263334980616268,-0.253045999621722,0.254954047144682,-0.276343648506106,0.298382228265117,0.283930076723175,-0.27874854631735,-0.282155161195013
SMPD2,NA,0.266098238066572,0.260999377825637,0.301174557245601,0.265005767002148,NA,NA,0.310784923404783,NA,NA
SMYD4,NA,-0.262623138250562,-0.265407299027626,NA,NA,NA,NA,NA,NA,-0.284621506456158
SNAI3.AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266968060496889
SNAPC4,0.254779583614191,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNHG1,NA,NA,NA,NA,-0.293990254949745,NA,-0.27750223751385,NA,NA,NA
